name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
James Justin,Leicester,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0,2893,0.0,0.0,0.0,0.0,0.0,Leicester,False,West Ham,,
James Justin,Leicester,West Ham,,False,0,,,,,0,,,0.0,0,0,0,2430,0.0,0.0,0.0,0.0,0.0,Leicester,False,Norwich,,
James Justin,Leicester,Norwich,,False,0,,,,,0,,,0.0,0,0,0,2113,0.0,0.0,0.0,0.0,0.0,Leicester,True,Manchester City,,
James Justin,Leicester,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,1910,0.0,0.0,0.0,0.0,0.0,Leicester,False,Brighton,,
James Justin,Leicester,Brighton,,False,0,,,,,0,,,0.0,0,0,0,1810,0.0,0.0,0.0,0.0,0.0,Leicester,True,Burnley,,
James Justin,Leicester,Burnley,,True,0,,,,,0,,,0.0,0,0,0,1739,0.0,0.0,0.0,0.0,0.0,Leicester,False,Crystal Palace,,
James Justin,Leicester,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,1699,0.0,0.0,0.0,0.0,0.0,Leicester,True,Manchester United,,
James Justin,Leicester,Manchester United,,True,0,,,,,0,,,0.0,0,0,0,1682,0.0,0.0,0.0,0.0,0.0,Leicester,False,Brentford,,
James Justin,Leicester,Brentford,,False,0,,,,,0,,,0.0,0,0,0,1677,0.0,0.0,0.0,0.0,0.0,Leicester,True,Arsenal,,
James Justin,Leicester,Arsenal,,True,0,,,,,0,,,0.0,0,0,0,1727,0.0,0.0,0.0,0.0,0.0,Leicester,False,Leicester City,,
James Justin,Leicester,Leicester City,,False,0,,,,,0,,,0.0,0,0,0,1709,0.0,0.0,0.0,0.0,0.0,Leicester,True,Chelsea,,
James Justin,Leicester,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,1712,0.0,0.0,0.0,0.0,0.0,Leicester,True,Watford,,
James Justin,Leicester,Watford,,True,0,,,,,0,,,0.0,0,0,0,1682,0.0,0.0,0.0,0.0,0.0,Leicester,False,Southampton,,
James Justin,Leicester,Southampton,,False,0,,,,,0,,,0.0,0,0,0,1679,0.0,0.0,0.0,0.0,0.0,Leicester,False,Aston Villa,,
James Justin,Leicester,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0,1667,0.0,0.0,0.0,0.0,0.0,Leicester,True,Newcastle United,,
James Justin,Leicester,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,1696,0.0,0.0,0.0,0.0,0.0,Leicester,False,Manchester City,,
James Justin,Leicester,Manchester City,,False,0,,,,,0,,,0.0,0,0,0,1667,0.0,0.0,0.0,0.0,0.0,Leicester,True,Liverpool,,
James Justin,Leicester,Liverpool,,True,0,,,,,0,,,0.0,0,0,0,1665,0.0,0.0,0.0,0.0,0.0,Leicester,True,Tottenham,,
James Justin,Leicester,Tottenham,2022-01-19,True,37,0.0,0.0,0.0,0.13,0,0.0,1.0,1.8,0,0,2,2917,0.0,0.0,1.95,0.0,2.0,Leicester,True,Brighton,,
