name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Winston Reid,West Ham,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0,1.16,0.0,0.0,0.0,0,0.0,West Ham,True,Leeds United,,
Winston Reid,West Ham,Leeds United,,True,0,,,,,0,,,0.0,0,0,0,1.32,0.0,0.0,0.0,0,0.0,West Ham,True,Crystal Palace,,
Winston Reid,West Ham,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,1.28,0.0,0.0,0.0,0,0.0,West Ham,False,Southampton,,
Winston Reid,West Ham,Southampton,,False,0,,,,,0,,,0.0,0,0,0,1.27,0.0,0.0,0.0,0,0.0,West Ham,True,Manchester United,,
Winston Reid,West Ham,Manchester United,,True,0,,,,,0,,,0.0,0,0,0,1.24,0.0,0.0,0.0,0,0.0,West Ham,False,Leicester City,,
Winston Reid,West Ham,Leicester City,,False,0,,,,,0,,,0.0,0,0,0,1.12,0.0,0.0,0.0,0,0.0,West Ham,True,Brentford,,
Winston Reid,West Ham,Brentford,,True,0,,,,,0,,,0.0,0,0,0,1.0,0.0,0.0,0.0,0,0.0,West Ham,False,Everton,,
Winston Reid,West Ham,Everton,,False,0,,,,,0,,,0.0,0,0,0,0.92,0.0,0.0,0.0,0,0.0,West Ham,True,Tottenham,,
Winston Reid,West Ham,Tottenham,,True,0,,,,,0,,,0.0,0,0,0,0.91,0.0,0.0,0.0,0,0.0,West Ham,False,Aston Villa,,
Winston Reid,West Ham,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0,0.88,0.0,0.0,0.0,0,0.0,West Ham,True,Liverpool,,
Winston Reid,West Ham,Liverpool,,True,0,,,,,0,,,0.0,0,0,0,0.87,0.0,0.0,0.0,0,0.0,West Ham,False,Wolverhampton,,
Winston Reid,West Ham,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,0.84,0.0,0.0,0.0,0,0.0,West Ham,False,Manchester City,,
Winston Reid,West Ham,Manchester City,,False,0,,,,,0,,,0.0,0,0,0,0.83,0.0,0.0,0.0,0,0.0,West Ham,True,Brighton,,
Winston Reid,West Ham,Brighton,,True,0,,,,,0,,,0.0,0,0,0,0.82,0.0,0.0,0.0,0,0.0,West Ham,True,Chelsea,,
Winston Reid,West Ham,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,0.81,0.0,0.0,0.0,0,0.0,West Ham,False,Burnley,,
Winston Reid,West Ham,Burnley,,False,0,,,,,0,,,0.0,0,0,0,0.79,0.0,0.0,0.0,0,0.0,West Ham,False,Arsenal,,
Winston Reid,West Ham,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,0.78,0.0,0.0,0.0,0,0.0,West Ham,True,Southampton,,
Winston Reid,West Ham,Southampton,,True,0,,,,,0,,,0.0,0,0,0,0.75,0.0,0.0,0.0,0,0.0,West Ham,False,Watford,,
Winston Reid,West Ham,Watford,,False,0,,,,,0,,,0.0,0,0,0,0.75,0.0,0.0,0.0,0,0.0,West Ham,False,Crystal Palace,,
Winston Reid,West Ham,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,0.74,0.0,0.0,0.0,0,0.0,West Ham,True,Norwich,,
Winston Reid,West Ham,Norwich,,True,0,,,,,0,,,0.0,0,0,0,0.74,0.0,0.0,0.0,0,0.0,West Ham,True,Leicester City,,
Winston Reid,West Ham,Leicester City,,True,0,,,,,0,,,0.0,0,0,0,0.71,0.0,0.0,0.0,0,0.0,West Ham,False,Manchester United,,
Winston Reid,West Ham,Manchester United,,False,0,,,,,0,,,0.0,0,0,0,0.71,0.0,0.0,0.0,0,0.0,West Ham,True,Watford,,
Winston Reid,West Ham,Watford,,True,0,,,,,0,,,0.0,0,0,0,0.7,0.0,0.0,0.0,0,0.0,West Ham,False,Leeds United,,
Winston Reid,West Ham,Leeds United,,False,0,,,,,0,,,0.0,0,0,0,0.69,0.0,0.0,0.0,0,0.0,West Ham,True,Newcastle United,,
Winston Reid,West Ham,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,0.68,0.0,0.0,0.0,0,0.0,West Ham,True,Wolverhampton,,
Winston Reid,West Ham,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0,0.68,0.0,0.0,0.0,0,0.0,West Ham,False,Liverpool,,
