name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Angelo Ogbonna,West Ham,Newcastle United,2021-08-15,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.3,0,0,2,1.0,0.0,90.0,0.0,2.0,West Ham,True,Leeds United,,
Angelo Ogbonna,West Ham,Leeds United,2021-08-23,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.5,0,0,1,1.5,0.0,90.0,0.0,1.0,West Ham,True,Crystal Palace,,
Angelo Ogbonna,West Ham,Crystal Palace,2021-08-28,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.1,0,0,2,1.33,0.0,90.0,0.0,9.0,West Ham,False,Southampton,,
Angelo Ogbonna,West Ham,Southampton,2021-09-11,False,90,0.0,0.0,0.0,0.0,9,0.0,0.0,1.6,3,1,0,3.25,0.0,90.0,0.25,1.0,West Ham,True,Manchester United,,
Angelo Ogbonna,West Ham,Manchester United,2021-09-19,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.1,0,0,2,2.8,0.0,90.0,0.2,2.0,West Ham,False,Leicester City,,
Angelo Ogbonna,West Ham,Leicester City,2021-09-25,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.5,0,0,1,3.0,0.0,90.0,0.17,1.0,West Ham,True,Brentford,,
Angelo Ogbonna,West Ham,Brentford,2021-10-03,True,90,0.0,0.05,0.0,0.0,1,1.0,0.0,1.9,0,0,2,2.8,0.01,90.0,0.14,15.0,West Ham,False,Everton,,
Angelo Ogbonna,West Ham,Everton,2021-10-17,False,90,1.0,0.56,0.0,0.0,15,2.0,0.0,10.6,3,1,0,5.6,0.12,90.0,0.25,5.0,West Ham,True,Tottenham,,
Angelo Ogbonna,West Ham,Tottenham,2021-10-24,True,90,0.0,0.0,0.0,0.0,5,0.0,0.0,1.0,0,1,0,4.8,0.12,90.0,0.33,2.0,West Ham,False,Aston Villa,,
Angelo Ogbonna,West Ham,Aston Villa,2021-10-31,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.4,0,0,1,5.0,0.12,90.0,0.3,1.0,West Ham,True,Liverpool,,
Angelo Ogbonna,West Ham,Liverpool,2021-11-07,True,21,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,4.8,0.12,83.73,0.27,0.0,West Ham,False,Wolverhampton,,
Angelo Ogbonna,West Ham,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,4.6,0.11,76.75,0.27,0.0,West Ham,False,Manchester City,,
Angelo Ogbonna,West Ham,Manchester City,,False,0,,,,,0,,,0.0,0,0,0,1.6,0.0,70.85,0.27,0.0,West Ham,True,Brighton,,
Angelo Ogbonna,West Ham,Brighton,,True,0,,,,,0,,,0.0,0,0,0,0.6,0.0,65.79,0.27,0.0,West Ham,True,Chelsea,,
Angelo Ogbonna,West Ham,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,0.2,0.0,61.4,0.27,0.0,West Ham,False,Burnley,,
Angelo Ogbonna,West Ham,Burnley,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,57.56,0.27,0.0,West Ham,False,Arsenal,,
Angelo Ogbonna,West Ham,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,54.18,0.27,0.0,West Ham,True,Southampton,,
Angelo Ogbonna,West Ham,Southampton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,51.17,0.27,0.0,West Ham,False,Watford,,
Angelo Ogbonna,West Ham,Watford,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,48.47,0.27,0.0,West Ham,False,Crystal Palace,,
Angelo Ogbonna,West Ham,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,46.05,0.27,0.0,West Ham,True,Norwich,,
Angelo Ogbonna,West Ham,Norwich,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,43.86,0.27,0.0,West Ham,True,Leicester City,,
Angelo Ogbonna,West Ham,Leicester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,41.86,0.27,0.0,West Ham,False,Manchester United,,
Angelo Ogbonna,West Ham,Manchester United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,40.04,0.27,0.0,West Ham,True,Watford,,
Angelo Ogbonna,West Ham,Watford,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,38.38,0.27,0.0,West Ham,False,Leeds United,,
Angelo Ogbonna,West Ham,Leeds United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,36.84,0.27,0.0,West Ham,True,Newcastle United,,
Angelo Ogbonna,West Ham,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,35.42,0.27,0.0,West Ham,True,Wolverhampton,,
Angelo Ogbonna,West Ham,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,34.11,0.27,0.0,West Ham,False,Liverpool,,
Angelo Ogbonna,West Ham,Liverpool,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,32.89,0.27,0.0,West Ham,True,Aston Villa,,
Angelo Ogbonna,West Ham,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,31.76,0.27,0.0,West Ham,False,Tottenham,,
Angelo Ogbonna,West Ham,Tottenham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,30.7,0.27,0.0,West Ham,True,Everton,,
Angelo Ogbonna,West Ham,Everton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,29.71,0.27,0.0,West Ham,False,Brentford,,
Angelo Ogbonna,West Ham,Brentford,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,28.78,0.27,0.0,West Ham,True,Burnley,,
Angelo Ogbonna,West Ham,Burnley,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,27.91,0.27,0.0,West Ham,False,Chelsea,,
Angelo Ogbonna,West Ham,Chelsea,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,27.09,0.27,0.0,West Ham,True,Arsenal,,
Angelo Ogbonna,West Ham,Arsenal,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,26.31,0.27,0.0,West Ham,False,Norwich,,
Angelo Ogbonna,West Ham,Norwich,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,25.58,0.27,0.0,West Ham,True,Manchester City,,
Angelo Ogbonna,West Ham,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,24.89,0.27,0.0,West Ham,False,Brighton,,
Angelo Ogbonna,West Ham,Brighton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,24.24,0.27,,West Ham,True,Manchester City,,
