name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Joel Ward,Crystal Palace,Chelsea,2021-08-14,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.5,0,0,3,15214,1.0,0.0,90.0,0.0,5.0,Crystal Palace,True,Brentford,,
Joel Ward,Crystal Palace,Brentford,2021-08-21,True,90,0.0,0.01,0.0,0.11,5,1.0,1.0,2.9,0,1,0,19449,3.0,0.01,90.0,0.5,1.0,Crystal Palace,False,West Ham,,
Joel Ward,Crystal Palace,West Ham,2021-08-28,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.4,0,0,2,18914,2.33,0.0,90.0,0.33,6.0,Crystal Palace,True,Tottenham,,
Joel Ward,Crystal Palace,Tottenham,2021-09-11,True,90,0.0,0.02,0.0,0.0,6,1.0,0.0,2.4,0,1,0,19256,3.25,0.01,90.0,0.5,0.0,Crystal Palace,False,Liverpool,,
Joel Ward,Crystal Palace,Liverpool,2021-09-18,False,90,0.0,0.08,0.0,0.0,0,2.0,0.0,4.0,0,0,3,22863,2.6,0.02,90.0,0.4,2.0,Crystal Palace,True,Brighton,,
Joel Ward,Crystal Palace,Brighton,2021-09-27,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.8,0,0,1,23803,2.8,0.02,90.0,0.33,1.0,Crystal Palace,True,Leeds United,,
Joel Ward,Crystal Palace,Leeds United,2021-10-03,True,90,0.0,0.07,0.0,0.0,1,1.0,0.0,4.9,0,0,2,23676,2.0,0.03,90.0,0.29,1.0,Crystal Palace,False,Arsenal,,
Joel Ward,Crystal Palace,Arsenal,2021-10-18,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0,0,2,23445,2.0,0.03,90.0,0.25,1.0,Crystal Palace,True,Newcastle United,,
Joel Ward,Crystal Palace,Newcastle United,2021-10-23,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.6,0,0,1,24053,1.0,0.03,90.0,0.22,8.0,Crystal Palace,False,Manchester City,,
Joel Ward,Crystal Palace,Manchester City,2021-10-30,False,90,0.0,0.0,0.0,0.0,8,0.0,0.0,2.9,2,1,0,22899,2.6,0.01,90.0,0.3,6.0,Crystal Palace,True,Wolverhampton,,
Joel Ward,Crystal Palace,Wolverhampton,2021-11-06,True,90,0.0,0.0,0.0,0.0,6,0.0,0.0,1.6,0,1,0,24757,3.4,0.01,90.0,0.36,1.0,Crystal Palace,False,Burnley,,
