name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Nathaniel Clyne,Crystal Palace,Chelsea,,False,0,,,,,0,,,0.0,0,0,0,7285,0.0,0.0,0.0,0.0,0.0,Crystal Palace,True,Brentford,,
Nathaniel Clyne,Crystal Palace,Brentford,,True,0,,,,,0,,,0.0,0,0,0,9126,0.0,0.0,0.0,0.0,0.0,Crystal Palace,False,West Ham,,
Nathaniel Clyne,Crystal Palace,West Ham,,False,0,,,,,0,,,0.0,0,0,0,8496,0.0,0.0,0.0,0.0,0.0,Crystal Palace,True,Tottenham,,
Nathaniel Clyne,Crystal Palace,Tottenham,,True,0,,,,,0,,,0.0,0,0,0,8282,0.0,0.0,0.0,0.0,0.0,Crystal Palace,False,Liverpool,,
Nathaniel Clyne,Crystal Palace,Liverpool,,False,0,,,,,0,,,0.0,0,0,0,8143,0.0,0.0,0.0,0.0,0.0,Crystal Palace,True,Brighton,,
Nathaniel Clyne,Crystal Palace,Brighton,,True,0,,,,,0,,,0.0,0,0,0,7913,0.0,0.0,0.0,0.0,0.0,Crystal Palace,True,Leeds United,,
Nathaniel Clyne,Crystal Palace,Leeds United,,True,0,,,,,0,,,0.0,0,0,0,7792,0.0,0.0,0.0,0.0,0.0,Crystal Palace,False,Arsenal,,
Nathaniel Clyne,Crystal Palace,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,7679,0.0,0.0,0.0,0.0,0.0,Crystal Palace,True,Newcastle United,,
Nathaniel Clyne,Crystal Palace,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,7608,0.0,0.0,0.0,0.0,0.0,Crystal Palace,False,Manchester City,,
Nathaniel Clyne,Crystal Palace,Manchester City,,False,0,,,,,0,,,0.0,0,0,0,7560,0.0,0.0,0.0,0.0,0.0,Crystal Palace,True,Wolverhampton,,
Nathaniel Clyne,Crystal Palace,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0,7501,0.0,0.0,0.0,0.0,0.0,Crystal Palace,False,Burnley,,
Nathaniel Clyne,Crystal Palace,Burnley,,False,0,,,,,0,,,0.0,0,0,0,7500,0.0,0.0,0.0,0.0,0.0,Crystal Palace,True,Aston Villa,,
Nathaniel Clyne,Crystal Palace,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0,7410,0.0,0.0,0.0,0.0,0.0,Crystal Palace,False,Leicester City,,
Nathaniel Clyne,Crystal Palace,Leicester City,,False,0,,,,,0,,,0.0,0,0,0,7377,0.0,0.0,0.0,0.0,1.0,Crystal Palace,False,Manchester United,,
