name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Bobby Thomas,Burnley,Brighton,2021-08-14,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0.0,Burnley,False,Liverpool,,
Bobby Thomas,Burnley,Liverpool,,False,0,,,,,0,,,0.0,0,0,0,9825,0.0,0.0,0.0,0,0.0,Burnley,True,Leicester City,,
Bobby Thomas,Burnley,Leicester City,,True,0,,,,,0,,,0.0,0,0,0,14845,0.0,0.0,0.0,0,0.0,Burnley,False,Everton,,
Bobby Thomas,Burnley,Everton,,False,0,,,,,0,,,0.0,0,0,0,23500,0.0,0.0,0.0,0,0.0,Burnley,True,Arsenal,,
Bobby Thomas,Burnley,Arsenal,,True,0,,,,,0,,,0.0,0,0,0,24949,0.0,0.0,0.0,0,0.0,Burnley,False,Leeds United,,
Bobby Thomas,Burnley,Leeds United,,False,0,,,,,0,,,0.0,0,0,0,24825,0.0,0.0,0.0,0,0.0,Burnley,True,Norwich,,
Bobby Thomas,Burnley,Norwich,,True,0,,,,,0,,,0.0,0,0,0,24801,0.0,0.0,0.0,0,0.0,Burnley,False,Manchester City,,
Bobby Thomas,Burnley,Manchester City,,False,0,,,,,0,,,0.0,0,0,0,25444,0.0,0.0,0.0,0,0.0,Burnley,False,Southampton,,
Bobby Thomas,Burnley,Southampton,,False,0,,,,,0,,,0.0,0,0,0,24697,0.0,0.0,0.0,0,0.0,Burnley,True,Brentford,,
Bobby Thomas,Burnley,Brentford,2021-10-30,True,0,0.0,0.07,0.0,0.02,0,1.0,1.0,0.0,0,0,0,24513,0.0,0.01,0.0,0,0.0,Burnley,False,Chelsea,,
Bobby Thomas,Burnley,Chelsea,,False,0,,,,,0,,,0.0,0,0,0,24258,0.0,0.01,0.0,0,0.0,Burnley,True,Crystal Palace,,
Bobby Thomas,Burnley,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,24025,0.0,0.01,0.0,0,0.0,Burnley,False,Wolverhampton,,
