name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
James Tomkins,Crystal Palace,Chelsea,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Crystal Palace,True,Brentford,,
James Tomkins,Crystal Palace,Brentford,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Crystal Palace,False,West Ham,,
James Tomkins,Crystal Palace,West Ham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Crystal Palace,True,Tottenham,,
James Tomkins,Crystal Palace,Tottenham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Crystal Palace,False,Liverpool,,
James Tomkins,Crystal Palace,Liverpool,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Crystal Palace,True,Brighton,,
James Tomkins,Crystal Palace,Brighton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Crystal Palace,True,Leeds United,,
James Tomkins,Crystal Palace,Leeds United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0,1.0,Crystal Palace,False,Arsenal,,
James Tomkins,Crystal Palace,Arsenal,2021-10-18,False,8,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,1,0.2,0.0,1.0,0.0,0.0,Crystal Palace,True,Newcastle United,,
James Tomkins,Crystal Palace,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,0.2,0.0,0.89,0.0,0.0,Crystal Palace,False,Manchester City,,
James Tomkins,Crystal Palace,Manchester City,,False,0,,,,,0,,,0.0,0,0,0,0.2,0.0,0.8,0.0,0.0,Crystal Palace,True,Wolverhampton,,
James Tomkins,Crystal Palace,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0,0.2,0.0,0.73,0.0,0.0,Crystal Palace,False,Burnley,,
James Tomkins,Crystal Palace,Burnley,,False,0,,,,,0,,,0.0,0,0,0,0.2,0.0,0.67,0.0,1.0,Crystal Palace,True,Aston Villa,,
James Tomkins,Crystal Palace,Aston Villa,2021-11-27,True,90,0.0,0.0,0.0,0.08,1,0.0,1.0,3.0,0,0,2,0.2,0.0,7.54,0.0,2.0,Crystal Palace,False,Leicester City,,
James Tomkins,Crystal Palace,Leicester City,2021-11-30,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.8,0,0,1,0.6,0.0,13.43,0.0,2.0,Crystal Palace,False,Manchester United,,
James Tomkins,Crystal Palace,Manchester United,2021-12-05,False,90,0.0,0.02,0.0,0.27,2,1.0,1.0,4.4,0,0,1,1.0,0.0,18.53,0.0,10.0,Crystal Palace,True,Everton,,
James Tomkins,Crystal Palace,Everton,2021-12-12,True,90,1.0,0.56,0.0,0.0,10,1.0,0.0,7.6,2,0,1,3.0,0.11,23.0,0.0,0.0,Crystal Palace,True,Southampton,,
James Tomkins,Crystal Palace,Southampton,2021-12-15,True,80,0.0,0.1,0.0,0.0,0,1.0,0.0,6.3,0,0,2,3.0,0.13,26.35,0.0,0.0,Crystal Palace,False,Tottenham,,
James Tomkins,Crystal Palace,Tottenham,2021-12-26,False,90,0.0,0.02,0.0,0.0,0,1.0,0.0,1.3,0,0,3,2.8,0.14,29.89,0.0,1.0,Crystal Palace,True,Norwich,,
James Tomkins,Crystal Palace,Norwich,2021-12-28,True,7,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,0,2.6,0.14,28.68,0.0,0.0,Crystal Palace,True,West Ham,,
James Tomkins,Crystal Palace,West Ham,,True,0,,,,,0,,,0.0,0,0,0,2.2,0.13,27.25,0.0,0.0,Crystal Palace,False,Brighton,,
James Tomkins,Crystal Palace,Brighton,,False,0,,,,,0,,,0.0,0,0,0,0.2,0.02,25.95,0.0,0.0,Crystal Palace,True,Liverpool,,
James Tomkins,Crystal Palace,Liverpool,,True,0,,,,,0,,,0.0,0,0,0,0.2,0.0,24.77,0.0,0.0,Crystal Palace,False,Norwich,,
James Tomkins,Crystal Palace,Norwich,,False,0,,,,,0,,,0.0,0,0,0,0.2,0.0,23.7,0.0,0.0,Crystal Palace,False,Brentford,,
James Tomkins,Crystal Palace,Brentford,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,22.71,0.0,0.0,Crystal Palace,True,Chelsea,,
James Tomkins,Crystal Palace,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,21.8,0.0,0.0,Crystal Palace,False,Watford,,
James Tomkins,Crystal Palace,Watford,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,20.96,0.0,0.0,Crystal Palace,True,Burnley,,
James Tomkins,Crystal Palace,Burnley,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,20.19,0.0,0.0,Crystal Palace,False,Wolverhampton,,
James Tomkins,Crystal Palace,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,19.46,0.0,0.0,Crystal Palace,True,Manchester City,,
James Tomkins,Crystal Palace,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,18.79,0.0,0.0,Crystal Palace,True,Arsenal,,
James Tomkins,Crystal Palace,Arsenal,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,18.17,0.0,0.0,Crystal Palace,False,Leeds United,,
James Tomkins,Crystal Palace,Leeds United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,17.58,0.0,0.0,Crystal Palace,False,Newcastle United,,
James Tomkins,Crystal Palace,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,17.03,0.0,0.0,Crystal Palace,True,Leicester City,,
James Tomkins,Crystal Palace,Leicester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,16.52,0.0,0.0,Crystal Palace,False,Southampton,,
