name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Kyle Walker,Man City,Tottenham,,False,0,,,,,0,,,0.0,0,0,0,3.43,0.0,0.0,0.0,0.0,6.0,Man City,True,Norwich,,
Kyle Walker,Man City,Norwich,,True,90,,,,,6,,,3.0,0,1,0,3.79,3.0,0.0,45.0,1.0,1.0,Man City,True,Arsenal,,
Kyle Walker,Man City,Arsenal,2021-08-28,True,45,0.0,0.04,0.0,0.09,1,2.0,2.0,0.6,0,0,0,4.2,2.33,0.01,45.0,0.5,6.0,Man City,False,Leeds United,,
Kyle Walker,Man City,Leeds United,,False,90,,,,,6,,,5.8,0,1,0,4.08,3.25,0.01,56.25,0.67,6.0,Man City,True,Southampton,,
Kyle Walker,Man City,Southampton,2021-09-18,True,90,0.0,0.0,0.0,0.08,6,0.0,2.0,3.7,0,1,0,4.48,3.8,0.01,63.0,0.75,7.0,Man City,False,Chelsea,,
Kyle Walker,Man City,Chelsea,,False,90,,,,,7,,,2.8,1,1,0,4.54,5.2,0.01,67.5,0.8,1.0,Man City,False,Liverpool,,
Kyle Walker,Man City,Liverpool,,False,90,,,,,1,,,0.7,0,0,2,5.04,4.2,0.01,70.71,0.67,0.0,Man City,True,Burnley,,
Kyle Walker,Man City,Burnley,,True,0,,,,,0,,,0.0,0,0,0,6.16,4.0,0.0,61.88,0.67,1.0,Man City,False,Brighton,,
Kyle Walker,Man City,Brighton,,False,90,,,,,1,,,1.7,0,0,1,6.04,3.0,0.0,65.0,0.57,1.0,Man City,True,Crystal Palace,,
Kyle Walker,Man City,Crystal Palace,2021-10-30,True,90,0.0,0.0,0.0,0.66,1,0.0,2.0,1.4,0,0,2,5.92,2.0,0.0,67.5,0.5,8.0,Man City,False,Manchester United,,
Kyle Walker,Man City,Manchester United,,False,90,,,,,8,,,4.1,2,1,0,5.23,2.2,0.0,69.55,0.56,7.0,Man City,True,Everton,,
Kyle Walker,Man City,Everton,,True,90,,,,,7,,,4.1,1,1,0,5.37,3.4,0.0,71.25,0.6,2.0,Man City,True,West Ham,,
Kyle Walker,Man City,West Ham,,True,90,,,,,2,,,2.5,0,0,1,5.58,3.8,0.0,72.69,0.55,0.0,Man City,False,Aston Villa,,
Kyle Walker,Man City,Aston Villa,2021-12-01,False,0,0.0,0.09,0.0,0.0,0,2.0,0.0,0.0,0,0,0,5.83,3.6,0.02,67.5,0.55,5.0,Man City,False,Watford,,
Kyle Walker,Man City,Watford,2021-12-04,False,90,0.0,0.0,0.0,0.0,5,0.0,0.0,4.5,0,0,1,5.52,4.4,0.02,69.0,0.5,0.0,Man City,True,Wolverhampton,,
Kyle Walker,Man City,Wolverhampton,2021-12-11,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,5.96,2.8,0.02,64.69,0.5,0.0,Man City,True,Leicester City,,
Kyle Walker,Man City,Leicester City,,True,0,,,,,0,,,0.0,0,0,0,6.44,1.4,0.02,60.88,0.5,0.0,Man City,False,Newcastle United,,
Kyle Walker,Man City,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0,5.6,1.0,0.02,57.5,0.5,0.0,Man City,True,Leeds United,,
Kyle Walker,Man City,Leeds United,2021-12-26,True,0,0.0,0.04,1.0,0.15,0,1.0,3.0,0.0,0,0,0,4.73,1.0,0.21,54.47,0.5,0.0,Man City,False,Brentford,,
Kyle Walker,Man City,Brentford,,False,0,,,,,0,,,0.0,0,0,0,4.54,0.0,0.21,51.75,0.5,0.0,Man City,False,Arsenal,,
Kyle Walker,Man City,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,4.26,0.0,0.21,49.29,0.5,6.0,Man City,True,Chelsea,,
Kyle Walker,Man City,Chelsea,,True,90,,,,,6,,,1.5,0,1,0,4.16,1.2,0.21,51.14,0.54,2.0,Man City,False,Southampton,,
Kyle Walker,Man City,Southampton,2022-01-22,False,90,1.0,0.07,0.0,0.0,2,1.0,0.0,5.1,0,0,1,4.31,1.6,0.22,52.83,0.5,0.0,Man City,True,Brentford,,
Kyle Walker,Man City,Brentford,2022-02-09,True,0,0.0,0.0,0.0,0.29,0,0.0,1.0,0.0,0,0,0,4.47,1.6,0.01,50.62,0.5,10.0,Man City,False,Norwich,,
Kyle Walker,Man City,Norwich,2022-02-12,False,90,0.0,0.04,0.0,0.07,10,1.0,1.0,7.7,1,1,0,4.41,3.6,0.02,52.2,0.53,1.0,Man City,True,Tottenham,,
Kyle Walker,Man City,Tottenham,2022-02-19,True,90,0.0,0.26,0.0,0.11,1,4.0,2.0,4.5,0,0,3,4.38,3.8,0.07,53.65,0.5,0.0,Man City,False,Everton,,
Kyle Walker,Man City,Everton,,False,0,,,,,0,,,0.0,0,0,0,4.56,2.6,0.07,51.67,0.5,2.0,Man City,True,Manchester United,,
Kyle Walker,Man City,Manchester United,,True,90,,,,,2,,,3.1,0,0,1,4.34,2.6,0.06,53.04,0.47,6.0,Man City,False,Crystal Palace,,
Kyle Walker,Man City,Crystal Palace,,False,90,,,,,6,,,2.6,0,1,0,4.48,3.8,0.06,54.31,0.5,6.0,Man City,False,Burnley,,
Kyle Walker,Man City,Burnley,2022-04-02,False,90,0.0,0.06,0.0,0.0,6,2.0,0.0,2.5,0,1,0,4.55,3.0,0.06,55.5,0.53,1.0,Man City,True,Liverpool,,
Kyle Walker,Man City,Liverpool,,True,90,,,,,1,,,1.3,0,0,2,4.61,3.0,0.01,56.61,0.5,0.0,Man City,True,Brighton,,
Kyle Walker,Man City,Brighton,,True,0,,,,,0,,,0.0,0,0,0,4.58,3.0,0.01,54.84,0.5,0.0,Man City,True,Watford,,
Kyle Walker,Man City,Watford,,True,0,,,,,0,,,0.0,0,0,0,4.36,2.6,0.01,53.18,0.5,0.0,Man City,False,Leicester City,,
Kyle Walker,Man City,Leicester City,2022-04-30,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,4.19,1.4,0.01,51.62,0.5,0.0,Man City,True,Newcastle United,,
Kyle Walker,Man City,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,4.05,0.2,0.0,50.14,0.5,0.0,Man City,False,Wolverhampton,,
Kyle Walker,Man City,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,4.05,0.0,0.0,48.75,0.5,0.0,Man City,False,West Ham,,
Kyle Walker,Man City,West Ham,,False,0,,,,,0,,,0.0,0,0,0,3.96,0.0,0.0,47.43,0.5,0.0,Man City,True,Aston Villa,,
Kyle Walker,Man City,Aston Villa,2022-05-22,True,0,0.0,0.0,0.0,0.04,0,0.0,1.0,0.0,0,0,0,3.93,0.0,0.0,46.18,0.5,6.0,Man City,False,West Ham,,
