name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Jamaal Lascelles,Newcastle,West Ham,,True,0,,,,,0,,,0.0,0,0,0,0.25,0.0,0.0,0.0,0.0,1.0,Newcastle,False,Aston Villa,,
Jamaal Lascelles,Newcastle,Aston Villa,2021-08-21,False,90,0.0,0.02,0.0,0.0,1,1.0,0.0,0.2,0,0,2,0.25,0.5,0.01,45.0,0.0,0.0,Newcastle,True,Southampton,,
Jamaal Lascelles,Newcastle,Southampton,2021-08-28,True,90,0.0,0.02,0.0,0.0,0,1.0,0.0,0.3,0,0,2,0.25,0.33,0.01,60.0,0.0,0.0,Newcastle,False,Manchester United,,
Jamaal Lascelles,Newcastle,Manchester United,2021-09-11,False,90,0.0,0.0,0.0,0.0,0,0.0,0.0,3.9,0,0,4,0.21,0.25,0.01,67.5,0.0,2.0,Newcastle,True,Leicester City,,
Jamaal Lascelles,Newcastle,Leicester City,2021-09-17,True,90,0.0,0.09,0.0,0.0,2,2.0,0.0,4.4,0,0,1,0.22,0.6,0.03,72.0,0.0,0.0,Newcastle,False,Watford,,
Jamaal Lascelles,Newcastle,Watford,,False,0,,,,,0,,,0.0,0,0,0,0.19,0.6,0.03,60.0,0.0,0.0,Newcastle,False,Wolverhampton,,
Jamaal Lascelles,Newcastle,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,0.16,0.4,0.02,51.43,0.0,1.0,Newcastle,True,Tottenham,,
Jamaal Lascelles,Newcastle,Tottenham,2021-10-17,True,90,0.0,0.02,0.0,0.02,1,1.0,1.0,4.9,0,0,3,0.15,0.6,0.02,56.25,0.0,1.0,Newcastle,False,Crystal Palace,,
Jamaal Lascelles,Newcastle,Crystal Palace,2021-10-23,False,90,0.0,0.04,0.0,0.09,1,1.0,1.0,3.2,0,0,1,0.15,0.8,0.03,60.0,0.0,0.0,Newcastle,True,Chelsea,,
Jamaal Lascelles,Newcastle,Chelsea,2021-10-30,True,90,0.0,0.07,0.0,0.0,0,1.0,0.0,2.4,0,0,3,0.14,0.4,0.02,63.0,0.0,1.0,Newcastle,False,Brighton,,
Jamaal Lascelles,Newcastle,Brighton,2021-11-06,False,90,0.0,0.0,0.0,0.03,1,0.0,1.0,3.0,0,0,1,0.14,0.6,0.02,65.45,0.0,5.0,Newcastle,True,Brentford,,
Jamaal Lascelles,Newcastle,Brentford,2021-11-20,True,90,1.0,0.59,0.0,0.0,5,2.0,0.0,10.3,0,0,3,0.15,1.6,0.14,67.5,0.0,0.0,Newcastle,False,Arsenal,,
Jamaal Lascelles,Newcastle,Arsenal,2021-11-27,False,90,0.0,0.0,0.0,0.0,0,0.0,0.0,1.5,0,0,2,0.15,1.4,0.14,69.23,0.0,0.0,Newcastle,True,Norwich,,
Jamaal Lascelles,Newcastle,Norwich,,True,0,,,,,0,,,0.0,0,0,0,0.14,1.2,0.13,64.29,0.0,7.0,Newcastle,True,Burnley,,
