name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Cody Drameh,Leeds,Everton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Leeds,False,Burnley,,
Cody Drameh,Leeds,Burnley,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Leeds,True,Liverpool,,
Cody Drameh,Leeds,Liverpool,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Leeds,False,Newcastle United,,
Cody Drameh,Leeds,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Leeds,True,West Ham,,
Cody Drameh,Leeds,West Ham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Leeds,True,Watford,,
Cody Drameh,Leeds,Watford,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Leeds,False,Southampton,,
Cody Drameh,Leeds,Southampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Leeds,True,Wolverhampton,,
Cody Drameh,Leeds,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Leeds,False,Norwich,,
Cody Drameh,Leeds,Norwich,2021-10-31,False,19,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,2.11,0.0,0.0,Leeds,True,Leeds United,,
Cody Drameh,Leeds,Leeds United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,1.9,0.0,0.0,Leeds,False,Tottenham,,
Cody Drameh,Leeds,Tottenham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,1.73,0.0,0.0,Leeds,False,Brighton,,
Cody Drameh,Leeds,Brighton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,1.58,0.0,0.0,Leeds,True,Crystal Palace,,
Cody Drameh,Leeds,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,1.46,0.0,0.0,Leeds,True,Brentford,,
Cody Drameh,Leeds,Brentford,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,1.36,0.0,0.0,Leeds,False,Chelsea,,
Cody Drameh,Leeds,Chelsea,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,1.27,0.0,0.0,Leeds,False,Manchester City,,
Cody Drameh,Leeds,Manchester City,2021-12-14,False,17,0.0,0.0,0.0,0.02,0,0.0,1.0,1.3,0,0,2,0.0,0.0,2.25,0.0,0.0,Leeds,True,Arsenal,,
Cody Drameh,Leeds,Arsenal,2021-12-18,True,90,0.0,0.0,0.0,0.0,0,0.0,0.0,2.7,0,0,4,0.0,0.0,7.41,0.0,0.0,Leeds,True,Burnley,,
Cody Drameh,Leeds,Burnley,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,7.0,0.0,0.0,Leeds,False,West Ham,,
Cody Drameh,Leeds,West Ham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,6.63,0.0,0.0,Leeds,True,Newcastle United,,
Cody Drameh,Leeds,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,6.3,0.0,0.0,Leeds,False,Aston Villa,,
Cody Drameh,Leeds,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,6.0,0.0,0.0,Leeds,False,Everton,,
Cody Drameh,Leeds,Everton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,5.73,0.0,0.0,Leeds,True,Manchester United,,
Cody Drameh,Leeds,Manchester United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,5.48,0.0,0.0,Leeds,False,Liverpool,,
Cody Drameh,Leeds,Liverpool,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,5.25,0.0,0.0,Leeds,True,Tottenham,,
Cody Drameh,Leeds,Tottenham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,5.04,0.0,0.0,Leeds,False,Leeds United,,
Cody Drameh,Leeds,Leeds United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,4.85,0.0,0.0,Leeds,True,Aston Villa,,
Cody Drameh,Leeds,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,4.67,0.0,0.0,Leeds,True,Norwich,,
Cody Drameh,Leeds,Norwich,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,4.5,0.0,0.0,Leeds,False,Wolverhampton,,
Cody Drameh,Leeds,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,4.34,0.0,0.0,Leeds,True,Southampton,,
Cody Drameh,Leeds,Southampton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,4.2,0.0,0.0,Leeds,False,Watford,,
