name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Ben White,Arsenal,Brentford,2021-08-13,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.1,0,0,2,1.0,0.0,90.0,0.0,0.0,Arsenal,True,Chelsea,,
Ben White,Arsenal,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,0.5,0.0,45.0,0.0,0.0,Arsenal,False,Manchester City,,
Ben White,Arsenal,Manchester City,,False,0,,,,,0,,,0.0,0,0,0,0.33,0.0,30.0,0.0,5.0,Arsenal,True,Norwich,,
Ben White,Arsenal,Norwich,2021-09-11,True,90,0.0,0.0,0.0,0.09,5,0.0,3.0,4.3,0,1,0,1.5,0.0,45.0,0.5,7.0,Arsenal,False,Burnley,,
Ben White,Arsenal,Burnley,2021-09-18,False,90,0.0,0.0,0.0,0.0,7,0.0,0.0,2.4,1,1,0,2.6,0.0,54.0,0.67,2.0,Arsenal,True,Tottenham,,
Ben White,Arsenal,Tottenham,2021-09-26,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.4,0,0,1,2.8,0.0,60.0,0.5,7.0,Arsenal,False,Brighton,,
Ben White,Arsenal,Brighton,2021-10-02,False,90,0.0,0.0,0.0,0.06,7,0.0,1.0,4.3,1,1,0,4.2,0.0,64.29,0.6,1.0,Arsenal,True,Crystal Palace,,
Ben White,Arsenal,Crystal Palace,2021-10-18,True,90,0.0,0.09,0.0,0.45,1,2.0,1.0,5.0,0,0,2,4.4,0.02,67.5,0.5,2.0,Arsenal,True,Aston Villa,,
Ben White,Arsenal,Aston Villa,2021-10-22,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.1,0,0,1,3.8,0.02,70.0,0.43,6.0,Arsenal,False,Leeds United,,
Ben White,Arsenal,Leeds United,2021-10-30,False,90,0.0,0.0,0.0,0.0,6,0.0,0.0,0.9,0,1,0,3.6,0.02,72.0,0.5,8.0,Arsenal,True,Watford,,
Ben White,Arsenal,Watford,2021-11-07,True,90,0.0,0.0,0.0,0.0,8,0.0,0.0,3.9,2,1,0,4.8,0.02,73.64,0.56,0.0,Arsenal,False,Liverpool,,
Ben White,Arsenal,Liverpool,2021-11-20,False,90,0.0,0.0,0.0,0.0,0,0.0,0.0,2.6,0,0,4,3.4,0.02,75.0,0.5,6.0,Arsenal,True,Newcastle United,,
Ben White,Arsenal,Newcastle United,2021-11-27,True,90,0.0,0.0,0.0,0.0,6,0.0,0.0,2.6,0,1,0,4.4,0.0,76.15,0.55,1.0,Arsenal,False,Manchester United,,
Ben White,Arsenal,Manchester United,2021-12-02,False,90,0.0,0.02,0.0,0.04,1,1.0,1.0,5.3,0,0,3,4.2,0.0,77.14,0.5,1.0,Arsenal,False,Everton,,
Ben White,Arsenal,Everton,2021-12-06,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.7,0,0,2,3.2,0.0,78.0,0.46,6.0,Arsenal,True,Southampton,,
Ben White,Arsenal,Southampton,2021-12-11,True,90,0.0,0.0,0.0,0.0,6,0.0,0.0,1.9,0,1,0,2.8,0.0,78.75,0.5,6.0,Arsenal,True,West Ham,,
Ben White,Arsenal,West Ham,2021-12-15,True,90,0.0,0.0,0.0,0.0,6,0.0,0.0,1.8,0,1,0,4.0,0.0,79.41,0.53,2.0,Arsenal,False,Leicester City,,
Ben White,Arsenal,Leicester City,2021-12-18,False,90,0.0,0.0,0.0,0.07,2,0.0,1.0,1.0,0,0,1,3.2,0.0,80.0,0.5,6.0,Arsenal,False,Norwich,,
Ben White,Arsenal,Norwich,2021-12-26,False,90,0.0,0.0,0.0,0.0,6,0.0,0.0,2.3,0,1,0,4.2,0.0,80.53,0.53,1.0,Arsenal,True,Manchester City,,
Ben White,Arsenal,Manchester City,2022-01-01,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.5,0,0,2,4.2,0.0,81.0,0.5,8.0,Arsenal,True,Burnley,,
Ben White,Arsenal,Burnley,2022-01-23,True,90,0.0,0.02,0.0,0.02,8,1.0,1.0,4.6,2,1,0,4.6,0.0,81.43,0.53,7.0,Arsenal,False,Wolverhampton,,
Ben White,Arsenal,Wolverhampton,2022-02-10,False,90,0.0,0.1,0.0,0.14,7,1.0,1.0,5.6,1,1,0,4.8,0.02,81.82,0.55,2.0,Arsenal,True,Brentford,,
Ben White,Arsenal,Brentford,2022-02-19,True,90,0.0,0.09,0.0,0.17,2,2.0,2.0,5.7,0,0,1,4.8,0.04,82.17,0.52,2.0,Arsenal,True,Wolverhampton,,
Ben White,Arsenal,Wolverhampton,2022-02-24,True,90,0.0,0.05,0.0,0.09,2,1.0,1.0,3.3,0,0,1,4.0,0.05,82.5,0.5,1.0,Arsenal,False,Watford,,
Ben White,Arsenal,Watford,2022-03-06,False,90,0.0,0.13,0.0,0.0,1,2.0,0.0,4.9,0,0,2,4.0,0.08,82.8,0.48,7.0,Arsenal,True,Leeds United,,
Ben White,Arsenal,Leeds United,2022-03-13,True,90,0.0,0.18,0.0,0.0,7,2.0,0.0,4.0,1,1,0,3.8,0.11,83.08,0.5,1.0,Arsenal,True,Liverpool,,
Ben White,Arsenal,Liverpool,2022-03-16,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.8,0,0,2,2.6,0.09,83.33,0.48,7.0,Arsenal,False,Aston Villa,,
Ben White,Arsenal,Aston Villa,2022-03-19,False,90,0.0,0.0,0.0,0.0,7,0.0,0.0,2.0,1,1,0,3.6,0.07,83.57,0.5,1.0,Arsenal,False,Crystal Palace,,
Ben White,Arsenal,Crystal Palace,2022-04-04,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.2,0,0,3,3.4,0.06,83.79,0.48,1.0,Arsenal,True,Brighton,,
Ben White,Arsenal,Brighton,2022-04-09,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.1,0,0,2,3.4,0.04,84.0,0.46,1.0,Arsenal,False,Southampton,,
Ben White,Arsenal,Southampton,2022-04-16,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.5,0,0,1,2.2,0.0,84.19,0.45,1.0,Arsenal,False,Chelsea,,
Ben White,Arsenal,Chelsea,2022-04-20,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.8,0,0,2,2.2,0.0,84.38,0.43,2.0,Arsenal,True,Manchester United,,
Ben White,Arsenal,Manchester United,2022-04-23,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.1,0,0,1,1.2,0.0,84.55,0.42,0.0,Arsenal,False,West Ham,,
Ben White,Arsenal,West Ham,,False,0,,,,,0,,,0.0,0,0,0,1.0,0.0,82.06,0.42,0.0,Arsenal,True,Leicester City,,
Ben White,Arsenal,Leicester City,,True,0,,,,,0,,,0.0,0,0,0,0.8,0.0,79.71,0.42,0.0,Arsenal,False,Tottenham,,
Ben White,Arsenal,Tottenham,,False,0,,,,,0,,,0.0,0,0,0,0.6,0.0,77.5,0.42,-2.0,Arsenal,False,Newcastle United,,
Ben White,Arsenal,Newcastle United,2022-05-16,False,90,0.0,0.0,0.0,0.06,-2,0.0,1.0,3.8,0,0,2,0.0,0.0,77.84,0.41,0.0,Arsenal,True,Everton,,
Ben White,Arsenal,Everton,,True,0,,,,,0,,,0.0,0,0,0,-0.4,0.0,75.79,0.41,,Man Utd,True,Brighton,,
