name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Nathan Collins,Burnley,Brighton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Burnley,False,Liverpool,,
Nathan Collins,Burnley,Liverpool,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Burnley,True,Leicester City,,
Nathan Collins,Burnley,Leicester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Burnley,False,Everton,,
Nathan Collins,Burnley,Everton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Burnley,True,Arsenal,,
Nathan Collins,Burnley,Arsenal,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Burnley,False,Leeds United,,
Nathan Collins,Burnley,Leeds United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0,6.0,Burnley,True,Norwich,,
Nathan Collins,Burnley,Norwich,2021-10-02,True,90,0.0,0.02,0.0,0.0,6,1.0,0.0,4.8,0,1,0,1.2,0.0,12.86,1.0,1.0,Burnley,False,Manchester City,,
Nathan Collins,Burnley,Manchester City,2021-10-16,False,90,0.0,0.0,0.0,0.53,1,0.0,1.0,3.7,0,0,2,1.4,0.0,22.5,0.5,1.0,Burnley,False,Southampton,,
Nathan Collins,Burnley,Southampton,2021-10-23,False,90,0.0,0.0,0.0,0.02,1,0.0,1.0,3.2,0,0,2,1.6,0.0,30.0,0.33,0.0,Burnley,True,Brentford,,
Nathan Collins,Burnley,Brentford,,True,0,,,,,0,,,0.0,0,0,0,1.6,0.0,27.0,0.33,0.0,Burnley,False,Chelsea,,
Nathan Collins,Burnley,Chelsea,,False,0,,,,,0,,,0.0,0,0,0,1.6,0.0,24.55,0.33,0.0,Burnley,True,Crystal Palace,,
Nathan Collins,Burnley,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,0.4,0.0,22.5,0.33,6.0,Burnley,False,Wolverhampton,,
Nathan Collins,Burnley,Wolverhampton,2021-12-01,False,90,0.0,0.0,0.0,0.0,6,0.0,0.0,4.3,0,1,0,1.4,0.0,27.69,0.5,1.0,Burnley,False,Newcastle United,,
Nathan Collins,Burnley,Newcastle United,2021-12-04,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.5,0,0,1,1.4,0.0,32.14,0.4,0.0,Burnley,True,West Ham,,
Nathan Collins,Burnley,West Ham,,True,0,,,,,0,,,0.0,0,0,0,1.4,0.0,30.0,0.4,0.0,Burnley,False,Manchester United,,
Nathan Collins,Burnley,Manchester United,,False,0,,,,,0,,,0.0,0,0,0,1.4,0.0,28.12,0.4,0.0,Burnley,False,Leicester City,,
Nathan Collins,Burnley,Leicester City,,False,0,,,,,0,,,0.0,0,0,0,1.4,0.0,26.47,0.4,0.0,Burnley,False,Arsenal,,
Nathan Collins,Burnley,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,0.2,0.0,25.0,0.4,0.0,Burnley,True,Watford,,
Nathan Collins,Burnley,Watford,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,23.68,0.4,0.0,Burnley,True,Manchester United,,
Nathan Collins,Burnley,Manchester United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,22.5,0.4,0.0,Burnley,True,Liverpool,,
Nathan Collins,Burnley,Liverpool,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,21.43,0.4,6.0,Burnley,False,Brighton,,
Nathan Collins,Burnley,Brighton,2022-02-19,False,90,0.0,0.0,0.0,0.0,6,0.0,0.0,0.7,0,1,0,1.2,0.0,24.55,0.5,0.0,Burnley,True,Tottenham,,
Nathan Collins,Burnley,Tottenham,,True,0,,,,,0,,,0.0,0,0,0,1.2,0.0,23.48,0.5,0.0,Burnley,False,Crystal Palace,,
Nathan Collins,Burnley,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,1.2,0.0,22.5,0.5,0.0,Burnley,True,Leeds United,,
