date,deep,deep_allowed,draws,h_a,loses,missed,npxG,npxGA,npxGD,ppda,ppda_allowed,pts,result,scored,wins,xG,xGA,xpts,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
2019-08-09 20:00:00,5,11,0,a,1,4,0.842407,2.23456,-1.392153,21.454545454545453,5.942857142857143,0,l,1,0,0.842407,2.23456,0.4405,0.3333333333333333,0.8,0.31279707692819614,0.42393846063577795,0.39131987854974093,0.05939257592800901,0.38461538461538464,0.2777777777777778
2019-08-17 15:00:00,9,6,0,h,0,1,2.09572,0.920429,1.175291,13.928571428571429,17.5,3,w,3,1,2.09572,0.920429,2.2375,1.0,0.2,0.8158570086744326,0.09158547929171867,0.20024180142058332,0.7874015748031497,0.6923076923076923,0.1388888888888889
2019-08-24 12:30:00,5,12,0,h,1,3,1.07904,1.89428,-0.81524,10.0,13.727272727272727,0,l,2,0,1.07904,1.89428,0.7872000000000001,0.6666666666666666,0.6,0.40777780467051356,0.3378792530744644,0.10049871542995313,0.5497494631352898,0.38461538461538464,0.3055555555555556
2019-08-31 15:00:00,5,12,0,a,1,2,1.1674,2.20657,-1.03917,8.74074074074074,7.842105263157895,0,l,0,0,1.1674,2.20657,0.6576,0.0,0.4,0.44324410524275487,0.4168595925869912,0.06852719426393294,0.1790302527973477,0.38461538461538464,0.3055555555555556
2019-09-14 16:30:00,6,14,0,h,0,2,1.7413,2.34436,-0.6030599999999999,18.428571428571427,7.958333333333333,3,w,3,1,1.7413,2.34436,0.9923,1.0,0.4,0.6735984499508726,0.4517076536245878,0.3144929726462142,0.1863517060367454,0.46153846153846156,0.3611111111111111
2019-09-21 14:00:00,9,7,0,a,1,2,0.801428,2.39312,-1.591692,14.9,11.68,0,l,0,0,0.801428,2.39312,0.3365,0.0,0.4,0.2963487572003795,0.4640394008935712,0.22490554632008464,0.42078740157480315,0.6923076923076923,0.16666666666666666
2019-09-28 14:00:00,10,11,0,a,1,2,0.712129,1.0438,-0.331671,9.11111111111111,12.782608695652174,0,l,0,0,0.712129,1.80497,0.5259,0.0,0.4,0.2605055569423377,0.3152921253346592,0.07793058284217418,0.4902430674426566,0.7692307692307693,0.2777777777777778
2019-10-05 15:00:00,13,9,0,h,1,5,1.84838,2.76412,-0.9157400000000002,6.041666666666667,8.8,0,l,1,0,1.84838,3.67827,0.4017,0.3333333333333333,1.0,0.7165786611921083,0.7890628833122324,0.0,0.23937007874015753,1.0,0.2222222222222222
2019-10-19 15:00:00,5,7,1,a,0,0,0.402873,0.675554,-0.272681,11.833333333333334,12.7,1,d,0,0,0.402873,0.675554,0.9885,0.0,0.0,0.13637511047596088,0.029654867878833254,0.14704548889224722,0.4850393700787401,0.38461538461538464,0.16666666666666666
2019-10-27 16:30:00,6,6,0,h,1,3,0.8924,2.98998,-2.09758,8.653846153846153,9.5,0,l,1,0,0.8924,4.51232,0.0461,0.3333333333333333,0.6,0.332863473086051,1.0,0.06632101463596096,0.28346456692913385,0.46153846153846156,0.1388888888888889
2019-11-02 15:00:00,5,15,0,a,1,2,0.455082,2.65496,-2.199878,15.210526315789474,6.967741935483871,0,l,0,0,0.455082,2.65496,0.1770999999999999,0.0,0.4,0.15733097383694036,0.5302605802395637,0.2327895452701574,0.12395224790449581,0.38461538461538464,0.3888888888888889
2019-11-08 20:00:00,11,3,0,h,1,2,0.62104,1.36017,-0.7391300000000001,7.578947368421052,15.545454545454545,0,l,0,0,0.62104,1.36017,0.7555000000000001,0.0,0.4,0.22394387911498498,0.20279907395558247,0.03903024903955519,0.6642806012884753,0.8461538461538461,0.05555555555555555
2019-11-23 15:00:00,4,15,0,a,0,0,1.80849,0.812693,0.995797,8.217391304347826,5.956521739130435,3,w,2,1,1.80849,0.812693,2.1512,0.6666666666666666,0.0,0.7005674487676323,0.06433828643340883,0.05523979735989643,0.06025333789798013,0.3076923076923077,0.3888888888888889
2019-12-01 14:00:00,2,10,1,h,0,2,0.810596,1.20044,-0.3898439999999999,24.666666666666668,7.884615384615385,1,d,2,0,0.810596,1.96157,0.4955,0.6666666666666666,0.4,0.30002864678442553,0.3548973677941094,0.4728729031283058,0.18170805572380377,0.15384615384615385,0.25
2019-12-04 19:30:00,3,9,0,a,1,2,0.896647,2.00232,-1.105673,13.833333333333334,9.305555555555555,0,l,1,0,0.896647,2.00232,0.523,0.3333333333333333,0.4,0.3345681514306674,0.36520332967292546,0.19782378721474989,0.27121609798775154,0.23076923076923078,0.2222222222222222
2019-12-08 14:00:00,7,2,0,h,1,2,0.585805,0.712899,-0.1270939999999999,12.375,11.12,0,l,1,0,0.585805,0.712899,1.1511,0.3333333333333333,0.4,0.20980110975483418,0.03909968128654823,0.16079794468792502,0.385511811023622,0.5384615384615384,0.027777777777777776
2019-12-14 15:00:00,7,5,1,a,0,1,1.16408,1.06421,0.0998699999999999,11.5,7.033333333333333,1,d,1,0,1.16408,1.06421,1.4792,0.3333333333333333,0.2,0.44191150997453577,0.1279487064057813,0.1385824391718301,0.12808398950131233,0.5384615384615384,0.1111111111111111
2019-12-21 15:00:00,4,2,0,h,1,2,1.26536,1.65224,-0.3868799999999999,14.588235294117647,9.461538461538462,0,l,1,0,1.26536,1.65224,1.0513,0.3333333333333333,0.4,0.4825636933375575,0.2766656331198966,0.21699010569922392,0.2810417928528165,0.3076923076923077,0.027777777777777776
