h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
a,2.27616,0.422704,2.27616,0.422704,4.391304347826087,14.181818181818182,9,2,1,0,2.6568,w,2023-08-12 14:00:00,1,0,0,3,1.853456,0.2,0.0,0.5930319338192285,0.09479090039904431,0.0,0.405442089966945,0.6923076923076923,0.1
h,1.06916,2.20593,1.06916,1.4448,14.375,9.6,10,7,0,1,0.5810000000000001,l,2023-08-21 19:00:00,0,0,1,0,-0.37564,0.0,0.2,0.252466979730601,0.5823656897595257,0.3253542234332425,0.23643070437379235,0.7692307692307693,0.35
a,1.06061,0.948011,1.06061,0.948011,12.72,6.4,5,5,1,1,1.4223,d,2023-08-26 14:00:00,0,1,0,1,0.112599,0.2,0.2,0.2500545270732209,0.23842185344402367,0.2714201634877384,0.11839100649920956,0.38461538461538464,0.25
h,2.32935,1.13911,2.32935,1.13911,11.84,6.586206896551724,11,8,3,2,2.2419,w,2023-09-03 13:00:00,1,0,0,3,1.1902399999999995,0.6,0.4,0.6080399287719825,0.2906726924694745,0.24274223433242503,0.12525969581518742,0.8461538461538461,0.4
a,1.11696,2.31518,1.11696,1.55401,9.533333333333333,4.548387096774194,7,14,1,3,0.5355000000000001,l,2023-09-16 14:00:00,0,0,1,0,-0.4370499999999999,0.2,0.6,0.2659541419554861,0.6122371394454503,0.1675712988192552,0.050089810350005384,0.5384615384615384,0.7
h,0.37236,0.542678,0.37236,0.542678,14.055555555555555,9.166666666666666,3,9,0,0,1.0838,d,2023-09-23 14:00:00,0,1,0,1,-0.1703179999999999,0.0,0.0,0.05585914210926239,0.12759453705459686,0.3149439903118376,0.2204461619532759,0.23076923076923078,0.45
a,1.19015,1.55408,1.19015,1.55408,20.94736842105263,3.6551724137931036,1,16,1,0,1.0893000000000002,w,2023-09-30 14:00:00,1,0,0,3,-0.3639299999999998,0.2,0.0,0.28660530101907084,0.40413498515751234,0.5395382188441129,0.017141438063683772,0.07692307692307693,0.8
h,0.982452,1.22105,0.982452,1.22105,16.58823529411765,14.090909090909092,5,12,0,0,1.1564,d,2023-10-07 16:30:00,0,1,0,1,-0.2385979999999999,0.0,0.0,0.22800160604450592,0.313076963291119,0.39748036544318,0.4020886894591444,0.38461538461538464,0.6
a,1.08795,3.73336,1.08795,3.73336,12.607142857142858,12.0,3,9,0,4,0.1545,l,2023-10-21 14:00:00,0,0,1,0,-2.64541,0.0,0.8,0.25776873241272635,1.0,0.26774231218372907,0.3249604777797295,0.23076923076923078,0.45
h,0.561834,0.989103,0.561834,0.989103,13.911764705882353,4.130434782608695,3,12,1,2,0.8742000000000001,l,2023-10-27 19:00:00,0,0,1,0,-0.427269,0.2,0.4,0.10932078594603835,0.24965734644625717,0.3102580541753486,0.03467263382185596,0.23076923076923078,0.6
