h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
a,0.568342,1.64248,0.568342,1.64248,7.242424242424242,12.590909090909092,3,8,1,5,0.5492,l,2021-08-14 11:30:00,0,0,1,0,-1.074138,0.3333333333333333,0.7142857142857143,0.14341215381839334,0.28217699405119917,0.10588442565186751,0.47347503532736707,0.16666666666666666,0.46153846153846156
h,0.966093,1.85713,0.966093,1.09596,5.428571428571429,17.0,4,6,2,2,0.6439,d,2021-08-21 14:00:00,0,1,0,1,-0.129867,0.6666666666666666,0.2857142857142857,0.2770649088727397,0.32395796715371233,0.053156146179402,0.7733160621761659,0.2222222222222222,0.3076923076923077
a,1.52078,1.71102,1.52078,1.71102,8.133333333333333,14.416666666666666,9,2,1,1,1.1537,d,2021-08-29 13:00:00,0,1,0,1,-0.1902399999999999,0.3333333333333333,0.14285714285714285,0.46345148173573747,0.2955180976917594,0.13178294573643412,0.5976360103626944,0.5,0.0
h,0.652514,4.4016,0.652514,4.4016,38.0,16.8,8,15,0,3,0.0453,l,2021-09-12 15:30:00,0,0,1,0,-3.749086,0.0,0.42857142857142855,0.17169572745726402,0.8192313546689775,1.0,0.7597150259067358,0.4444444444444444,1.0
a,1.42995,1.17668,1.42995,1.17668,5.538461538461538,16.9,13,10,1,1,1.5584000000000002,d,2021-09-17 19:00:00,0,1,0,1,0.2532700000000001,0.3333333333333333,0.14285714285714285,0.43293067916934225,0.19151043327248668,0.05635062611806797,0.7665155440414507,0.7222222222222222,0.6153846153846154
h,1.1967,1.98962,1.1967,1.98962,13.642857142857142,20.333333333333332,8,5,1,2,0.8236999999999999,l,2021-09-25 14:00:00,0,0,1,0,-0.7929199999999998,0.3333333333333333,0.2857142857142857,0.35455374204931916,0.3497467448213199,0.2919435215946844,1.0,0.4444444444444444,0.23076923076923078
h,1.57388,0.192794,1.57388,0.192794,6.75,13.857142857142858,9,4,1,0,2.5128000000000004,w,2021-10-02 14:00:00,1,0,0,3,1.381086,0.3333333333333333,0.0,0.48129420568460446,0.0,0.09156976744186046,0.5595854922279793,0.5,0.15384615384615385
a,0.446173,1.83082,0.446173,1.83082,5.612903225806452,7.647058823529412,4,4,0,1,0.348,l,2021-10-16 14:00:00,0,0,1,0,-1.384647,0.0,0.14285714285714285,0.10236078391050007,0.31883680525141966,0.0585146286571643,0.13726760134105456,0.2222222222222222,0.15384615384615385
h,1.71313,0.858644,0.951964,0.858644,3.6,15.555555555555555,4,2,1,1,2.0893,d,2021-10-23 14:00:00,0,1,0,1,0.09332,0.3333333333333333,0.14285714285714285,0.5280851531399666,0.12960568805175116,0.0,0.6750863557858378,0.2222222222222222,0.0
a,1.16855,0.661887,1.16855,0.661887,4.285714285714286,8.727272727272727,5,2,2,1,1.8229,w,2021-10-31 14:00:00,1,0,0,3,0.506663,0.6666666666666666,0.14285714285714285,0.34509474620825314,0.09130753326614119,0.019933554817275743,0.2107277437588318,0.2777777777777778,0.0
