h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
a,1.72228,1.97087,1.72228,1.97087,13.5,7.28125,12,16,0,1,1.1733,l,2023-08-14 19:00:00,0,0,1,0,-0.2485899999999998,0.0,0.2,0.6172554992800237,0.29434452095874253,0.2687146152233173,0.10876550799150554,0.7857142857142857,0.7
h,2.68821,3.15562,2.68821,3.15562,13.625,7.514285714285714,6,14,1,4,1.1195,l,2023-08-19 14:00:00,0,0,1,0,-0.4674099999999996,0.25,0.8,1.0,0.5210017878135967,0.27303942126231917,0.11970492902648933,0.35714285714285715,0.6
a,1.40228,1.89792,1.40228,1.89792,10.210526315789474,13.041666666666666,4,7,1,0,1.0219,w,2023-08-26 14:00:00,1,0,0,3,-0.4956400000000001,0.25,0.0,0.49045724243905947,0.2803882874773654,0.15490392998642552,0.3791773778920309,0.21428571428571427,0.25
a,1.13911,2.32935,1.13911,2.32935,6.586206896551724,11.84,8,11,2,3,0.5703,l,2023-09-03 13:00:00,0,0,1,0,-1.1902399999999995,0.5,0.6,0.38617756352394544,0.3629261601418006,0.02950810189369564,0.3227674080697441,0.5,0.45
h,0.538833,2.82701,0.538833,2.82701,18.363636363636363,10.0,9,16,1,3,0.1271999999999999,l,2023-09-16 11:30:00,0,0,1,0,-2.288177,0.25,0.6,0.14832107220605983,0.4581346475214055,0.43698888655902707,0.23639208673298315,0.5714285714285714,0.7
a,0.762984,2.24101,0.762984,1.47984,12.4,6.821428571428571,1,17,1,1,0.3056999999999999,d,2023-09-23 14:00:00,0,1,0,1,-0.716856,0.25,0.2,0.23713968492218152,0.34602563011102816,0.2306563220801007,0.08718006035542639,0.0,0.75
h,0.673985,0.98075,0.673985,0.98075,16.076923076923077,5.321428571428571,1,13,2,1,1.0944,w,2023-09-30 14:00:00,1,0,0,3,-0.306765,0.5,0.2,0.20187431598284097,0.10492237024481281,0.3578721551042792,0.01676539622219737,0.0,0.55
h,1.76232,1.81618,1.76232,1.81618,11.380952380952381,14.866666666666667,3,9,1,1,1.3605,d,2023-10-08 13:00:00,0,1,0,1,-0.0538599999999998,0.25,0.2,0.6331211311672492,0.2647504187348325,0.1953988557049996,0.4648485525874595,0.14285714285714285,0.35
a,2.30454,1.01839,2.30454,1.01839,6.476190476190476,14.19047619047619,15,5,2,1,2.294,w,2023-10-21 14:00:00,1,0,0,3,1.28615,0.5,0.2,0.8479728524932102,0.11212336583410733,0.025701704460354077,0.4331060690734324,1.0,0.15
h,0.863393,2.31987,0.863393,1.5587,11.821428571428571,7.233333333333333,8,3,2,2,0.3476,d,2023-10-28 16:30:00,0,1,0,1,-0.695307,0.5,0.4,0.27692620420700764,0.361112519382329,0.21063864841386337,0.10651615066502738,0.5,0.05
a,1.14803,1.10165,1.14803,0.340518,24.0,9.6875,4,3,1,2,1.3507,l,2023-11-04 15:00:00,0,0,1,0,0.8075120000000001,0.25,0.4,0.38971206493338734,0.12805202929756815,0.6319983224994759,0.22172236503856044,0.21428571428571427,0.05
h,1.90884,0.432315,1.90884,0.432315,10.297297297297296,8.827586206896552,6,5,2,1,2.4936000000000003,w,2023-11-11 12:30:00,1,0,0,3,1.476525,0.5,0.2,0.6911788830183057,0.0,0.15790607130510673,0.1813553377552869,0.35714285714285715,0.15
a,1.57875,2.49057,0.817578,0.968233,34.63636363636363,8.548387096774194,4,12,2,3,0.6443,l,2023-11-27 20:00:00,0,0,1,0,-0.1506549999999999,0.5,0.6,0.5603825186413249,0.39376953179180246,1.0,0.1682488633782454,0.21428571428571427,0.5
