h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD,scored_normalized,missed_normalized,xG_normalized,xGA_normalized,ppda_normalized,ppda_allowed_normalized,deep_normalized,deep_allowed_normalized
h,0.861445,1.65911,0.861445,1.65911,6.407407407407407,24.181818181818183,5,10,0,2,0.6998,l,2020-09-12 19:00:00,0,0,1,0,-0.7976650000000001,0.0,0.6666666666666666,0.18078496242329875,0.5992268131162642,0.0010395010395010441,0.5781304702999183,0.5,0.6
a,2.06377,1.32902,2.06377,1.32902,18.26086956521739,12.764705882352942,4,16,1,2,1.9438,l,2020-09-19 19:00:00,0,0,1,0,0.7347499999999998,0.25,0.6666666666666666,0.5444458256998806,0.4456640823988333,0.3337250293772032,0.2263837499056105,0.4,1.0
h,3.05703,0.385152,3.05703,0.385152,21.764705882352942,8.185185185185185,1,4,4,0,2.8669,w,2020-09-27 18:00:00,1,0,0,3,2.671878,1.0,0.0,0.8448719077143922,0.006562784217125011,0.4320655497126085,0.08529453715589785,0.1,0.2
a,2.03227,0.456022,2.03227,0.456022,34.18181818181818,7.318181818181818,3,2,3,0,2.5276,w,2020-10-04 11:00:00,1,0,0,3,1.576248,0.75,0.0,0.5349181878372292,0.039532552237799154,0.7805707805707804,0.0585832652584899,0.3,0.06666666666666667
a,1.49992,1.77602,1.49992,1.77602,18.058823529411764,12.3,7,1,3,3,1.1232,d,2020-10-18 15:30:00,0,1,0,1,-0.2761,0.75,1.0,0.3739011079584208,0.6536150673747235,0.3280542986425339,0.21206675224646984,0.7,0.0
h,0.263739,0.892456,0.263739,0.892456,20.3,13.083333333333334,2,13,1,1,0.6767000000000001,d,2020-10-24 11:30:00,0,1,0,1,-0.628717,0.25,0.3333333333333333,0.0,0.24256807836076943,0.39095634095634096,0.2362002567394095,0.2,0.8
a,0.269048,1.56302,0.269048,0.801848,35.38461538461539,6.913043478260869,0,12,1,2,0.2694,l,2020-10-31 17:30:00,0,0,1,0,-0.5327999999999999,0.25,0.6666666666666666,0.0016057850607243268,0.5545243295674201,0.8143291220214297,0.04610146787966733,0.0,0.7333333333333333
h,1.42614,1.84922,1.42614,1.08806,11.1,37.875,6,5,1,0,1.0165,w,2020-11-07 20:00:00,1,0,0,3,0.3380799999999999,0.25,0.0,0.35158526283123287,0.6876687857197686,0.13274428274428274,1.0,0.6,0.26666666666666666
a,2.1142,0.692374,2.1142,0.692374,14.941176470588236,14.5,10,7,1,0,2.4273,w,2020-11-22 14:00:00,1,0,0,3,1.4218259999999998,0.25,0.0,0.5596991202209444,0.1494869844548498,0.24055276996453465,0.2798459563543003,1.0,0.4
h,0.571633,2.39051,0.571633,1.62934,12.565217391304348,13.090909090909092,2,8,2,1,0.2087,w,2020-11-30 20:00:00,1,0,0,3,-1.0577070000000002,0.5,0.3333333333333333,0.09312706451057733,0.9394848677278215,0.17386784778089123,0.23643365620259074,0.2,0.4666666666666667
h,2.53006,1.78708,2.53006,1.78708,17.47826086956522,13.25,5,6,1,3,1.8835,l,2020-12-05 17:30:00,0,0,1,0,0.7429800000000002,0.25,1.0,0.6854820878895859,0.6587603423049995,0.31175992045557266,0.24133504492939664,0.5,0.3333333333333333
a,1.7851,1.56644,1.7851,0.805276,25.153846153846153,5.416666666666667,7,8,2,1,1.5046000000000002,w,2020-12-11 20:00:00,1,0,0,3,0.979824,0.5,0.3333333333333333,0.46015798940829133,0.5561153639491149,0.5271869502638733,0.0,0.7,0.4666666666666667
h,0.449469,1.09108,0.449469,1.09108,12.1875,10.666666666666666,3,4,1,1,0.6990000000000001,d,2020-12-16 20:00:00,0,1,0,1,-0.641611,0.25,0.3333333333333333,0.0561767676263569,0.3349708891881771,0.163266632016632,0.1617458279845956,0.3,0.2
a,0.277737,2.41157,0.277737,2.41157,16.157894736842106,13.105263157894736,9,9,0,3,0.0951999999999999,l,2020-12-21 20:00:00,0,0,1,0,-2.133833,0.0,1.0,0.004233900787345848,0.9492822899729945,0.27470182733340626,0.23687588676440777,0.9,0.5333333333333333
h,1.38877,1.50551,1.38877,1.50551,18.5,10.421052631578947,6,5,2,2,1.2597,d,2020-12-27 14:15:00,0,1,0,1,-0.1167399999999998,0.5,0.6666666666666666,0.3402821572144938,0.5277698303594481,0.3404365904365904,0.15417877170461453,0.6,0.26666666666666666
a,1.07246,0.670996,1.07246,0.670996,16.894736842105264,7.894736842105263,7,7,0,0,1.7353,d,2020-12-29 18:00:00,0,1,0,1,0.4014639999999999,0.0,0.0,0.2446095498387712,0.13954162392506322,0.29538242696137434,0.0763461928248091,0.7,0.4
a,1.19713,0.371045,1.19713,0.371045,17.4,11.222222222222221,4,5,1,0,2.1591,w,2021-01-01 17:30:00,1,0,0,3,0.826085,0.25,0.0,0.28231782324628707,0.0,0.3095634095634095,0.17886178861788612,0.4,0.26666666666666666
h,1.73397,0.395668,1.73397,0.395668,9.619047619047619,9.157894736842104,4,5,1,0,2.4631,w,2021-01-16 15:00:00,1,0,0,3,1.338302,0.25,0.0,0.4446929696013909,0.011454982333470575,0.09117909117909116,0.1152624822647118,0.4,0.26666666666666666
h,2.17512,0.464091,2.17512,0.464091,13.923076923076923,16.470588235294116,6,5,2,1,2.6555,w,2021-01-19 18:00:00,1,0,0,3,1.711029,0.5,0.3333333333333333,0.5781252693826182,0.043286369906189434,0.21197825043978888,0.34055727554179555,0.6,0.26666666666666666
a,3.30321,0.629033,3.30321,0.629033,14.578947368421053,11.6,5,12,3,2,2.8491000000000004,w,2021-01-26 18:00:00,1,0,0,3,2.674177,0.75,0.6666666666666666,0.9193326660962182,0.12001981814756145,0.23038625670204615,0.19050064184852372,0.5,0.7333333333333333
h,0.883061,2.05809,0.883061,2.05809,42.0,12.294117647058824,2,13,1,3,0.4976,l,2021-01-31 16:30:00,0,0,1,0,-1.175029,0.25,1.0,0.18732303924993593,0.7848381866860196,1.0,0.21188552442799968,0.2,0.8
a,1.79064,0.741154,1.79064,0.741154,17.266666666666666,7.7272727272727275,6,7,3,1,2.1437,w,2021-02-03 20:15:00,1,0,0,3,1.049486,0.75,0.3333333333333333,0.4618336438133418,0.1721801590569167,0.30582120582120575,0.07118683627027657,0.6,0.4
a,0.943539,1.60884,0.943539,1.60884,23.4,10.875,2,12,0,0,0.8585,d,2021-02-06 17:30:00,0,1,0,1,-0.665301,0.0,0.0,0.2056154990168385,0.5758404685642776,0.47796257796257785,0.16816431322207956,0.2,0.7333333333333333
h,2.32735,0.926652,1.56618,0.926652,17.571428571428573,14.470588235294118,2,9,3,0,2.3964000000000003,w,2021-02-15 18:00:00,1,0,0,3,0.6395279999999999,0.75,0.0,0.6241694697582187,0.2584765613187907,0.3143748143748144,0.2789398172619497,0.2,0.5333333333333333
h,1.09246,0.770706,1.09246,0.770706,11.5,6.176470588235294,2,8,2,1,1.7997,w,2021-02-21 12:00:00,1,0,0,3,0.321754,0.5,0.3333333333333333,0.2506588437198197,0.18592818480189996,0.14397089397089397,0.023408593219059123,0.2,0.4666666666666667
a,1.92892,0.760574,1.92892,0.760574,22.125,11.95,2,5,1,2,2.4105,l,2021-02-27 12:30:00,0,0,1,0,1.168346,0.25,0.6666666666666666,0.5036584617069111,0.18121462914244643,0.4421777546777546,0.20128369704749674,0.2,0.26666666666666666
h,2.37556,1.34971,1.45364,1.34971,14.347826086956522,6.409090909090909,2,11,2,0,2.1737,w,2021-03-08 20:00:00,1,0,0,3,0.10393,0.5,0.0,0.6387512926584862,0.4552893751933549,0.22389948476904997,0.030575329676741734,0.2,0.6666666666666666
a,0.463737,1.70128,0.463737,1.70128,19.9375,9.869565217391305,6,12,0,1,0.4443,l,2021-03-14 19:15:00,0,0,1,0,-1.2375429999999998,0.0,0.3333333333333333,0.0604923338810969,0.6188449183431842,0.3807822245322245,0.13718814533683094,0.6,0.7333333333333333
h,2.50629,1.35217,2.50629,1.35217,14.45,12.23076923076923,5,10,3,3,2.2377,d,2021-03-21 15:00:00,0,1,0,1,1.1541199999999998,0.75,1.0,0.6782925021119597,0.45643380343281953,0.22676715176715173,0.2099338402290905,0.5,0.6
a,1.59694,1.95649,1.59694,1.95649,20.05263157894737,7.55,4,4,3,2,1.1146,w,2021-04-05 19:15:00,1,0,0,3,-0.35955,0.75,0.6666666666666666,0.4032462325753871,0.7375723699666674,0.38401356822409455,0.06572528883183566,0.4,0.2
