name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Benicio Baker-Boaitey,Brighton,Sheffield,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0,Brighton,False,Nottingham Forest,,-0.55
Benicio Baker-Boaitey,Brighton,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,118,0.0,0.0,0.0,1.0,Brighton,False,Chelsea,,-0.85
Benicio Baker-Boaitey,Brighton,Chelsea,2023-12-03,False,6,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,207,0.33,0.0,2.0,1.0,Brighton,True,Brentford,,0.79
Benicio Baker-Boaitey,Brighton,Brentford,2023-12-06,True,6,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,273,0.5,0.0,3.0,0.0,Brighton,True,Burnley,,0.39
Benicio Baker-Boaitey,Brighton,Burnley,,True,0,,,,,0,,,0.0,0,0,314,0.4,0.0,2.4,0.0,Brighton,False,Arsenal,,-0.48
Benicio Baker-Boaitey,Brighton,Arsenal,,False,0,,,,,0,,,0.0,0,0,341,0.4,0.0,2.0,0.0,Brighton,False,Crystal Palace,,0.38
Benicio Baker-Boaitey,Brighton,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,353,0.4,0.0,1.71,0.0,Brighton,True,Tottenham,,0.69
Benicio Baker-Boaitey,Brighton,Tottenham,,True,0,,,,,0,,,0.0,0,0,385,0.2,0.0,1.5,0.0,Brighton,False,West Ham,,-0.22
Benicio Baker-Boaitey,Brighton,West Ham,,False,0,,,,,0,,,0.0,0,0,385,0.0,0.0,1.33,1.0,Brighton,True,Wolverhampton,,0.05
Benicio Baker-Boaitey,Brighton,Wolverhampton,2024-01-22,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,390,0.2,0.0,1.3,0.0,Brighton,False,Luton,,
Benicio Baker-Boaitey,Brighton,Luton,,False,0,,,,,0,,,0.0,0,0,406,0.2,0.0,1.18,0.0,Brighton,True,Crystal Palace,,0.88
Benicio Baker-Boaitey,Brighton,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,409,0.2,0.0,1.08,1.0,Brighton,False,Tottenham,,-0.36
Benicio Baker-Boaitey,Brighton,Tottenham,2024-02-10,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,423,0.4,0.0,1.08,0.0,Brighton,False,Sheffield,,-0.61
Benicio Baker-Boaitey,Brighton,Sheffield,,False,0,,,,,0,,,0.0,0,0,536,0.4,0.0,1.0,0.0,Brighton,True,Everton,,0.53
Benicio Baker-Boaitey,Brighton,Everton,,True,0,,,,,0,,,0.0,0,0,552,0.2,0.0,0.93,0.0,Brighton,False,Fulham,,0.86
Benicio Baker-Boaitey,Brighton,Fulham,,False,0,,,,,0,,,0.0,0,0,532,0.2,0.0,0.88,0.0,Brighton,True,Nottingham Forest,,1.55
Benicio Baker-Boaitey,Brighton,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,541,0.2,0.0,0.82,0.0,Brighton,False,Liverpool,,-1.01
Benicio Baker-Boaitey,Brighton,Liverpool,,False,0,,,,,0,,,0.0,0,0,541,0.0,0.0,0.78,0.0,Brighton,False,Brentford,,-0.53
Benicio Baker-Boaitey,Brighton,Brentford,,False,0,,,,,0,,,0.0,0,0,546,0.0,0.0,0.74,0.0,Brighton,True,Arsenal,,-0.11
Benicio Baker-Boaitey,Brighton,Arsenal,,True,0,,,,,0,,,0.0,0,0,539,0.0,0.0,0.7,0.0,Brighton,False,Burnley,,0.0
Benicio Baker-Boaitey,Brighton,Burnley,,False,0,,,,,0,,,0.0,0,0,549,0.0,0.0,0.67,0.0,Brighton,True,Manchester City,,-0.96
Benicio Baker-Boaitey,Brighton,Manchester City,,True,0,,,,,0,,,0.0,0,0,564,0.0,0.0,0.64,0.0,Brighton,False,Bournemouth,,0.19
Benicio Baker-Boaitey,Brighton,Bournemouth,,False,0,,,,,0,,,0.0,0,0,562,0.0,0.0,0.61,0.0,Brighton,True,Aston Villa,,0.64
Benicio Baker-Boaitey,Brighton,Aston Villa,,True,0,,,,,0,,,0.0,0,0,569,0.0,0.0,0.58,0.0,Brighton,False,Newcastle United,,-0.41
Benicio Baker-Boaitey,Brighton,Newcastle United,2024-05-11,False,23,0.0,0.02,0.0,0.1,0,1.0,1.0,1.4,0,0,609,0.0,0.0,1.48,0.0,Brighton,True,Chelsea,,-0.25
Benicio Baker-Boaitey,Brighton,Chelsea,,True,0,,,,,0,,,0.0,0,0,609,0.0,0.0,1.42,0.0,Brighton,True,Manchester United,,0.38
Benicio Baker-Boaitey,Brighton,Manchester United,,True,0,,,,,0,,,0.0,0,0,620,0.0,0.0,1.37,,Brighton,False,Everton,,-0.24
