name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Leon Bailey,Aston Villa,Newcastle United,2023-08-12,False,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,1,1.0,0.0,45.0,14.0,Aston Villa,True,Everton,-1.63,0.53
Leon Bailey,Aston Villa,Everton,2023-08-20,True,62,1.0,0.6,1.0,0.68,14,2.0,1.0,9.4,3,1,7.5,0.8,53.5,0.0,Aston Villa,False,Burnley,-3.46,0.0
Leon Bailey,Aston Villa,Burnley,,False,0,,,,,0,,,0.0,0,0,5.0,0.53,35.67,1.0,Aston Villa,False,Liverpool,-0.55,-1.01
Leon Bailey,Aston Villa,Liverpool,2023-09-03,False,46,0.0,0.0,0.0,0.08,1,0.0,1.0,2.2,0,0,4.0,0.4,38.25,5.0,Aston Villa,True,Crystal Palace,-0.31,0.88
Leon Bailey,Aston Villa,Crystal Palace,2023-09-16,True,33,1.0,0.7,0.0,0.0,5,2.0,0.0,7.0,0,0,4.2,0.46,37.2,1.0,Aston Villa,False,Chelsea,0.29,-0.85
Leon Bailey,Aston Villa,Chelsea,2023-09-24,False,15,0.0,0.0,0.0,0.13,1,0.0,1.0,1.7,0,0,4.2,0.46,33.5,0.0,Aston Villa,True,Brighton,-2.73,-0.66
Leon Bailey,Aston Villa,Brighton,,True,0,,,,,0,,,0.0,0,0,1.4,0.14,28.71,1.0,Aston Villa,False,Wolverhampton,1.42,-0.52
Leon Bailey,Aston Villa,Wolverhampton,2023-10-08,False,8,0.0,0.0,0.0,0.1,1,0.0,1.0,2.1,0,0,1.6,0.14,26.12,6.0,Aston Villa,True,West Ham,3.13,0.49
Leon Bailey,Aston Villa,West Ham,2023-10-22,True,14,1.0,0.47,0.0,0.0,6,2.0,0.0,5.9,0,0,2.6,0.23,24.78,4.0,Aston Villa,True,Luton,,
Leon Bailey,Aston Villa,Luton,2023-10-29,True,45,0.0,0.33,1.0,0.64,4,1.0,2.0,5.0,0,0,2.4,0.36,26.8,1.0,Aston Villa,False,Nottingham Forest,2.68,-0.55
Leon Bailey,Aston Villa,Nottingham Forest,2023-11-05,False,45,0.0,0.25,0.0,0.09,1,3.0,1.0,4.3,0,0,2.4,0.41,28.45,4.0,Aston Villa,True,Fulham,-1.21,-0.13
Leon Bailey,Aston Villa,Fulham,2023-11-12,True,28,0.0,0.04,1.0,1.0,4,1.0,2.0,4.8,0,0,3.2,0.62,28.42,1.0,Aston Villa,False,Tottenham,-0.44,-0.36
Leon Bailey,Aston Villa,Tottenham,2023-11-26,False,45,0.0,0.19,0.0,0.01,1,3.0,1.0,3.7,0,0,3.2,0.65,29.69,7.0,Aston Villa,False,Bournemouth,4.38,0.19
Leon Bailey,Aston Villa,Bournemouth,2023-12-03,False,73,1.0,0.14,0.0,0.36,7,2.0,1.0,7.5,0,1,3.4,0.59,32.79,9.0,Aston Villa,True,Manchester City,-0.28,-0.96
Leon Bailey,Aston Villa,Manchester City,2023-12-06,True,84,1.0,0.25,0.0,0.14,9,5.0,2.0,11.6,1,1,4.4,0.37,36.2,4.0,Aston Villa,True,Arsenal,1.9,-0.11
Leon Bailey,Aston Villa,Arsenal,2023-12-09,True,45,0.0,0.0,1.0,0.14,4,0.0,1.0,3.4,0,1,5.0,0.52,36.75,3.0,Aston Villa,False,Brentford,0.23,-0.53
Leon Bailey,Aston Villa,Brentford,2023-12-17,False,25,0.0,0.0,1.0,0.37,3,0.0,1.0,3.5,0,0,4.8,0.51,36.06,2.0,Aston Villa,True,Sheffield,,0.68
Leon Bailey,Aston Villa,Sheffield,2023-12-22,True,80,0.0,0.02,0.0,0.13,2,1.0,1.0,3.5,0,1,5.0,0.48,38.5,2.0,Aston Villa,False,Manchester United,-0.31,-0.63
Leon Bailey,Aston Villa,Manchester United,2023-12-26,False,76,0.0,0.14,0.0,0.14,2,2.0,1.0,5.5,0,1,4.0,0.48,40.47,8.0,Aston Villa,True,Burnley,2.78,0.39
Leon Bailey,Aston Villa,Burnley,2023-12-30,True,90,1.0,0.14,0.0,0.14,8,3.0,2.0,10.0,1,1,3.8,0.46,42.95,3.0,Aston Villa,False,Everton,-1.98,-0.24
Leon Bailey,Aston Villa,Everton,2024-01-14,False,63,0.0,0.1,0.0,0.03,3,1.0,1.0,3.9,0,1,3.6,0.28,43.9,4.0,Aston Villa,True,Newcastle United,-3.47,0.55
Leon Bailey,Aston Villa,Newcastle United,2024-01-30,True,28,0.0,0.02,1.0,0.63,4,1.0,5.0,9.8,0,0,3.8,0.28,43.18,7.0,Aston Villa,False,Sheffield,,-0.61
