name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Jack Cork,Burnley,Manchester City,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,Burnley,True,Aston Villa,,0.64
Jack Cork,Burnley,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,1.0,Burnley,True,Tottenham,,0.69
Jack Cork,Burnley,Tottenham,2023-09-02,True,16,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,0.33,0.0,5.33,0.0,Burnley,False,Nottingham Forest,,-0.55
Jack Cork,Burnley,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0.25,0.0,4.0,0.0,Burnley,True,Manchester United,,0.38
Jack Cork,Burnley,Manchester United,,True,0,,,,,0,,,0.0,0,0,0.2,0.0,3.2,0.0,Burnley,False,Newcastle United,,-0.41
Jack Cork,Burnley,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0.2,0.0,2.67,0.0,Burnley,False,Luton,,
Jack Cork,Burnley,Luton,,False,0,,,,,0,,,0.0,0,0,0.2,0.0,2.29,0.0,Burnley,True,Chelsea,,-0.25
Jack Cork,Burnley,Chelsea,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,2.0,0.0,Burnley,False,Brentford,,-0.53
Jack Cork,Burnley,Brentford,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,1.78,0.0,Burnley,False,Bournemouth,,0.19
Jack Cork,Burnley,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,1.6,0.0,Burnley,True,Crystal Palace,,0.88
Jack Cork,Burnley,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,1.45,0.0,Burnley,False,Arsenal,,-0.48
Jack Cork,Burnley,Arsenal,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,1.33,0.0,Burnley,True,West Ham,,0.49
Jack Cork,Burnley,West Ham,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,1.23,0.0,Burnley,True,Sheffield,,0.68
Jack Cork,Burnley,Sheffield,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,1.14,0.0,Burnley,False,Wolverhampton,,-0.52
Jack Cork,Burnley,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,1.07,0.0,Burnley,False,Brighton,,-0.6
Jack Cork,Burnley,Brighton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,1.0,0.0,Burnley,True,Everton,,0.53
Jack Cork,Burnley,Everton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.94,0.0,Burnley,False,Fulham,,0.86
Jack Cork,Burnley,Fulham,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.89,0.0,Burnley,True,Liverpool,,0.18
Jack Cork,Burnley,Liverpool,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.84,0.0,Burnley,False,Aston Villa,,0.29
Jack Cork,Burnley,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.8,1.0,Burnley,True,Luton,,
Jack Cork,Burnley,Luton,2024-01-12,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,0.2,0.0,0.81,0.0,Burnley,False,Manchester City,,-1.32
Jack Cork,Burnley,Manchester City,,False,0,,,,,0,,,0.0,0,0,0.2,0.0,0.77,0.0,Burnley,True,Fulham,,-0.13
