name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Carlos Mendes Gomes,Luton,Brighton,,False,0,,,,,0,,,0.0,0,0,2188,0.0,0.0,0.0,0.0,Luton,False,Chelsea,,-0.85
Carlos Mendes Gomes,Luton,Chelsea,,False,0,,,,,0,,,0.0,0,0,1346,0.0,0.0,0.0,0.0,Luton,True,West Ham,,0.49
Carlos Mendes Gomes,Luton,West Ham,,True,0,,,,,0,,,0.0,0,0,1186,0.0,0.0,0.0,0.0,Luton,False,Fulham,,0.86
Carlos Mendes Gomes,Luton,Fulham,2023-09-16,False,0,1.0,0.74,0.0,0.0,0,1.0,0.0,0.0,0,0,1057,0.0,0.18,0.0,0.0,Luton,True,Wolverhampton,,0.05
Carlos Mendes Gomes,Luton,Wolverhampton,2023-09-23,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,1000,0.0,0.15,0.0,0.0,Luton,False,Everton,,-0.24
Carlos Mendes Gomes,Luton,Everton,,False,0,,,,,0,,,0.0,0,0,942,0.0,0.15,0.0,0.0,Luton,True,Burnley,,0.39
Carlos Mendes Gomes,Luton,Burnley,,True,0,,,,,0,,,0.0,0,0,942,0.0,0.15,0.0,0.0,Luton,True,Tottenham,,0.69
Carlos Mendes Gomes,Luton,Tottenham,2023-10-07,True,0,0.0,0.05,0.0,0.45,0,1.0,3.0,0.0,0,0,898,0.0,0.16,0.0,0.0,Luton,False,Nottingham Forest,,-0.55
Carlos Mendes Gomes,Luton,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,872,0.0,0.01,0.0,0.0,Luton,False,Aston Villa,,0.29
Carlos Mendes Gomes,Luton,Aston Villa,,False,0,,,,,0,,,0.0,0,0,849,0.0,0.01,0.0,0.0,Luton,True,Liverpool,,0.18
Carlos Mendes Gomes,Luton,Liverpool,,True,0,,,,,0,,,0.0,0,0,832,0.0,0.01,0.0,0.0,Luton,False,Manchester United,,-0.63
Carlos Mendes Gomes,Luton,Manchester United,,False,0,,,,,0,,,0.0,0,0,813,0.0,0.01,0.0,0.0,Luton,True,Crystal Palace,,0.88
Carlos Mendes Gomes,Luton,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,805,0.0,0.0,0.0,0.0,Luton,False,Brentford,,-0.53
Carlos Mendes Gomes,Luton,Brentford,,False,0,,,,,0,,,0.0,0,0,797,0.0,0.0,0.0,0.0,Luton,True,Arsenal,,-0.11
Carlos Mendes Gomes,Luton,Arsenal,,True,0,,,,,0,,,0.0,0,0,792,0.0,0.0,0.0,0.0,Luton,True,Manchester City,,-0.96
Carlos Mendes Gomes,Luton,Manchester City,2023-12-10,True,0,1.0,0.48,0.0,0.0,0,1.0,0.0,0.0,0,0,787,0.0,0.1,0.0,0.0,Luton,True,Newcastle United,,0.55
Carlos Mendes Gomes,Luton,Newcastle United,2023-12-23,True,0,0.0,0.13,0.0,0.08,0,2.0,1.0,0.0,0,0,771,0.0,0.12,0.0,0.0,Luton,False,Sheffield,,-0.61
Carlos Mendes Gomes,Luton,Sheffield,2023-12-26,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,762,0.0,0.12,0.0,0.0,Luton,True,Chelsea,,-0.25
Carlos Mendes Gomes,Luton,Chelsea,,True,0,,,,,0,,,0.0,0,0,750,0.0,0.12,0.0,0.0,Luton,False,Burnley,,0.0
Carlos Mendes Gomes,Luton,Burnley,,False,0,,,,,0,,,0.0,0,0,733,0.0,0.12,0.0,0.0,Luton,True,Brighton,,-0.66
Carlos Mendes Gomes,Luton,Brighton,,True,0,,,,,0,,,0.0,0,0,724,0.0,0.03,0.0,0.0,Luton,False,Newcastle United,,-0.41
Carlos Mendes Gomes,Luton,Newcastle United,,False,0,,,,,0,,,0.0,0,0,725,0.0,0.0,0.0,0.0,Luton,True,Sheffield,,0.68
Carlos Mendes Gomes,Luton,Sheffield,,True,0,,,,,0,,,0.0,0,0,718,0.0,0.0,0.0,0.0,Luton,True,Manchester United,,0.38
Carlos Mendes Gomes,Luton,Manchester United,,True,0,,,,,0,,,0.0,0,0,713,0.0,0.0,0.0,0.0,Luton,False,Liverpool,,-1.01
Carlos Mendes Gomes,Luton,Liverpool,,False,0,,,,,0,,,0.0,0,0,713,0.0,0.0,0.0,0.0,Luton,True,Aston Villa,,0.64
Carlos Mendes Gomes,Luton,Aston Villa,,True,0,,,,,0,,,0.0,0,0,706,0.0,0.0,0.0,0.0,Luton,False,Crystal Palace,,0.38
Carlos Mendes Gomes,Luton,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,704,0.0,0.0,0.0,0.0,Luton,False,Bournemouth,,0.19
Carlos Mendes Gomes,Luton,Bournemouth,,False,0,,,,,0,,,0.0,0,0,704,0.0,0.0,0.0,0.0,Luton,True,Nottingham Forest,,1.55
Carlos Mendes Gomes,Luton,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,703,0.0,0.0,0.0,0.0,Luton,False,Tottenham,,-0.36
Carlos Mendes Gomes,Luton,Tottenham,,False,0,,,,,0,,,0.0,0,0,703,0.0,0.0,0.0,0.0,Luton,False,Arsenal,,-0.48
Carlos Mendes Gomes,Luton,Arsenal,,False,0,,,,,0,,,0.0,0,0,703,0.0,0.0,0.0,0.0,Luton,True,Bournemouth,,1.22
Carlos Mendes Gomes,Luton,Bournemouth,,True,0,,,,,0,,,0.0,0,0,702,0.0,0.0,0.0,0.0,Luton,False,Manchester City,,-1.32
Carlos Mendes Gomes,Luton,Manchester City,,False,0,,,,,0,,,0.0,0,0,701,0.0,0.0,0.0,0.0,Luton,True,Brentford,,0.79
Carlos Mendes Gomes,Luton,Brentford,,True,0,,,,,0,,,0.0,0,0,700,0.0,0.0,0.0,0.0,Luton,False,Wolverhampton,,-0.52
Carlos Mendes Gomes,Luton,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,700,0.0,0.0,0.0,0.0,Luton,True,Everton,,0.53
Carlos Mendes Gomes,Luton,Everton,,True,0,,,,,0,,,0.0,0,0,697,0.0,0.0,0.0,0.0,Luton,False,West Ham,,-0.22
Carlos Mendes Gomes,Luton,West Ham,,False,0,,,,,0,,,0.0,0,0,698,0.0,0.0,0.0,0.0,Luton,True,Fulham,,-0.13
Carlos Mendes Gomes,Luton,Fulham,,True,0,,,,,0,,,0.0,0,0,696,0.0,0.0,0.0,,Fulham,False,Manchester United,,-0.63
