name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Elliot Anderson,Newcastle,Aston Villa,2023-08-12,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,4.78,1.0,0.0,1.0,0.0,1.0,1.12,1.56,0.08,1.0,Newcastle,False,Manchester City,,-1.32
Elliot Anderson,Newcastle,Manchester City,2023-08-19,False,23,0.0,0.0,0.0,0.02,1,0.0,1.0,3.3,0,0,4.69,1.0,0.0,12.0,0.0,1.0,1.12,1.56,0.08,1.0,Newcastle,True,Liverpool,,0.18
Elliot Anderson,Newcastle,Liverpool,2023-08-27,True,8,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,3.99,1.0,0.0,10.67,0.0,1.0,1.12,1.56,0.08,1.0,Newcastle,False,Brighton,,-0.6
Elliot Anderson,Newcastle,Brighton,2023-09-02,False,32,0.0,0.0,0.0,0.1,1,0.0,1.0,1.6,0,0,3.47,1.0,0.0,16.0,0.0,1.0,1.12,1.56,0.08,3.0,Newcastle,True,Brentford,,0.79
Elliot Anderson,Newcastle,Brentford,2023-09-16,True,90,0.0,0.0,0.0,0.0,3,0.0,0.0,1.7,0,1,3.02,1.4,0.0,30.8,0.0,1.0,1.12,1.56,0.08,6.0,Newcastle,False,Sheffield,,-0.61
Elliot Anderson,Newcastle,Sheffield,2023-09-24,False,90,0.0,0.07,1.0,0.48,6,2.0,3.0,10.0,0,1,3.01,2.4,0.21,40.67,0.0,1.0,1.12,1.56,0.08,3.0,Newcastle,True,Burnley,,0.39
Elliot Anderson,Newcastle,Burnley,2023-09-30,True,63,0.0,0.55,0.0,0.0,3,3.0,0.0,4.6,0,1,3.16,2.8,0.32,43.86,0.0,1.0,1.12,1.56,0.08,2.0,Newcastle,False,West Ham,,-0.22
Elliot Anderson,Newcastle,West Ham,2023-10-08,False,90,0.0,0.09,0.0,0.02,2,2.0,1.0,3.6,0,1,3.79,3.0,0.34,49.62,0.0,1.0,1.12,1.56,0.08,1.0,Newcastle,True,Crystal Palace,,0.88
Elliot Anderson,Newcastle,Crystal Palace,2023-10-21,True,10,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,3.99,3.0,0.34,45.22,0.0,1.0,1.12,1.56,0.08,0.0,Newcastle,False,Wolverhampton,,-0.52
Elliot Anderson,Newcastle,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,3.55,2.4,0.34,40.7,0.0,1.0,1.12,1.56,0.08,0.0,Newcastle,True,Arsenal,,-0.11
Elliot Anderson,Newcastle,Arsenal,,True,0,,,,,0,,,0.0,0,0,3.01,1.2,0.13,37.0,0.0,1.0,1.12,1.56,0.08,0.0,Newcastle,False,Bournemouth,,0.19
Elliot Anderson,Newcastle,Bournemouth,,False,0,,,,,0,,,0.0,0,0,2.63,0.6,0.02,33.92,0.0,1.0,1.12,1.56,0.08,0.0,Newcastle,True,Chelsea,,-0.25
Elliot Anderson,Newcastle,Chelsea,,True,0,,,,,0,,,0.0,0,0,2.38,0.2,0.0,31.31,0.0,1.0,1.12,1.56,0.08,0.0,Newcastle,True,Manchester United,,0.38
Elliot Anderson,Newcastle,Manchester United,,True,0,,,,,0,,,0.0,0,0,2.22,0.0,0.0,29.07,0.0,1.0,1.12,1.56,0.08,0.0,Newcastle,False,Everton,,-0.24
Elliot Anderson,Newcastle,Everton,,False,0,,,,,0,,,0.0,0,0,2.13,0.0,0.0,27.13,0.0,1.0,1.12,1.56,0.08,0.0,Newcastle,False,Tottenham,,-0.36
Elliot Anderson,Newcastle,Tottenham,,False,0,,,,,0,,,0.0,0,0,2.0,0.0,0.0,25.44,0.0,1.0,1.12,1.56,0.08,0.0,Newcastle,True,Fulham,,-0.13
Elliot Anderson,Newcastle,Fulham,,True,0,,,,,0,,,0.0,0,0,1.9,0.0,0.0,23.94,0.0,1.0,1.12,1.56,0.08,0.0,Newcastle,False,Luton,,
