name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Luke Cundle,Wolves,Manchester United,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.04,0,0.0,Wolves,True,Brighton,,-0.66
Luke Cundle,Wolves,Brighton,2023-08-19,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.04,0,0.0,Wolves,False,Everton,,-0.24
Luke Cundle,Wolves,Everton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.04,0,0.0,Wolves,False,Crystal Palace,,0.38
Luke Cundle,Wolves,Crystal Palace,2023-09-03,False,0,0.0,0.12,0.0,0.49,0,2.0,1.0,0.0,0,0,0.0,0.03,0.0,0.0,0.0,0.5,0.04,0,0.0,Wolves,True,Liverpool,,0.18
Luke Cundle,Wolves,Liverpool,,True,0,,,,,0,,,0.0,0,0,0.0,0.02,0.0,0.0,0.0,0.5,0.04,0,0.0,Wolves,False,Luton,,
Luke Cundle,Wolves,Luton,,False,0,,,,,0,,,0.0,0,0,0.0,0.02,0.0,0.0,0.0,0.5,0.04,0,0.0,Wolves,True,Manchester City,,-0.96
Luke Cundle,Wolves,Manchester City,,True,0,,,,,0,,,0.0,0,0,0.0,0.02,0.0,0.0,0.0,0.5,0.04,0,0.0,Wolves,True,Aston Villa,,0.64
Luke Cundle,Wolves,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0.0,0.02,0.0,0.0,0.0,0.5,0.04,0,0.0,Wolves,False,Bournemouth,,0.19
Luke Cundle,Wolves,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.04,0,0.0,Wolves,True,Newcastle United,,0.55
Luke Cundle,Wolves,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.04,0,0.0,Wolves,False,Sheffield,,-0.61
