name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Mahamadou Susoho,Man City,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0,Man City,False,Everton,,-0.24
Mahamadou Susoho,Man City,Everton,,False,0,,,,,0,,,0.0,0,0,49,0.0,0.0,0.0,0.0,Man City,True,Sheffield,,0.68
Mahamadou Susoho,Man City,Sheffield,,True,0,,,,,0,,,0.0,0,0,63,0.0,0.0,0.0,0.0,Man City,False,Newcastle United,,-0.41
Mahamadou Susoho,Man City,Newcastle United,,False,0,,,,,0,,,0.0,0,0,79,0.0,0.0,0.0,0.0,Man City,True,Burnley,,0.39
Mahamadou Susoho,Man City,Burnley,,True,0,,,,,0,,,0.0,0,0,93,0.0,0.0,0.0,0.0,Man City,False,Brentford,,-0.53
Mahamadou Susoho,Man City,Brentford,,False,0,,,,,0,,,0.0,0,0,98,0.0,0.0,0.0,0.0,Man City,True,Everton,,0.53
Mahamadou Susoho,Man City,Everton,,True,0,,,,,0,,,0.0,0,0,112,0.0,0.0,0.0,0.0,Man City,True,Chelsea,,-0.25
Mahamadou Susoho,Man City,Chelsea,2024-02-17,True,0,1.0,0.39,0.0,0.13,0,1.0,2.0,0.0,0,0,120,0.0,0.08,0.0,0.0,Man City,True,Brentford,,0.79
Mahamadou Susoho,Man City,Brentford,,True,0,,,,,0,,,0.0,0,0,120,0.0,0.08,0.0,0.0,Man City,False,Bournemouth,,0.19
Mahamadou Susoho,Man City,Bournemouth,2024-02-24,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,131,0.0,0.08,0.0,0.0,Man City,True,Manchester United,,0.38
Mahamadou Susoho,Man City,Manchester United,,True,0,,,,,0,,,0.0,0,0,132,0.0,0.08,0.0,0.0,Man City,False,Liverpool,,-1.01
Mahamadou Susoho,Man City,Liverpool,,False,0,,,,,0,,,0.0,0,0,140,0.0,0.08,0.0,0.0,Man City,True,Arsenal,,-0.11
Mahamadou Susoho,Man City,Arsenal,2024-03-31,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,160,0.0,0.0,0.0,0.0,Man City,True,Aston Villa,,0.64
Mahamadou Susoho,Man City,Aston Villa,,True,0,,,,,0,,,0.0,0,0,166,0.0,0.0,0.0,0.0,Man City,False,Crystal Palace,,0.38
Mahamadou Susoho,Man City,Crystal Palace,2024-04-06,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,167,0.0,0.0,0.0,0.0,Man City,True,Luton,,
Mahamadou Susoho,Man City,Luton,2024-04-13,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,168,0.0,0.0,0.0,0.0,Man City,False,Brighton,,-0.6
Mahamadou Susoho,Man City,Brighton,,False,0,,,,,0,,,0.0,0,0,176,0.0,0.0,0.0,0.0,Man City,False,Nottingham Forest,,-0.55
Mahamadou Susoho,Man City,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,177,0.0,0.0,0.0,0.0,Man City,True,Wolverhampton,,0.05
Mahamadou Susoho,Man City,Wolverhampton,2024-05-04,True,0,0.0,0.0,0.0,0.02,0,0.0,1.0,0.0,0,0,185,0.0,0.0,0.0,0.0,Man City,False,Fulham,,0.86
Mahamadou Susoho,Man City,Fulham,,False,0,,,,,0,,,0.0,0,0,196,0.0,0.0,0.0,0.0,Man City,False,Tottenham,,-0.36
Mahamadou Susoho,Man City,Tottenham,,False,0,,,,,0,,,0.0,0,0,196,0.0,0.0,0.0,0.0,Man City,True,West Ham,,0.49
Mahamadou Susoho,Man City,West Ham,,True,0,,,,,0,,,0.0,0,0,219,0.0,0.0,0.0,,Fulham,False,Manchester United,,-0.63
