name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Elliot Thorpe,Luton,Brighton,,False,0,,,,,0,,,0.0,0,0,949,0.0,0.0,0.0,0.0,Luton,False,Chelsea,,-0.85
Elliot Thorpe,Luton,Chelsea,,False,0,,,,,0,,,0.0,0,0,630,0.0,0.0,0.0,0.0,Luton,True,West Ham,,0.49
Elliot Thorpe,Luton,West Ham,,True,0,,,,,0,,,0.0,0,0,566,0.0,0.0,0.0,0.0,Luton,False,Fulham,,0.86
Elliot Thorpe,Luton,Fulham,,False,0,,,,,0,,,0.0,0,0,524,0.0,0.0,0.0,0.0,Luton,True,Wolverhampton,,0.05
Elliot Thorpe,Luton,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,498,0.0,0.0,0.0,0.0,Luton,False,Everton,,-0.24
Elliot Thorpe,Luton,Everton,,False,0,,,,,0,,,0.0,0,0,475,0.0,0.0,0.0,0.0,Luton,True,Burnley,,0.39
Elliot Thorpe,Luton,Burnley,,True,0,,,,,0,,,0.0,0,0,475,0.0,0.0,0.0,0.0,Luton,True,Tottenham,,0.69
Elliot Thorpe,Luton,Tottenham,,True,0,,,,,0,,,0.0,0,0,462,0.0,0.0,0.0,0.0,Luton,False,Nottingham Forest,,-0.55
Elliot Thorpe,Luton,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,450,0.0,0.0,0.0,0.0,Luton,False,Aston Villa,,0.29
Elliot Thorpe,Luton,Aston Villa,,False,0,,,,,0,,,0.0,0,0,443,0.0,0.0,0.0,0.0,Luton,True,Liverpool,,0.18
Elliot Thorpe,Luton,Liverpool,,True,0,,,,,0,,,0.0,0,0,432,0.0,0.0,0.0,0.0,Luton,False,Manchester United,,-0.63
Elliot Thorpe,Luton,Manchester United,,False,0,,,,,0,,,0.0,0,0,426,0.0,0.0,0.0,0.0,Luton,True,Crystal Palace,,0.88
Elliot Thorpe,Luton,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,414,0.0,0.0,0.0,0.0,Luton,False,Brentford,,-0.53
Elliot Thorpe,Luton,Brentford,,False,0,,,,,0,,,0.0,0,0,409,0.0,0.0,0.0,0.0,Luton,True,Arsenal,,-0.11
