name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Kevin De Bruyne,Man City,Burnley,2023-08-11,False,22,0.0,0.02,0.0,0.13,1,1.0,1.0,2.2,0,1,1.0,0.02,22.0,0.0,Man City,True,Newcastle United,-3.63,0.55
Kevin De Bruyne,Man City,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0.5,0.01,11.0,0.0,Man City,False,Sheffield,,-0.61
Kevin De Bruyne,Man City,Sheffield,,False,0,,,,,0,,,0.0,0,0,0.33,0.01,7.33,0.0,Man City,True,Fulham,0.24,-0.13
Kevin De Bruyne,Man City,Fulham,,True,0,,,,,0,,,0.0,0,0,0.25,0.0,5.5,0.0,Man City,False,West Ham,-0.53,-0.22
Kevin De Bruyne,Man City,West Ham,,False,0,,,,,0,,,0.0,0,0,0.2,0.0,4.4,0.0,Man City,True,Nottingham Forest,-4.96,1.55
Kevin De Bruyne,Man City,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,3.67,0.0,Man City,False,Wolverhampton,-3.93,-0.52
Kevin De Bruyne,Man City,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,3.14,0.0,Man City,False,Arsenal,-1.56,-0.48
Kevin De Bruyne,Man City,Arsenal,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,2.75,0.0,Man City,True,Brighton,-2.45,-0.66
Kevin De Bruyne,Man City,Brighton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,2.44,0.0,Man City,False,Manchester United,0.81,-0.63
Kevin De Bruyne,Man City,Manchester United,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,2.2,0.0,Man City,True,Bournemouth,-2.34,1.22
Kevin De Bruyne,Man City,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,2.0,0.0,Man City,False,Chelsea,-2.15,-0.85
Kevin De Bruyne,Man City,Chelsea,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,1.83,0.0,Man City,True,Liverpool,-1.11,0.18
Kevin De Bruyne,Man City,Liverpool,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,1.69,0.0,Man City,True,Tottenham,2.78,0.69
Kevin De Bruyne,Man City,Tottenham,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,1.57,0.0,Man City,False,Aston Villa,0.45,0.29
Kevin De Bruyne,Man City,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,1.47,0.0,Man City,False,Luton,,
Kevin De Bruyne,Man City,Luton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,1.38,0.0,Man City,True,Crystal Palace,2.59,0.88
Kevin De Bruyne,Man City,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,1.29,0.0,Man City,False,Everton,-1.97,-0.24
Kevin De Bruyne,Man City,Everton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,1.22,0.0,Man City,True,Sheffield,,0.68
Kevin De Bruyne,Man City,Sheffield,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,1.16,12.0,Man City,False,Newcastle United,-2.55,-0.41
Kevin De Bruyne,Man City,Newcastle United,2024-01-13,False,21,1.0,0.14,1.0,1.07,12,2.0,3.0,10.9,3,0,2.4,0.23,2.15,7.0,Man City,True,Burnley,-1.82,0.39
Kevin De Bruyne,Man City,Burnley,2024-01-31,True,70,0.0,0.11,1.0,0.48,7,3.0,1.0,5.8,1,1,3.8,0.45,5.38,5.0,Man City,False,Brentford,,-0.53
Kevin De Bruyne,Man City,Brentford,2024-02-05,False,90,0.0,0.15,1.0,0.53,5,3.0,4.0,14.1,0,1,4.8,0.68,9.23,4.0,Man City,True,Everton,-0.65,0.53
Kevin De Bruyne,Man City,Everton,2024-02-10,True,33,0.0,0.29,1.0,0.38,4,1.0,1.0,3.4,0,0,5.6,0.94,10.26,2.0,Man City,True,Chelsea,,-0.25
Kevin De Bruyne,Man City,Chelsea,2024-02-17,True,90,0.0,0.07,0.0,0.65,2,1.0,7.0,17.1,0,1,6.0,0.95,13.58,0.0,Man City,True,Brentford,6.07,0.79
Kevin De Bruyne,Man City,Brentford,,True,0,,,,,0,,,0.0,0,0,3.6,0.73,13.04,0.0,Man City,False,Bournemouth,,0.19
Kevin De Bruyne,Man City,Bournemouth,2024-02-24,False,6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.4,0,0,2.2,0.5,12.77,2.0,Man City,True,Manchester United,-0.61,0.38
Kevin De Bruyne,Man City,Manchester United,2024-03-03,True,90,0.0,0.28,0.0,0.65,2,5.0,6.0,11.4,0,1,1.6,0.33,15.63,6.0,Man City,False,Liverpool,1.42,-1.01
Kevin De Bruyne,Man City,Liverpool,2024-03-10,False,68,0.0,0.06,1.0,1.01,6,2.0,3.0,7.9,1,1,2.0,0.28,17.5,3.0,Man City,True,Arsenal,-4.53,-0.11
Kevin De Bruyne,Man City,Arsenal,2024-03-31,True,90,0.0,0.0,0.0,0.83,3,0.0,4.0,8.6,0,1,2.2,0.27,20.0,0.0,Man City,True,Aston Villa,,0.64
Kevin De Bruyne,Man City,Aston Villa,,True,0,,,,,0,,,0.0,0,0,2.2,0.27,19.33,18.0,Man City,False,Crystal Palace,,0.38
Kevin De Bruyne,Man City,Crystal Palace,2024-04-06,False,90,2.0,0.13,1.0,1.09,18,3.0,4.0,21.5,3,1,5.8,0.5,21.61,2.0,Man City,True,Luton,,
Kevin De Bruyne,Man City,Luton,2024-04-13,True,80,0.0,0.32,0.0,1.19,2,5.0,7.0,17.1,0,1,5.8,0.5,23.44,9.0,Man City,False,Brighton,-5.24,-0.6
Kevin De Bruyne,Man City,Brighton,2024-04-25,False,71,1.0,0.18,0.0,0.0,9,3.0,0.0,7.5,1,1,6.4,0.33,24.88,11.0,Man City,False,Nottingham Forest,,-0.55
Kevin De Bruyne,Man City,Nottingham Forest,2024-04-28,False,88,0.0,0.22,2.0,0.56,11,5.0,3.0,12.6,2,1,8.0,0.77,26.74,2.0,Man City,True,Wolverhampton,-0.23,0.05
Kevin De Bruyne,Man City,Wolverhampton,2024-05-04,True,78,0.0,0.07,0.0,0.1,2,1.0,1.0,5.6,0,1,8.4,0.78,28.2,6.0,Man City,False,Fulham,,0.86
Kevin De Bruyne,Man City,Fulham,2024-05-11,False,74,0.0,0.13,1.0,1.47,6,2.0,7.0,16.1,0,1,6.0,0.78,29.47,6.0,Man City,False,Tottenham,0.63,-0.36
Kevin De Bruyne,Man City,Tottenham,2024-05-14,False,68,0.0,0.08,1.0,0.94,6,1.0,1.0,5.5,0,1,6.8,0.93,30.51,2.0,Man City,True,West Ham,-2.19,0.49
Kevin De Bruyne,Man City,West Ham,2024-05-19,True,90,0.0,0.32,0.0,0.88,2,6.0,5.0,15.9,0,1,5.4,0.96,32.08,3.0,Man City,False,Chelsea,-0.75,-0.85
