name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Axel Piesold,Luton,Aston Villa,2024-03-02,True,0,1.0,0.53,0.0,0.0,0,2.0,0.0,0.0,0,0,0,0.0,0.53,0.0,0.0,Luton,False,Crystal Palace,,0.38
Axel Piesold,Luton,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,30,0.0,0.27,0.0,0.0,Luton,False,Bournemouth,,0.19
Axel Piesold,Luton,Bournemouth,,False,0,,,,,0,,,0.0,0,0,30,0.0,0.18,0.0,0.0,Luton,True,Nottingham Forest,,1.55
Axel Piesold,Luton,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,88,0.0,0.13,0.0,0.0,Luton,False,Tottenham,,-0.36
Axel Piesold,Luton,Tottenham,2024-03-30,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,71,0.0,0.11,0.0,0.0,Luton,False,Arsenal,,-0.48
Axel Piesold,Luton,Arsenal,,False,0,,,,,0,,,0.0,0,0,81,0.0,0.0,0.0,0.0,Luton,True,Bournemouth,,1.22
Axel Piesold,Luton,Bournemouth,,True,0,,,,,0,,,0.0,0,0,77,0.0,0.0,0.0,0.0,Luton,False,Manchester City,,-1.32
Axel Piesold,Luton,Manchester City,,False,0,,,,,0,,,0.0,0,0,104,0.0,0.0,0.0,0.0,Luton,True,Brentford,,0.79
Axel Piesold,Luton,Brentford,,True,0,,,,,0,,,0.0,0,0,106,0.0,0.0,0.0,0.0,Luton,False,Wolverhampton,,-0.52
Axel Piesold,Luton,Wolverhampton,2024-04-27,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,99,0.0,0.0,0.0,0.0,Luton,True,Everton,,0.53
Axel Piesold,Luton,Everton,,True,0,,,,,0,,,0.0,0,0,102,0.0,0.0,0.0,0.0,Luton,False,West Ham,,-0.22
Axel Piesold,Luton,West Ham,,False,0,,,,,0,,,0.0,0,0,115,0.0,0.0,0.0,0.0,Luton,True,Fulham,,-0.13
Axel Piesold,Luton,Fulham,,True,0,,,,,0,,,0.0,0,0,138,0.0,0.0,0.0,,Brighton,False,Everton,,-0.24
