name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Andre Brooks,Sheffield Utd,Crystal Palace,2023-08-12,True,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,1.0,0.0,3.0,1.0,Sheffield Utd,False,Nottingham Forest,,-0.55
Andre Brooks,Sheffield Utd,Nottingham Forest,2023-08-18,False,16,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,1.0,0.0,9.5,0.0,Sheffield Utd,True,Manchester City,,-0.96
Andre Brooks,Sheffield Utd,Manchester City,,True,0,,,,,0,,,0.0,0,0,0.67,0.0,6.33,0.0,Sheffield Utd,True,Everton,,0.53
Andre Brooks,Sheffield Utd,Everton,,True,0,,,,,0,,,0.0,0,0,0.5,0.0,4.75,0.0,Sheffield Utd,False,Tottenham,,-0.36
Andre Brooks,Sheffield Utd,Tottenham,,False,0,,,,,0,,,0.0,0,0,0.4,0.0,3.8,0.0,Sheffield Utd,True,Newcastle United,,0.55
Andre Brooks,Sheffield Utd,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0.2,0.0,3.17,0.0,Sheffield Utd,False,West Ham,,-0.22
Andre Brooks,Sheffield Utd,West Ham,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,2.71,0.0,Sheffield Utd,False,Fulham,,0.86
Andre Brooks,Sheffield Utd,Fulham,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,2.38,0.0,Sheffield Utd,True,Manchester United,,0.38
Andre Brooks,Sheffield Utd,Manchester United,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,2.11,0.0,Sheffield Utd,False,Arsenal,,-0.48
Andre Brooks,Sheffield Utd,Arsenal,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,1.9,0.0,Sheffield Utd,True,Wolverhampton,,0.05
Andre Brooks,Sheffield Utd,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,1.73,0.0,Sheffield Utd,False,Brighton,,-0.6
Andre Brooks,Sheffield Utd,Brighton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,1.58,0.0,Sheffield Utd,True,Bournemouth,,1.22
Andre Brooks,Sheffield Utd,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,1.46,0.0,Sheffield Utd,False,Burnley,,0.0
Andre Brooks,Sheffield Utd,Burnley,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,1.36,2.0,Sheffield Utd,True,Liverpool,,0.18
Andre Brooks,Sheffield Utd,Liverpool,2023-12-06,True,73,0.0,0.0,0.0,0.0,2,0.0,0.0,0.8,0,1,0.4,0.0,6.13,3.0,Sheffield Utd,True,Brentford,,0.79
Andre Brooks,Sheffield Utd,Brentford,2023-12-09,True,72,0.0,0.0,0.0,0.0,3,0.0,0.0,0.8,0,1,1.0,0.0,10.25,1.0,Sheffield Utd,False,Chelsea,,-0.85
Andre Brooks,Sheffield Utd,Chelsea,2023-12-16,False,57,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,1,1.2,0.0,13.0,1.0,Sheffield Utd,False,Aston Villa,,0.29
Andre Brooks,Sheffield Utd,Aston Villa,2023-12-22,False,57,0.0,0.0,0.0,0.0,1,0.0,0.0,1.5,0,1,1.4,0.0,15.44,1.0,Sheffield Utd,True,Luton,,
Andre Brooks,Sheffield Utd,Luton,2023-12-26,True,45,0.0,0.06,0.0,0.0,1,2.0,0.0,1.4,0,1,1.6,0.01,17.0,2.0,Sheffield Utd,False,Manchester City,,-1.32
Andre Brooks,Sheffield Utd,Manchester City,2023-12-30,False,79,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0,1,1.6,0.01,20.1,1.0,Sheffield Utd,True,West Ham,,0.49
Andre Brooks,Sheffield Utd,West Ham,2024-01-21,True,79,0.0,0.13,0.0,0.06,1,2.0,2.0,4.2,0,1,1.2,0.04,22.9,1.0,Sheffield Utd,False,Crystal Palace,,0.38
Andre Brooks,Sheffield Utd,Crystal Palace,2024-01-30,False,45,0.0,0.05,0.0,0.0,1,1.0,0.0,2.9,0,0,1.2,0.05,23.91,1.0,Sheffield Utd,True,Aston Villa,,0.64
Andre Brooks,Sheffield Utd,Aston Villa,2024-02-03,True,49,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,1,1.2,0.05,25.0,0.0,Sheffield Utd,False,Luton,,
Andre Brooks,Sheffield Utd,Luton,,False,0,,,,,0,,,0.0,0,0,1.0,0.04,23.96,1.0,Sheffield Utd,True,Brighton,,-0.66
