name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Nikola Vlašić,West Ham,Bournemouth,,False,0,,,,,0,,,0.0,0,0,18493,0.0,0.0,0.0,0.0,West Ham,True,Chelsea,,-0.25
Nikola Vlašić,West Ham,Chelsea,,True,0,,,,,0,,,0.0,0,0,12465,0.0,0.0,0.0,0.0,West Ham,False,Brighton,,-0.6
Nikola Vlašić,West Ham,Brighton,,False,0,,,,,0,,,0.0,0,0,10131,0.0,0.0,0.0,0.0,West Ham,False,Luton,,
Nikola Vlašić,West Ham,Luton,,False,0,,,,,0,,,0.0,0,0,8659,0.0,0.0,0.0,0.0,West Ham,True,Manchester City,,-0.96
Nikola Vlašić,West Ham,Manchester City,,True,0,,,,,0,,,0.0,0,0,7732,0.0,0.0,0.0,0.0,West Ham,False,Liverpool,,-1.01
Nikola Vlašić,West Ham,Liverpool,,False,0,,,,,0,,,0.0,0,0,7253,0.0,0.0,0.0,0.0,West Ham,True,Sheffield,,0.68
Nikola Vlašić,West Ham,Sheffield,,True,0,,,,,0,,,0.0,0,0,6772,0.0,0.0,0.0,0.0,West Ham,True,Newcastle United,,0.55
Nikola Vlašić,West Ham,Newcastle United,,True,0,,,,,0,,,0.0,0,0,6477,0.0,0.0,0.0,0.0,West Ham,False,Aston Villa,,0.29
Nikola Vlašić,West Ham,Aston Villa,,False,0,,,,,0,,,0.0,0,0,6227,0.0,0.0,0.0,0.0,West Ham,True,Everton,,0.53
Nikola Vlašić,West Ham,Everton,,True,0,,,,,0,,,0.0,0,0,6040,0.0,0.0,0.0,0.0,West Ham,False,Brentford,,-0.53
Nikola Vlašić,West Ham,Brentford,,False,0,,,,,0,,,0.0,0,0,5894,0.0,0.0,0.0,0.0,West Ham,True,Nottingham Forest,,1.55
Nikola Vlašić,West Ham,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,5743,0.0,0.0,0.0,0.0,West Ham,False,Burnley,,0.0
Nikola Vlašić,West Ham,Burnley,,False,0,,,,,0,,,0.0,0,0,5594,0.0,0.0,0.0,0.0,West Ham,True,Crystal Palace,,0.88
Nikola Vlašić,West Ham,Crystal Palace,2023-12-03,True,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,5529,0.0,0.0,0.0,0.0,West Ham,False,Tottenham,,-0.36
Nikola Vlašić,West Ham,Tottenham,2023-12-07,False,0,0.0,0.0,0.0,0.03,0,0.0,1.0,0.0,0,0,5455,0.0,0.0,0.0,0.0,West Ham,False,Fulham,,0.86
Nikola Vlašić,West Ham,Fulham,2023-12-10,False,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,5388,0.0,0.0,0.0,0.0,West Ham,True,Wolverhampton,,0.05
Nikola Vlašić,West Ham,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,5290,0.0,0.0,0.0,0.0,West Ham,True,Manchester United,,0.38
Nikola Vlašić,West Ham,Manchester United,,True,0,,,,,0,,,0.0,0,0,5218,0.0,0.0,0.0,0.0,West Ham,False,Arsenal,,-0.48
Nikola Vlašić,West Ham,Arsenal,2023-12-28,False,0,0.0,0.06,0.0,0.08,0,1.0,1.0,0.0,0,0,5187,0.0,0.01,0.0,0.0,West Ham,True,Brighton,,-0.66
Nikola Vlašić,West Ham,Brighton,,True,0,,,,,0,,,0.0,0,0,5115,0.0,0.01,0.0,0.0,West Ham,False,Sheffield,,-0.61
Nikola Vlašić,West Ham,Sheffield,,False,0,,,,,0,,,0.0,0,0,4997,0.0,0.01,0.0,0.0,West Ham,True,Bournemouth,,1.22
Nikola Vlašić,West Ham,Bournemouth,,True,0,,,,,0,,,0.0,0,0,4944,0.0,0.01,0.0,0.0,West Ham,False,Manchester United,,-0.63
Nikola Vlašić,West Ham,Manchester United,,False,0,,,,,0,,,0.0,0,0,4927,0.0,0.01,0.0,0.0,West Ham,True,Arsenal,,-0.11
Nikola Vlašić,West Ham,Arsenal,,True,0,,,,,0,,,0.0,0,0,4887,0.0,0.0,0.0,0.0,West Ham,False,Nottingham Forest,,-0.55
Nikola Vlašić,West Ham,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,4857,0.0,0.0,0.0,0.0,West Ham,True,Brentford,,0.79
Nikola Vlašić,West Ham,Brentford,,True,0,,,,,0,,,0.0,0,0,4828,0.0,0.0,0.0,0.0,West Ham,False,Everton,,-0.24
Nikola Vlašić,West Ham,Everton,,False,0,,,,,0,,,0.0,0,0,4806,0.0,0.0,0.0,0.0,West Ham,True,Burnley,,0.39
Nikola Vlašić,West Ham,Burnley,,True,0,,,,,0,,,0.0,0,0,4785,0.0,0.0,0.0,0.0,West Ham,True,Aston Villa,,0.64
Nikola Vlašić,West Ham,Aston Villa,,True,0,,,,,0,,,0.0,0,0,4765,0.0,0.0,0.0,0.0,West Ham,False,Newcastle United,,-0.41
Nikola Vlašić,West Ham,Newcastle United,,False,0,,,,,0,,,0.0,0,0,4757,0.0,0.0,0.0,0.0,West Ham,True,Tottenham,,0.69
Nikola Vlašić,West Ham,Tottenham,,True,0,,,,,0,,,0.0,0,0,4750,0.0,0.0,0.0,0.0,West Ham,False,Wolverhampton,,-0.52
Nikola Vlašić,West Ham,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,4733,0.0,0.0,0.0,0.0,West Ham,True,Fulham,,-0.13
Nikola Vlašić,West Ham,Fulham,,True,0,,,,,0,,,0.0,0,0,4719,0.0,0.0,0.0,0.0,West Ham,False,Crystal Palace,,0.38
Nikola Vlašić,West Ham,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,4702,0.0,0.0,0.0,0.0,West Ham,True,Liverpool,,0.18
Nikola Vlašić,West Ham,Liverpool,,True,0,,,,,0,,,0.0,0,0,4688,0.0,0.0,0.0,0.0,West Ham,False,Chelsea,,-0.85
Nikola Vlašić,West Ham,Chelsea,,False,0,,,,,0,,,0.0,0,0,4680,0.0,0.0,0.0,0.0,West Ham,True,Luton,,
Nikola Vlašić,West Ham,Luton,,True,0,,,,,0,,,0.0,0,0,4660,0.0,0.0,0.0,0.0,West Ham,False,Manchester City,,-1.32
Nikola Vlašić,West Ham,Manchester City,,False,0,,,,,0,,,0.0,0,0,4631,0.0,0.0,0.0,,Fulham,False,Manchester United,,-0.63
