name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Jaden Philogene-Bidace,Aston Villa,Newcastle United,2023-08-12,False,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,1.0,0.0,3.0,6.0,3.0,2.9,2.23,0,0.0,Aston Villa,True,Everton,,0.53
Jaden Philogene-Bidace,Aston Villa,Everton,,True,0,,,,,0,,,0.0,0,0,0.5,0.0,1.5,6.0,3.0,2.9,2.23,0,0.0,Aston Villa,False,Burnley,,0.0
Jaden Philogene-Bidace,Aston Villa,Burnley,,False,0,,,,,0,,,0.0,0,0,0.33,0.0,1.0,6.0,3.0,2.9,2.23,0,0.0,Aston Villa,False,Liverpool,,-1.01
Jaden Philogene-Bidace,Aston Villa,Liverpool,,False,0,,,,,0,,,0.0,0,0,0.25,0.0,0.75,6.0,3.0,2.9,2.23,0,0.0,Aston Villa,True,Crystal Palace,,0.88
Jaden Philogene-Bidace,Aston Villa,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0.2,0.0,0.6,6.0,3.0,2.9,2.23,0,0.0,Aston Villa,False,Chelsea,,-0.85
Jaden Philogene-Bidace,Aston Villa,Chelsea,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.5,6.0,3.0,2.9,2.23,0,0.0,Aston Villa,True,Brighton,,-0.66
Jaden Philogene-Bidace,Aston Villa,Brighton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.43,6.0,3.0,2.9,2.23,0,0.0,Aston Villa,False,Wolverhampton,,-0.52
Jaden Philogene-Bidace,Aston Villa,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.38,6.0,3.0,2.9,2.23,0,0.0,Aston Villa,True,West Ham,,0.49
Jaden Philogene-Bidace,Aston Villa,West Ham,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.33,6.0,3.0,2.9,2.23,0,0.0,Aston Villa,True,Luton,,
Jaden Philogene-Bidace,Aston Villa,Luton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.3,6.0,3.0,2.9,2.23,0,0.0,Aston Villa,False,Nottingham Forest,,-0.55
Jaden Philogene-Bidace,Aston Villa,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.27,6.0,3.0,2.9,2.23,0,0.0,Aston Villa,True,Fulham,,-0.13
