name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Luis Sinisterra,Bournemouth,Chelsea,2023-09-17,True,17,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,0.0,1.0,0.0,17.0,5.0,0.0,3.36,0.38,0.06,0.0,Bournemouth,False,Brighton,,-0.6
Luis Sinisterra,Bournemouth,Brighton,,False,0,,,,,0,,,0.0,0,0,0.01,0.5,0.0,8.5,5.0,0.0,3.36,0.38,0.06,1.0,Bournemouth,True,Arsenal,,-0.11
Luis Sinisterra,Bournemouth,Arsenal,2023-09-30,True,31,0.0,0.0,0.0,0.08,1,0.0,1.0,2.6,0,0,0.01,0.67,0.0,16.0,5.0,0.0,3.36,0.38,0.06,1.0,Bournemouth,False,Everton,,-0.24
Luis Sinisterra,Bournemouth,Everton,2023-10-07,False,33,0.0,0.0,0.0,0.12,1,0.0,2.0,3.8,0,0,0.01,0.75,0.0,20.25,5.0,0.0,3.36,0.38,0.06,0.0,Bournemouth,True,Wolverhampton,,0.05
Luis Sinisterra,Bournemouth,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0.01,0.6,0.0,16.2,5.0,0.0,3.36,0.38,0.06,0.0,Bournemouth,True,Burnley,,0.39
Luis Sinisterra,Bournemouth,Burnley,,True,0,,,,,0,,,0.0,0,0,0.01,0.4,0.0,13.5,5.0,0.0,3.36,0.38,0.06,6.0,Bournemouth,False,Manchester City,,-1.32
Luis Sinisterra,Bournemouth,Manchester City,2023-11-04,False,18,1.0,0.36,0.0,0.0,6,1.0,0.0,5.2,0,0,0.01,1.6,0.07,14.14,5.0,0.0,3.36,0.38,0.06,1.0,Bournemouth,True,Newcastle United,,0.55
Luis Sinisterra,Bournemouth,Newcastle United,2023-11-11,True,22,0.0,0.79,0.0,0.04,1,5.0,1.0,5.3,0,0,0.02,1.6,0.23,15.12,5.0,0.0,3.36,0.38,0.06,1.0,Bournemouth,False,Sheffield,,-0.61
Luis Sinisterra,Bournemouth,Sheffield,2023-11-25,False,24,0.0,0.24,0.0,0.0,1,3.0,0.0,2.6,0,0,0.02,1.6,0.28,16.11,5.0,0.0,3.36,0.38,0.06,1.0,Bournemouth,True,Aston Villa,,0.64
Luis Sinisterra,Bournemouth,Aston Villa,2023-12-03,True,19,0.0,0.0,0.0,0.0,1,0.0,0.0,0.9,0,0,0.02,1.8,0.28,16.4,5.0,0.0,3.36,0.38,0.06,6.0,Bournemouth,False,Crystal Palace,,0.38
