name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Samuel Bastien,Burnley,Manchester City,,True,0,,,,,0,,,0.0,0,0,2773,0.0,0.0,0.0,0.0,Burnley,True,Aston Villa,,0.64
Samuel Bastien,Burnley,Aston Villa,,True,0,,,,,0,,,0.0,0,0,2663,0.0,0.0,0.0,0.0,Burnley,True,Tottenham,,0.69
Samuel Bastien,Burnley,Tottenham,,True,0,,,,,0,,,0.0,0,0,2513,0.0,0.0,0.0,0.0,Burnley,False,Nottingham Forest,,-0.55
Samuel Bastien,Burnley,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,2460,0.0,0.0,0.0,0.0,Burnley,True,Manchester United,,0.38
Samuel Bastien,Burnley,Manchester United,,True,0,,,,,0,,,0.0,0,0,2156,0.0,0.0,0.0,0.0,Burnley,False,Newcastle United,,-0.41
Samuel Bastien,Burnley,Newcastle United,,False,0,,,,,0,,,0.0,0,0,1881,0.0,0.0,0.0,0.0,Burnley,False,Luton,,
Samuel Bastien,Burnley,Luton,,False,0,,,,,0,,,0.0,0,0,1881,0.0,0.0,0.0,0.0,Burnley,True,Chelsea,,-0.25
Samuel Bastien,Burnley,Chelsea,,True,0,,,,,0,,,0.0,0,0,1754,0.0,0.0,0.0,0.0,Burnley,False,Brentford,,-0.53
Samuel Bastien,Burnley,Brentford,,False,0,,,,,0,,,0.0,0,0,1661,0.0,0.0,0.0,0.0,Burnley,False,Bournemouth,,0.19
Samuel Bastien,Burnley,Bournemouth,,False,0,,,,,0,,,0.0,0,0,1612,0.0,0.0,0.0,0.0,Burnley,True,Crystal Palace,,0.88
Samuel Bastien,Burnley,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,1569,0.0,0.0,0.0,0.0,Burnley,False,Arsenal,,-0.48
Samuel Bastien,Burnley,Arsenal,,False,0,,,,,0,,,0.0,0,0,1542,0.0,0.0,0.0,0.0,Burnley,True,West Ham,,0.49
Samuel Bastien,Burnley,West Ham,,True,0,,,,,0,,,0.0,0,0,1504,0.0,0.0,0.0,0.0,Burnley,True,Sheffield,,0.68
