name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Mario Lemina,Wolves,Manchester United,2023-08-14,False,90,0.0,0.1,0.0,0.0,1,3.0,0.0,2.3,0,1,2776,1.0,0.1,90.0,0.0,1.0,0.2,0.16,0.03,2.0,Wolves,True,Brighton,,-0.66
Mario Lemina,Wolves,Brighton,2023-08-19,True,90,0.0,0.66,0.0,0.0,2,2.0,0.0,2.4,0,1,4201,1.5,0.38,90.0,0.0,1.0,0.2,0.16,0.03,2.0,Wolves,False,Everton,,-0.24
Mario Lemina,Wolves,Everton,2023-08-26,False,90,0.0,0.08,0.0,0.0,2,3.0,0.0,1.7,0,1,4281,1.67,0.28,90.0,0.0,1.0,0.2,0.16,0.03,2.0,Wolves,False,Crystal Palace,,0.38
Mario Lemina,Wolves,Crystal Palace,2023-09-03,False,90,0.0,0.0,0.0,0.06,2,0.0,2.0,5.3,0,1,4094,1.75,0.21,90.0,0.0,1.0,0.2,0.16,0.03,2.0,Wolves,True,Liverpool,,0.18
Mario Lemina,Wolves,Liverpool,2023-09-16,True,77,0.0,0.06,0.0,0.0,2,1.0,0.0,2.3,0,1,4153,1.8,0.18,87.4,0.0,1.0,0.2,0.16,0.03,1.0,Wolves,False,Luton,,
Mario Lemina,Wolves,Luton,2023-09-23,False,90,0.0,0.05,0.0,0.0,1,1.0,0.0,6.7,0,1,4705,1.8,0.17,87.83,0.0,1.0,0.2,0.16,0.03,1.0,Wolves,True,Manchester City,,-0.96
Mario Lemina,Wolves,Manchester City,2023-09-30,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,0.8,0,1,4202,1.6,0.04,88.14,0.0,1.0,0.2,0.16,0.03,-1.0,Wolves,True,Aston Villa,,0.64
Mario Lemina,Wolves,Aston Villa,2023-10-08,True,90,0.0,0.01,0.0,0.0,-1,1.0,0.0,2.0,0,1,4186,1.0,0.02,88.38,0.0,1.0,0.2,0.16,0.03,0.0,Wolves,False,Bournemouth,,0.19
Mario Lemina,Wolves,Bournemouth,,False,0,,,,,0,,,0.0,0,0,3646,0.6,0.02,78.56,0.0,1.0,0.2,0.16,0.03,9.0,Wolves,True,Newcastle United,,0.55
Mario Lemina,Wolves,Newcastle United,2023-10-28,True,85,1.0,0.09,0.0,0.03,9,1.0,1.0,7.8,2,1,3562,2.0,0.03,79.2,0.0,1.0,0.2,0.16,0.03,2.0,Wolves,False,Sheffield,,-0.61
Mario Lemina,Wolves,Sheffield,2023-11-04,False,90,0.0,0.25,0.0,0.0,2,2.0,0.0,4.7,0,1,7253,2.2,0.07,80.18,0.0,1.0,0.2,0.16,0.03,10.0,Wolves,True,Tottenham,,0.69
Mario Lemina,Wolves,Tottenham,2023-11-11,True,90,1.0,0.56,0.0,0.0,10,3.0,0.0,9.6,3,1,6580,4.0,0.18,81.0,0.0,1.0,0.2,0.16,0.03,1.0,Wolves,False,Fulham,,0.86
Mario Lemina,Wolves,Fulham,2023-11-27,False,90,0.0,0.12,0.0,0.14,1,2.0,1.0,4.9,0,1,16492,4.4,0.2,81.69,0.0,1.0,0.2,0.16,0.03,0.0,Wolves,False,Arsenal,,-0.48
Mario Lemina,Wolves,Arsenal,,False,0,,,,,0,,,0.0,0,0,12250,4.4,0.2,75.86,0.0,1.0,0.2,0.16,0.03,2.0,Wolves,True,Burnley,,0.39
