name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty,recent_minutes_3g,recent_minutes_5g,adjusted_fixture_difficulty,goal_stat,assist_stat,goals_3g_avg,goals_5g_avg,goals_ema,goals_momentum_3g,goals_momentum_5g,assists_3g_avg,assists_5g_avg,assists_ema,assists_momentum_3g,assists_momentum_5g,form_3g_avg,form_5g_avg,form_ema,form_momentum_3g,form_momentum_5g,xG_3g_avg,xG_5g_avg,xG_ema,xG_momentum_3g,xG_momentum_5g,xA_3g_avg,xA_5g_avg,xA_ema,xA_momentum_3g,xA_momentum_5g,ict_index_3g_avg,ict_index_5g_avg,ict_index_ema,ict_index_momentum_3g,ict_index_momentum_5g,bonus_3g_avg,bonus_5g_avg,bonus_ema,bonus_momentum_3g,bonus_momentum_5g,shots_3g_avg,shots_5g_avg,shots_ema,shots_momentum_3g,shots_momentum_5g,next_week_specific_fixture_difficulty_3g_avg,next_week_specific_fixture_difficulty_5g_avg,next_week_specific_fixture_difficulty_ema,next_week_specific_fixture_difficulty_momentum_3g,next_week_specific_fixture_difficulty_momentum_5g,next_week_holistic_fixture_difficulty_3g_avg,next_week_holistic_fixture_difficulty_5g_avg,next_week_holistic_fixture_difficulty_ema,next_week_holistic_fixture_difficulty_momentum_3g,next_week_holistic_fixture_difficulty_momentum_5g,goals_ict_index_3g,goals_ict_index_5g,form_difficulty_3g,form_consistency,goal_contribution,assist_contribution,points_per_minute_delta,goals_per_90,assists_per_90,xG_per_90,xA_per_90,ict_index_per_90
Norberto Bercique Gomes Betuncal,Everton,Brighton,2024-08-17,True,14.0,0.0,0.03,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,36900.0,1.0,0.03,14.0,0.0,0.0,0.0,0.0,0.05,1.0,Everton,False,Tottenham,,-0.3,14.0,14.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,-0.3,-0.3,-0.3,0.0,0.0,0.0,0.0,,,0.0,0.0,0.021428571428571422,0.0,0.0,0.19285714285714284,0.0,0.0
Norberto Bercique Gomes Betuncal,Everton,Tottenham,,False,18.0,,,,,1.0,,,0.1,0.0,0.0,43569.0,1.0,0.02,16.0,0.0,0.0,0.0,0.0,0.05,1.0,Everton,True,Bournemouth,,0.84,32.0,32.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,1.0,1.0,1.0,0.0,0.0,0.015,0.015,0.03,,,0.0,0.0,0.0,,,0.05,0.05,0.03333333333333333,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,,,0.0,0.0,,,,0.27,0.27,0.07999999999999996,0.57,0.57,0.0,0.0,,0.0,,,0.00555555555555555,,,,,0.28125
Norberto Bercique Gomes Betuncal,Everton,Bournemouth,,True,2.0,,,,,1.0,,,0.1,0.0,0.0,60271.0,1.0,0.01,11.33,0.0,0.0,0.0,0.0,0.05,1.0,Everton,False,Aston Villa,,0.11,34.0,34.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,1.0,1.0,1.0,0.0,0.0,0.01,0.01,0.03,,,0.0,0.0,0.0,,,0.06666666666666667,0.06666666666666667,0.05555555555555555,0.03333333333333334,0.03333333333333334,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,,,0.0,0.0,,,,0.21666666666666665,0.21666666666666665,0.08999999999999998,-0.10666666666666665,-0.10666666666666665,0.0,0.0,,0.0,,,0.45,,,,,0.5294117647058824
Norberto Bercique Gomes Betuncal,Everton,Aston Villa,,False,9.0,,,,,1.0,,,0.0,0.0,0.0,78459.0,1.0,0.01,10.75,0.0,0.0,0.0,0.0,0.05,0.0,Everton,False,Leicester City,,-0.22,29.0,43.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0075,0.03,,,0.0,0.0,0.0,,,0.06666666666666667,0.05,0.03703703703703704,-0.06666666666666667,-0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,,,0.0,0.0,,,,0.24333333333333332,0.10749999999999998,-0.013333333333333336,-0.4633333333333333,-0.3275,0.0,0.0,,0.0,,,0.0611111111111111,,,,,0.4186046511627907
Norberto Bercique Gomes Betuncal,Everton,Leicester City,2024-09-21,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77895.0,0.8,0.01,8.6,0.0,0.0,0.0,0.0,0.05,0.0,Everton,True,Crystal Palace,,0.88,11.0,43.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333332,0.96,0.9333333333333333,-0.1333333333333332,-0.15999999999999992,0.0,0.006,0.011162790697674422,0.0,-0.006,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.04,0.024691358024691364,-0.03333333333333333,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.37209302325581406,0.0,-0.2,0.0,0.0,,,,0.25666666666666665,0.262,0.28444444444444444,0.6233333333333333,0.618,0.0,0.0,,0.08944271909999156,0.0,0.0,-0.05,0.0,0.0,0.0627906976744186,0.0,0.4186046511627907
Norberto Bercique Gomes Betuncal,Everton,Crystal Palace,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,74443.0,0.6,0.0,7.17,0.0,0.0,0.0,0.0,0.05,0.0,Everton,True,Newcastle United,,0.67,9.0,29.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.7999999999999999,0.8800000000000001,0.8222222222222223,-0.19999999999999996,-0.28000000000000014,0.0,0.0,0.011162790697674422,,,0.0,0.0,0.0,,,0.0,0.04,0.016460905349794244,0.0,-0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37209302325581406,,,0.0,0.0,,,,0.44333333333333336,0.45600000000000007,0.412962962962963,0.22666666666666668,0.21399999999999997,0.0,0.0,,0.17888543819998315,,,-0.05,,,,,0.4186046511627907
Norberto Bercique Gomes Betuncal,Everton,Newcastle United,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,73221.0,0.4,0.0,6.14,0.0,0.0,0.0,0.0,0.05,0.0,Everton,False,Ipswich Town,,,0.0,11.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.6,0.76,0.6814814814814816,-0.19999999999999996,-0.36,0.0,0.0,0.011162790697674422,,,0.0,0.0,0.0,,,0.0,0.02,0.01097393689986283,0.0,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37209302325581406,,,0.0,0.0,,,,0.5166666666666666,0.288,0.412962962962963,,,0.0,0.0,,0.2607680962081059,,,-0.05,,,,,0.4186046511627907
Norberto Bercique Gomes Betuncal,Everton,Ipswich Town,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,70294.0,0.2,0.0,5.38,0.0,0.0,0.0,0.0,0.05,7.0,Everton,True,Fulham,,0.27,0.0,9.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.39999999999999997,0.6,0.5209876543209878,-0.19999999999999996,-0.39999999999999997,0.0,0.0,0.011162790697674422,,,0.0,0.0,0.0,,,0.0,0.0,0.007315957933241888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37209302325581406,,,0.0,0.0,,,,0.3133333333333333,0.31999999999999995,0.3516931216931216,-0.04333333333333328,-0.04999999999999993,0.0,0.0,,0.3162277660168379,,,-0.05,,,,,0.4186046511627907
Norberto Bercique Gomes Betuncal,Everton,Fulham,2024-10-26,True,9.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,9.2,2.0,0.0,67136.0,1.4,0.0,5.78,0.0,0.0,0.0,0.0,0.05,1.0,Everton,False,Southampton,,-0.31,9.0,9.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6799999999999999,0.8139917695473252,0.7333333333333333,0.72,0.0,0.0,0.004153596538669554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0666666666666664,1.8399999999999999,3.0715439719554944,6.133333333333333,7.359999999999999,0.6666666666666666,0.4,0.6666666666666666,1.3333333333333335,1.6,0.0,0.0,0.1384532179556518,0.0,0.0,0.0,0.0,,,,-0.013333333333333364,0.30199999999999994,0.13112874779541445,-0.29666666666666663,-0.6119999999999999,0.0,0.0,,0.4604345773288535,0.0,0.0,0.7277777777777777,0.0,0.0,0.051923076923076926,0.0,16.26923076923077
Norberto Bercique Gomes Betuncal,Everton,Southampton,,False,28.0,,,,,1.0,,,0.6,0.0,0.0,71270.0,1.6,0.0,8.0,0.0,0.0,0.0,0.0,0.05,1.0,Everton,False,West Ham,,-0.34,37.0,37.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,1.0666666666666667,0.8399999999999999,1.0759945130315502,0.5333333333333334,0.7600000000000002,0.0,0.0,0.004153596538669554,,,0.0,0.0,0.0,,,3.266666666666666,1.9599999999999997,2.2476959813036634,-2.666666666666666,-1.3599999999999999,0.6666666666666666,0.4,0.4444444444444445,-0.6666666666666666,-0.4,0.0,0.0,0.1384532179556518,,,0.0,0.0,,,,-0.1266666666666667,0.05799999999999998,-0.025914168136390373,-0.21333333333333332,-0.398,0.0,0.0,,0.6228964600958975,,,-0.01428571428571429,,,,,11.249999999999998
