name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty,recent_minutes_3g,recent_minutes_5g,adjusted_fixture_difficulty,goal_stat,assist_stat,goals_3g_avg,goals_5g_avg,goals_ema,goals_momentum_3g,goals_momentum_5g,assists_3g_avg,assists_5g_avg,assists_ema,assists_momentum_3g,assists_momentum_5g,form_3g_avg,form_5g_avg,form_ema,form_momentum_3g,form_momentum_5g,xG_3g_avg,xG_5g_avg,xG_ema,xG_momentum_3g,xG_momentum_5g,xA_3g_avg,xA_5g_avg,xA_ema,xA_momentum_3g,xA_momentum_5g,ict_index_3g_avg,ict_index_5g_avg,ict_index_ema,ict_index_momentum_3g,ict_index_momentum_5g,bonus_3g_avg,bonus_5g_avg,bonus_ema,bonus_momentum_3g,bonus_momentum_5g,shots_3g_avg,shots_5g_avg,shots_ema,shots_momentum_3g,shots_momentum_5g,next_week_specific_fixture_difficulty_3g_avg,next_week_specific_fixture_difficulty_5g_avg,next_week_specific_fixture_difficulty_ema,next_week_specific_fixture_difficulty_momentum_3g,next_week_specific_fixture_difficulty_momentum_5g,next_week_holistic_fixture_difficulty_3g_avg,next_week_holistic_fixture_difficulty_5g_avg,next_week_holistic_fixture_difficulty_ema,next_week_holistic_fixture_difficulty_momentum_3g,next_week_holistic_fixture_difficulty_momentum_5g,goals_ict_index_3g,goals_ict_index_5g,form_difficulty_3g,form_consistency,goal_contribution,assist_contribution,points_per_minute_delta,goals_per_90,assists_per_90,xG_per_90,xA_per_90,ict_index_per_90
Julián Álvarez,Man City,Chelsea,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,39036.0,0.0,0.0,0.0,11.0,8.0,14.37,5.81,0.06,0.0,Man City,True,Ipswich Town,,,0.0,0.0,,25.369999999999997,13.809999999999999,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,,-0.06,0.0,0.0,0.0,0.0,0.0
Julián Álvarez,Man City,Ipswich Town,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,18611.0,0.0,0.0,0.0,11.0,8.0,14.37,5.81,0.06,0.0,Man City,False,West Ham,,-0.34,0.0,0.0,,25.369999999999997,13.809999999999999,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,-0.17,-0.17,-0.34,-0.17,-0.17,0.0,0.0,,0.0,,,-0.06,0.0,0.0,0.0,0.0,0.0
Julián Álvarez,Man City,West Ham,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,14386.0,0.0,0.0,0.0,11.0,8.0,14.37,5.81,0.06,0.0,Man City,True,Brentford,,0.54,0.0,0.0,,25.369999999999997,13.809999999999999,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.06666666666666667,0.06666666666666667,-0.04666666666666672,0.4733333333333334,0.4733333333333334,0.0,0.0,,0.0,,,-0.06,0.0,0.0,0.0,0.0,0.0
Julián Álvarez,Man City,Brentford,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,12409.0,0.0,0.0,0.0,11.0,8.0,14.37,5.81,0.06,0.0,Man City,True,Arsenal,,-0.32,0.0,0.0,,25.369999999999997,13.809999999999999,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,-0.04,-0.03,-0.1377777777777778,-0.28,-0.29000000000000004,0.0,0.0,,0.0,,,-0.06,0.0,0.0,0.0,0.0,0.0
Julián Álvarez,Man City,Arsenal,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,11881.0,0.0,0.0,0.0,11.0,8.0,14.37,5.81,0.06,0.0,Man City,False,Newcastle United,,-0.44,0.0,0.0,,25.369999999999997,13.809999999999999,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,-0.07333333333333332,-0.11200000000000002,-0.23851851851851855,-0.3666666666666667,-0.32799999999999996,0.0,0.0,,0.0,,,-0.06,0.0,0.0,0.0,0.0,0.0
Julián Álvarez,Man City,Newcastle United,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,11532.0,0.0,0.0,0.0,11.0,8.0,14.37,5.81,0.06,0.0,Man City,True,Fulham,,0.27,0.0,0.0,,25.369999999999997,13.809999999999999,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,-0.16333333333333333,-0.057999999999999996,-0.06901234567901238,0.43333333333333335,0.328,0.0,0.0,,0.0,,,-0.06,0.0,0.0,0.0,0.0,0.0
Julián Álvarez,Man City,Fulham,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,11164.0,0.0,0.0,0.0,11.0,8.0,14.37,5.81,0.06,0.0,Man City,False,Wolverhampton,,-0.53,0.0,0.0,,25.369999999999997,13.809999999999999,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,-0.2333333333333333,-0.096,-0.22267489711934157,-0.29666666666666675,-0.43400000000000005,0.0,0.0,,0.0,,,-0.06,0.0,0.0,0.0,0.0,0.0
Julián Álvarez,Man City,Wolverhampton,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,10919.0,0.0,0.0,0.0,11.0,8.0,14.37,5.81,0.06,0.0,Man City,True,Southampton,,0.24,0.0,0.0,,25.369999999999997,13.809999999999999,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,-0.006666666666666654,-0.156,-0.0684499314128944,0.24666666666666665,0.396,0.0,0.0,,0.0,,,-0.06,0.0,0.0,0.0,0.0,0.0
Julián Álvarez,Man City,Southampton,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,10829.0,0.0,0.0,0.0,11.0,8.0,14.37,5.81,0.06,0.0,Man City,False,Bournemouth,,-0.04,0.0,0.0,,25.369999999999997,13.809999999999999,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,-0.10999999999999999,-0.1,-0.0589666209419296,0.06999999999999998,0.060000000000000005,0.0,0.0,,0.0,,,-0.06,0.0,0.0,0.0,0.0,0.0
Julián Álvarez,Man City,Bournemouth,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,10715.0,0.0,0.0,0.0,11.0,8.0,14.37,5.81,0.06,0.0,Man City,False,Brighton,,-0.61,0.0,0.0,,25.369999999999997,13.809999999999999,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,-0.13666666666666663,-0.13399999999999998,-0.2426444139612864,-0.4733333333333334,-0.476,0.0,0.0,,0.0,,,-0.06,0.0,0.0,0.0,0.0,0.0
