name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Jørgen Strand Larsen,Wolves,Arsenal,2024-08-17,False,83.0,0.0,0.25,0.0,0.0,2.0,1.0,0.0,2.7,0.0,1.0,0.16,2.0,0.25,83.0,0.0,0.0,0.0,0.0,0.0,6.0,Wolves,True,Chelsea,,0.0
Jørgen Strand Larsen,Wolves,Chelsea,2024-08-25,True,90.0,1.0,0.59,0.0,0.56,6.0,2.0,1.0,8.1,0.0,1.0,0.21,4.0,0.42,86.5,0.0,0.0,0.0,0.0,0.0,2.0,Wolves,False,Nottingham Forest,,-0.54
Jørgen Strand Larsen,Wolves,Nottingham Forest,2024-08-31,False,85.0,0.0,0.0,0.0,0.02,2.0,0.0,1.0,1.7,0.0,1.0,0.79,3.33,0.28,86.0,0.0,0.0,0.0,0.0,0.0,5.0,Wolves,True,Newcastle United,,0.67
Jørgen Strand Larsen,Wolves,Newcastle United,2024-09-15,True,85.0,0.0,0.31,1.0,0.58,5.0,2.0,1.0,5.3,0.0,1.0,0.81,3.75,0.54,85.75,0.0,0.0,0.0,0.0,0.0,2.0,Wolves,False,Aston Villa,,0.11
Jørgen Strand Larsen,Wolves,Aston Villa,2024-09-21,False,64.0,0.0,0.09,0.0,0.0,2.0,2.0,0.0,2.8,0.0,1.0,1.02,3.4,0.45,81.4,0.0,0.0,0.0,0.0,0.0,2.0,Wolves,True,Liverpool,,0.24
Jørgen Strand Larsen,Wolves,Liverpool,2024-09-28,True,67.0,0.0,0.06,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.96,3.4,0.41,79.0,0.0,0.0,0.0,0.0,0.0,6.0,Wolves,False,Brentford,,-0.15
Jørgen Strand Larsen,Wolves,Brentford,2024-10-05,False,90.0,1.0,0.11,0.0,0.0,6.0,1.0,0.0,6.2,0.0,1.0,1.0,3.4,0.31,80.57,0.0,0.0,0.0,0.0,0.0,9.0,Wolves,True,Manchester City,,-1.18
Jørgen Strand Larsen,Wolves,Manchester City,2024-10-20,True,79.0,1.0,0.33,0.0,0.0,9.0,1.0,0.0,5.4,3.0,1.0,0.98,4.8,0.38,80.38,0.0,0.0,0.0,0.0,0.0,1.0,Wolves,False,Brighton,,-0.61
Jørgen Strand Larsen,Wolves,Brighton,2024-10-26,False,90.0,0.0,0.1,0.0,0.04,1.0,2.0,1.0,7.7,0.0,1.0,1.51,4.0,0.14,81.44,0.0,0.0,0.0,0.0,0.0,8.0,Wolves,True,Crystal Palace,,0.88
Jørgen Strand Larsen,Wolves,Crystal Palace,2024-11-02,True,90.0,1.0,0.67,0.0,0.1,8.0,2.0,2.0,10.8,2.0,1.0,1.83,5.2,0.25,82.3,0.0,0.0,0.0,0.0,0.0,2.0,Wolves,True,Southampton,,0.24
Jørgen Strand Larsen,Wolves,Southampton,2024-11-09,True,72.0,0.0,0.05,0.0,0.0,2.0,1.0,0.0,2.4,0.0,1.0,3.56,5.2,0.25,81.36,0.0,0.0,0.0,0.0,0.0,5.0,Wolves,False,Fulham,,0.53
Jørgen Strand Larsen,Wolves,Fulham,2024-11-23,False,90.0,0.0,0.13,1.0,0.36,5.0,1.0,1.0,3.2,0.0,1.0,3.1,5.0,0.45,82.08,0.0,0.0,0.0,0.0,0.0,,Wolves,True,Bournemouth,,0.84
,Wolves,,,,,,,,,,,,,,,,,,,,,,,,,Wolves,False,Everton,,-0.39
,Wolves,,,,,,,,,,,,,,,,,,,,,,,,,Wolves,False,West Ham,,-0.34
