name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty,recent_minutes_3g,recent_minutes_5g,adjusted_fixture_difficulty,goal_stat,assist_stat,goals_3g_avg,goals_5g_avg,goals_ema,goals_momentum_3g,goals_momentum_5g,assists_3g_avg,assists_5g_avg,assists_ema,assists_momentum_3g,assists_momentum_5g,form_3g_avg,form_5g_avg,form_ema,form_momentum_3g,form_momentum_5g,xG_3g_avg,xG_5g_avg,xG_ema,xG_momentum_3g,xG_momentum_5g,xA_3g_avg,xA_5g_avg,xA_ema,xA_momentum_3g,xA_momentum_5g,ict_index_3g_avg,ict_index_5g_avg,ict_index_ema,ict_index_momentum_3g,ict_index_momentum_5g,bonus_3g_avg,bonus_5g_avg,bonus_ema,bonus_momentum_3g,bonus_momentum_5g,shots_3g_avg,shots_5g_avg,shots_ema,shots_momentum_3g,shots_momentum_5g,next_week_specific_fixture_difficulty_3g_avg,next_week_specific_fixture_difficulty_5g_avg,next_week_specific_fixture_difficulty_ema,next_week_specific_fixture_difficulty_momentum_3g,next_week_specific_fixture_difficulty_momentum_5g,next_week_holistic_fixture_difficulty_3g_avg,next_week_holistic_fixture_difficulty_5g_avg,next_week_holistic_fixture_difficulty_ema,next_week_holistic_fixture_difficulty_momentum_3g,next_week_holistic_fixture_difficulty_momentum_5g,goals_ict_index_3g,goals_ict_index_5g,form_difficulty_3g,form_consistency,goal_contribution,assist_contribution,points_per_minute_delta,goals_per_90,assists_per_90,xG_per_90,xA_per_90,ict_index_per_90
Iliman Ndiaye,Everton,Brighton,2024-08-17,True,27.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,0.0,0.0,14764.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,Everton,False,Tottenham,,-0.3,27.0,27.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,-0.3,-0.3,-0.3,0.0,0.0,0.0,0.0,,,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,2.3333333333333335
Iliman Ndiaye,Everton,Tottenham,2024-08-24,False,33.0,0.0,0.07,0.0,0.0,1.0,1.0,0.0,2.4,0.0,0.0,14175.0,1.0,0.04,30.0,0.0,0.0,0.0,0.0,0.0,2.0,Everton,True,Bournemouth,,0.84,60.0,60.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.035,0.035,0.023333333333333334,0.035,0.035,0.0,0.0,0.0,0.0,0.0,1.5499999999999998,1.5499999999999998,1.2666666666666666,0.8500000000000001,0.8500000000000001,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3333333333333333,0.5,0.5,0.0,0.0,,,,0.27,0.27,0.07999999999999996,0.57,0.57,0.0,0.0,,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.10500000000000001,0.0,4.6499999999999995
Iliman Ndiaye,Everton,Bournemouth,2024-08-31,True,82.0,0.0,0.29,0.0,0.0,2.0,3.0,0.0,5.8,0.0,1.0,17168.0,1.33,0.12,47.33,0.0,0.0,0.0,0.0,0.0,1.0,Everton,False,Aston Villa,,0.11,142.0,142.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,1.11,1.11,0.21999999999999997,0.21999999999999997,0.12,0.12,0.11222222222222221,0.16999999999999998,0.16999999999999998,0.0,0.0,0.0,0.0,0.0,2.966666666666667,2.966666666666667,2.7777777777777777,2.833333333333333,2.833333333333333,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,1.2222222222222223,1.6666666666666667,1.6666666666666667,0.0,0.0,,,,0.21666666666666665,0.21666666666666665,0.08999999999999998,-0.10666666666666665,-0.10666666666666665,0.0,0.0,,0.19052558883257653,0.0,0.0,0.024390243902439025,0.0,0.0,0.22816901408450704,0.0,5.640845070422536
Iliman Ndiaye,Everton,Aston Villa,2024-09-14,False,80.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.0,1.0,27162.0,1.25,0.09,55.5,0.0,0.0,0.0,0.0,0.0,8.0,Everton,False,Leicester City,,-0.22,195.0,222.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1933333333333334,1.145,1.1566666666666667,0.05666666666666664,0.10499999999999998,0.12,0.09,0.07481481481481482,-0.12,-0.09,0.0,0.0,0.0,0.0,0.0,3.2000000000000006,2.575,2.318518518518519,-1.8000000000000007,-1.1750000000000003,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.0,0.814814814814815,-1.3333333333333333,-1.0,0.0,0.0,,,,0.24333333333333332,0.10749999999999998,-0.013333333333333336,-0.4633333333333333,-0.3275,0.0,0.0,,0.1705872210923198,0.0,0.0,0.0125,0.0,0.0,0.14594594594594593,0.0,4.175675675675675
Iliman Ndiaye,Everton,Leicester City,2024-09-21,False,80.0,1.0,0.46,0.0,0.49,8.0,2.0,4.0,11.7,2.0,1.0,28361.0,2.6,0.16,60.4,0.0,0.0,0.0,0.0,0.0,3.0,Everton,True,Crystal Palace,,0.88,242.0,302.0,,0.0,0.0,0.3333333333333333,0.2,0.3333333333333333,0.6666666666666667,0.8,0.0,0.0,0.0,0.0,0.0,1.7266666666666666,1.436,1.637777777777778,0.8733333333333335,1.1640000000000001,0.25,0.164,0.20320987654320988,0.21000000000000002,0.29600000000000004,0.16333333333333333,0.098,0.16333333333333333,0.32666666666666666,0.392,6.3,4.4,5.445679012345678,5.3999999999999995,7.299999999999999,0.6666666666666666,0.4,0.6666666666666666,1.3333333333333335,1.6,1.6666666666666667,1.2,1.2098765432098766,0.33333333333333326,0.8,0.0,0.0,,,,0.25666666666666665,0.262,0.28444444444444444,0.6233333333333333,0.618,2.0999999999999996,0.8800000000000001,,0.6672555732251324,0.1111111111111111,0.0,0.1,0.29801324503311255,0.0,0.24437086092715232,0.14602649006622517,6.556291390728477
Iliman Ndiaye,Everton,Crystal Palace,2024-09-28,True,90.0,0.0,0.0,0.0,0.02,3.0,0.0,1.0,4.0,1.0,1.0,73927.0,3.0,0.16,65.33,0.0,0.0,0.0,0.0,0.0,2.0,Everton,True,Newcastle United,,0.67,250.0,365.0,,0.0,0.0,0.3333333333333333,0.2,0.22222222222222224,-0.3333333333333333,-0.2,0.0,0.0,0.0,0.0,0.0,2.283333333333333,1.8359999999999999,2.0918518518518523,0.7166666666666668,1.1640000000000001,0.15333333333333335,0.164,0.1354732510288066,-0.15333333333333335,-0.164,0.17,0.10200000000000001,0.11555555555555556,-0.15000000000000002,-0.082,5.7,5.0600000000000005,4.963786008230453,-1.7000000000000002,-1.0600000000000005,1.0,0.6,0.7777777777777778,0.0,0.4,0.6666666666666666,1.2,0.8065843621399178,-0.6666666666666666,-1.2,0.0,0.0,,,,0.44333333333333336,0.45600000000000007,0.412962962962963,0.22666666666666668,0.21399999999999997,1.9,1.0120000000000002,,0.8995721205106348,0.0,0.0,0.03333333333333333,0.2295918367346939,0.0,0.18826530612244902,0.1170918367346939,5.969387755102042
Iliman Ndiaye,Everton,Newcastle United,2024-10-05,True,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.4,0.0,1.0,102200.0,3.2,0.15,68.86,0.0,0.0,0.0,0.0,0.0,9.0,Everton,False,Ipswich Town,,,260.0,422.0,,0.0,0.0,0.3333333333333333,0.2,0.14814814814814817,-0.3333333333333333,-0.2,0.0,0.0,0.0,0.0,0.0,2.9333333333333336,2.2760000000000002,2.461234567901235,0.2666666666666666,0.9239999999999999,0.15333333333333335,0.15,0.09031550068587109,-0.15333333333333335,-0.15,0.17,0.10200000000000001,0.07703703703703706,-0.17,-0.10200000000000001,6.366666666666667,5.26,4.442524005486969,-2.9666666666666672,-1.8599999999999999,1.0,0.6,0.5185185185185186,-1.0,-0.6,0.6666666666666666,1.0,0.5377229080932786,-0.6666666666666666,-1.0,0.0,0.0,,,,0.5166666666666666,0.288,0.412962962962963,,,2.1222222222222222,1.052,,0.9260831496145475,0.0,0.0,0.022222222222222223,0.18672199170124482,0.0,0.15311203319502076,0.09522821576763486,5.4896265560165975
Iliman Ndiaye,Everton,Ipswich Town,2024-10-19,False,80.0,1.0,0.42,0.0,0.0,9.0,2.0,0.0,7.2,3.0,1.0,112110.0,4.6,0.18,70.25,0.0,0.0,0.0,0.0,0.0,2.0,Everton,True,Fulham,,0.27,260.0,420.0,,0.0,0.0,0.3333333333333333,0.4,0.4320987654320988,0.6666666666666667,0.6,0.0,0.0,0.0,0.0,0.0,3.6,2.93,3.1741563786008236,0.9999999999999996,1.6699999999999995,0.13999999999999999,0.176,0.20021033379058073,0.28,0.244,0.006666666666666667,0.10200000000000001,0.05135802469135804,-0.006666666666666667,-0.10200000000000001,4.866666666666667,5.540000000000001,5.361682670324646,2.333333333333333,1.6599999999999993,1.3333333333333333,1.2,1.3456790123456792,1.6666666666666667,1.8,0.6666666666666666,0.8,1.025148605395519,1.3333333333333335,1.2,0.0,0.0,,,,0.3133333333333333,0.31999999999999995,0.3516931216931216,-0.04333333333333328,-0.04999999999999993,1.6222222222222222,2.2160000000000006,,1.2039518262787763,0.1,0.0,0.1125,0.3202846975088968,0.0,0.19857651245551602,0.08167259786476869,5.8612099644128115
Iliman Ndiaye,Everton,Fulham,2024-10-26,True,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.4,0.0,1.0,148371.0,4.8,0.18,72.44,0.0,0.0,0.0,0.0,0.0,2.0,Everton,False,Southampton,,-0.31,260.0,430.0,,0.0,0.0,0.3333333333333333,0.4,0.28806584362139925,-0.3333333333333333,-0.4,0.0,0.0,0.0,0.0,0.0,4.2,3.6399999999999997,3.716104252400549,0.5999999999999996,1.1600000000000001,0.13999999999999999,0.176,0.13347355586038717,-0.13999999999999999,-0.176,0.0,0.10200000000000001,0.034238683127572035,0.0,-0.10200000000000001,4.000000000000001,5.54,4.0411217802164305,-2.600000000000001,-4.140000000000001,1.0,1.2,0.8971193415637863,-1.0,-1.2,0.6666666666666666,0.8,0.6834324035970127,-0.6666666666666666,-0.8,0.0,0.0,,,,-0.013333333333333364,0.30199999999999994,0.13112874779541445,-0.29666666666666663,-0.6119999999999999,1.3333333333333335,2.216,,0.9939818911831346,0.0,0.0,0.022222222222222223,0.27607361963190186,0.0,0.17116564417177915,0.07039877300613497,5.245398773006135
Iliman Ndiaye,Everton,Southampton,2024-11-02,False,61.0,0.0,0.09,0.0,0.0,2.0,2.0,0.0,3.5,0.0,1.0,150162.0,3.6,0.1,71.3,0.0,0.0,0.0,0.0,0.0,2.0,Everton,False,West Ham,,-0.34,231.0,411.0,,0.0,0.0,0.3333333333333333,0.2,0.19204389574759953,-0.3333333333333333,-0.2,0.0,0.0,0.0,0.0,0.0,4.333333333333333,3.84,3.6774028349337,-0.733333333333333,-0.23999999999999977,0.17,0.10200000000000001,0.11898237057359146,-0.08000000000000002,-0.01200000000000001,0.0,0.004,0.022825788751714694,0.0,-0.004,4.033333333333334,3.9,3.8607478534776205,-0.5333333333333341,-0.3999999999999999,1.0,0.8,0.5980795610425242,-1.0,-0.8,1.3333333333333333,0.8,1.1222882690646752,0.6666666666666667,1.2,0.0,0.0,,,,-0.1266666666666667,0.05799999999999998,-0.025914168136390373,-0.21333333333333332,-0.398,1.3444444444444446,0.78,,0.8173126696681027,0.0,0.0,0.03278688524590164,0.25245441795231416,0.0,0.16788218793828893,0.06437587657784011,5.238429172510519
