name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty,recent_minutes_3g,recent_minutes_5g,adjusted_fixture_difficulty,goal_stat,assist_stat,goals_3g_avg,goals_5g_avg,goals_ema,goals_momentum_3g,goals_momentum_5g,assists_3g_avg,assists_5g_avg,assists_ema,assists_momentum_3g,assists_momentum_5g,form_3g_avg,form_5g_avg,form_ema,form_momentum_3g,form_momentum_5g,xG_3g_avg,xG_5g_avg,xG_ema,xG_momentum_3g,xG_momentum_5g,xA_3g_avg,xA_5g_avg,xA_ema,xA_momentum_3g,xA_momentum_5g,ict_index_3g_avg,ict_index_5g_avg,ict_index_ema,ict_index_momentum_3g,ict_index_momentum_5g,bonus_3g_avg,bonus_5g_avg,bonus_ema,bonus_momentum_3g,bonus_momentum_5g,shots_3g_avg,shots_5g_avg,shots_ema,shots_momentum_3g,shots_momentum_5g,next_week_specific_fixture_difficulty_3g_avg,next_week_specific_fixture_difficulty_5g_avg,next_week_specific_fixture_difficulty_ema,next_week_specific_fixture_difficulty_momentum_3g,next_week_specific_fixture_difficulty_momentum_5g,next_week_holistic_fixture_difficulty_3g_avg,next_week_holistic_fixture_difficulty_5g_avg,next_week_holistic_fixture_difficulty_ema,next_week_holistic_fixture_difficulty_momentum_3g,next_week_holistic_fixture_difficulty_momentum_5g,goals_ict_index_3g,goals_ict_index_5g,form_difficulty_3g,form_consistency,goal_contribution,assist_contribution,points_per_minute_delta,goals_per_90,assists_per_90,xG_per_90,xA_per_90,ict_index_per_90
Erling Haaland,Man City,Chelsea,2024-08-18,False,90.0,1.0,0.66,0.0,0.0,7.0,2.0,0.0,7.5,2.0,1.0,4408007.0,7.0,0.66,90.0,27.0,5.0,31.65,4.74,0.08,17.0,Man City,True,Ipswich Town,,,90.0,90.0,,58.65,9.74,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,0.66,0.66,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,7.5,7.5,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,7.5,7.5,,,0.125,0.0,-0.0022222222222222227,1.0,0.0,0.66,0.0,7.5
Erling Haaland,Man City,Ipswich Town,2024-08-24,True,89.0,3.0,1.84,0.0,0.0,17.0,7.0,0.0,18.4,3.0,1.0,5207729.0,12.0,1.25,89.5,27.0,5.0,31.65,4.74,0.08,17.0,Man City,False,West Ham,,-0.34,179.0,179.0,,58.65,9.74,2.0,2.0,1.6666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.5,9.5,8.666666666666668,2.5,2.5,1.25,1.25,1.0533333333333332,0.5900000000000001,0.5900000000000001,0.0,0.0,0.0,0.0,0.0,12.95,12.95,11.133333333333333,5.449999999999999,5.449999999999999,2.5,2.5,2.3333333333333335,0.5,0.5,4.5,4.5,3.6666666666666665,2.5,2.5,0.0,0.0,,,,-0.17,-0.17,-0.34,-0.17,-0.17,25.9,25.9,,3.5355339059327378,0.16666666666666666,0.0,0.11101123595505617,2.011173184357542,0.0,1.2569832402234637,0.0,13.022346368715082
Erling Haaland,Man City,West Ham,2024-08-31,False,90.0,3.0,1.31,0.0,0.41,17.0,5.0,1.0,18.4,3.0,1.0,6054723.0,13.67,1.27,89.67,27.0,5.0,31.65,4.74,0.08,13.0,Man City,True,Brentford,,0.54,269.0,269.0,,58.65,9.74,2.3333333333333335,2.3333333333333335,2.1111111111111116,0.6666666666666665,0.6666666666666665,0.0,0.0,0.0,0.0,0.0,10.89,10.89,10.334444444444447,2.7799999999999994,2.7799999999999994,1.2700000000000002,1.2700000000000002,1.1388888888888888,0.039999999999999813,0.039999999999999813,0.13666666666666666,0.13666666666666666,0.13666666666666666,0.2733333333333333,0.2733333333333333,14.766666666666666,14.766666666666666,13.555555555555555,3.633333333333333,3.633333333333333,2.6666666666666665,2.6666666666666665,2.555555555555556,0.3333333333333335,0.3333333333333335,4.666666666666667,4.666666666666667,4.111111111111111,0.33333333333333304,0.33333333333333304,0.0,0.0,,,,0.06666666666666667,0.06666666666666667,-0.04666666666666672,0.4733333333333334,0.4733333333333334,34.455555555555556,34.455555555555556,,3.470778010763581,0.16666666666666666,0.0,0.10888888888888888,2.3420074349442377,0.0,1.2747211895910782,0.13717472118959106,14.821561338289962
Erling Haaland,Man City,Brentford,2024-09-14,True,90.0,2.0,0.73,0.0,0.0,13.0,6.0,0.0,15.9,3.0,1.0,6928685.0,13.5,1.14,89.75,27.0,5.0,31.65,4.74,0.08,9.0,Man City,True,Arsenal,,-0.32,269.0,359.0,,58.65,9.74,2.6666666666666665,2.25,2.0740740740740744,-0.6666666666666665,-0.25,0.0,0.0,0.0,0.0,0.0,13.056666666666667,11.5425,11.389629629629631,0.44333333333333336,1.9574999999999996,1.2933333333333332,1.135,1.0025925925925927,-0.5633333333333332,-0.405,0.13666666666666666,0.1025,0.09111111111111111,-0.13666666666666666,-0.1025,17.566666666666666,15.049999999999999,14.337037037037039,-1.666666666666666,0.8500000000000014,3.0,2.75,2.703703703703704,0.0,0.25,6.0,5.0,4.7407407407407405,0.0,1.0,0.0,0.0,,,,-0.04,-0.03,-0.1377777777777778,-0.28,-0.29000000000000004,46.84444444444444,33.8625,,3.119918535261244,0.14285714285714285,0.0,0.06444444444444443,2.256267409470752,0.0,1.1381615598885795,0.10278551532033425,15.09192200557103
Erling Haaland,Man City,Arsenal,2024-09-22,True,90.0,1.0,0.83,0.0,0.0,9.0,6.0,0.0,15.7,3.0,1.0,7253417.0,12.6,1.07,89.8,27.0,5.0,31.65,4.74,0.08,2.0,Man City,False,Newcastle United,,-0.44,270.0,449.0,,58.65,9.74,2.0,2.0,1.7160493827160497,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,13.256666666666666,11.754,11.793086419753088,-0.6566666666666663,0.8460000000000001,0.9566666666666667,1.074,0.9450617283950619,-0.1266666666666667,-0.2440000000000001,0.13666666666666666,0.08199999999999999,0.06074074074074075,-0.13666666666666666,-0.08199999999999999,16.666666666666668,15.179999999999998,14.791358024691359,-0.9666666666666686,0.5200000000000014,3.0,2.8,2.8024691358024696,0.0,0.20000000000000018,5.666666666666667,5.2,5.160493827160494,0.33333333333333304,0.7999999999999998,0.0,0.0,,,,-0.07333333333333332,-0.11200000000000002,-0.23851851851851855,-0.3666666666666667,-0.32799999999999996,33.333333333333336,30.359999999999996,,2.7430056507415363,0.1,0.0,0.020000000000000004,2.0044543429844097,0.0,1.076391982182628,0.08218262806236079,15.213808463251668
Erling Haaland,Man City,Newcastle United,2024-09-28,False,90.0,0.0,0.39,0.0,0.12,2.0,5.0,1.0,8.4,0.0,1.0,7583749.0,11.6,1.02,89.83,27.0,5.0,31.65,4.74,0.08,2.0,Man City,True,Fulham,,0.27,270.0,449.0,,58.65,9.74,1.0,1.8,1.1440329218107,-1.0,-1.8,0.0,0.0,0.0,0.0,0.0,12.566666666666665,12.674,11.728724279835394,-0.966666666666665,-1.0739999999999998,0.65,1.02,0.7600411522633747,-0.26,-0.63,0.04,0.10600000000000001,0.08049382716049383,0.07999999999999999,0.013999999999999985,13.333333333333334,15.36,12.660905349794241,-4.933333333333334,-6.959999999999999,2.0,2.4,1.8683127572016467,-2.0,-2.4,5.666666666666667,5.8,5.106995884773663,-0.666666666666667,-0.7999999999999998,0.0,0.0,,,,-0.16333333333333333,-0.057999999999999996,-0.06901234567901238,0.43333333333333335,0.328,13.333333333333334,27.648,,0.9065759758564091,0.0,0.0,-0.057777777777777775,1.6697588126159555,0.0,0.9617810760667903,0.08849721706864565,14.076066790352504
Erling Haaland,Man City,Fulham,2024-10-05,True,90.0,0.0,0.3,0.0,0.19,2.0,4.0,2.0,7.5,0.0,1.0,7704044.0,8.6,0.71,89.86,27.0,5.0,31.65,4.74,0.08,2.0,Man City,False,Wolverhampton,,-0.53,270.0,450.0,,58.65,9.74,0.3333333333333333,1.2,0.7626886145404667,-0.3333333333333333,-1.2,0.0,0.0,0.0,0.0,0.0,10.933333333333332,11.994,10.68581618655693,-2.333333333333332,-3.394,0.5066666666666667,0.712,0.6066941015089165,-0.20666666666666672,-0.412,0.10333333333333333,0.144,0.11699588477366255,0.08666666666666667,0.04600000000000001,10.533333333333333,13.180000000000001,10.940603566529495,-3.033333333333333,-5.6800000000000015,1.0,1.8,1.2455418381344312,-1.0,-1.8,5.0,5.2,4.737997256515776,-1.0,-1.2000000000000002,0.0,0.0,,,,-0.2333333333333333,-0.096,-0.22267489711934157,-0.29666666666666675,-0.43400000000000005,3.511111111111111,15.816,,2.068738746192955,0.0,0.0,-0.057777777777777775,1.4308426073131955,0.0,0.8670906200317966,0.10302066772655008,13.135135135135135
Erling Haaland,Man City,Wolverhampton,2024-10-20,False,90.0,0.0,0.0,0.0,0.08,2.0,0.0,1.0,2.3,0.0,1.0,7811209.0,5.6,0.45,89.88,27.0,5.0,31.65,4.74,0.08,6.0,Man City,True,Southampton,,0.24,270.0,450.0,,58.65,9.74,0.0,0.6,0.5084590763603112,0.0,-0.6,0.0,0.0,0.0,0.0,0.0,8.6,10.379999999999999,8.990544124371288,-3.0,-4.779999999999999,0.23000000000000007,0.45,0.40446273433927765,-0.23000000000000007,-0.45,0.13,0.078,0.10466392318244169,-0.05,0.0020000000000000018,6.066666666666666,9.959999999999999,8.06040237768633,-3.7666666666666666,-7.659999999999999,0.0,1.2,0.8303612254229542,0.0,-1.2,3.0,4.2,3.158664837677184,-3.0,-4.2,0.0,0.0,,,,-0.006666666666666654,-0.156,-0.0684499314128944,0.24666666666666665,0.396,0.0,5.975999999999999,,3.2468446220908076,0.0,0.0,-0.057777777777777775,1.2517385257301807,0.0,0.7585535465924896,0.10013908205841446,11.778859527121
Erling Haaland,Man City,Southampton,2024-10-26,True,90.0,1.0,2.44,0.0,0.0,6.0,8.0,0.0,12.5,0.0,1.0,7845366.0,4.2,0.79,89.89,27.0,5.0,31.65,4.74,0.08,2.0,Man City,False,Bournemouth,,-0.04,270.0,450.0,,58.65,9.74,0.3333333333333333,0.4,0.6723060509068741,0.6666666666666667,0.6,0.0,0.0,0.0,0.0,0.0,6.133333333333333,8.52,7.393696082914193,-1.9333333333333327,-4.319999999999999,0.9133333333333334,0.792,1.0829751562261851,1.5266666666666664,1.648,0.09000000000000001,0.078,0.06977594878829448,-0.09000000000000001,-0.078,7.433333333333333,9.280000000000001,9.540268251790888,5.066666666666667,3.219999999999999,0.0,0.6,0.5535741502819695,0.0,-0.6,4.0,4.6,4.772443225118122,4.0,3.4000000000000004,0.0,0.0,,,,-0.10999999999999999,-0.1,-0.0589666209419296,0.06999999999999998,0.060000000000000005,2.4777777777777774,3.7120000000000006,,3.6513011379506883,0.14285714285714285,0.0,-0.013333333333333336,1.2237330037082819,0.0,0.9456118665018541,0.08899876390605685,11.859085290482076
Erling Haaland,Man City,Bournemouth,2024-11-02,False,90.0,0.0,1.6,0.0,0.0,2.0,6.0,0.0,7.3,0.0,1.0,7679947.0,2.8,0.95,89.9,27.0,5.0,31.65,4.74,0.08,5.0,Man City,False,Brighton,,-0.61,270.0,450.0,,58.65,9.74,0.3333333333333333,0.2,0.44820403393791614,-0.3333333333333333,-0.2,0.0,0.0,0.0,0.0,0.0,4.2,6.56,5.86246405527613,-1.4000000000000004,-3.76,1.346666666666667,0.9460000000000001,1.2553167708174569,0.2533333333333332,0.654,0.02666666666666667,0.078,0.04651729919219632,-0.02666666666666667,-0.078,7.366666666666666,7.6,8.793512167860593,-0.06666666666666643,-0.2999999999999998,0.0,0.0,0.3690494335213131,0.0,0.0,4.666666666666667,4.6,5.181628816745415,1.333333333333333,1.4000000000000004,0.0,0.0,,,,-0.13666666666666663,-0.13399999999999998,-0.2426444139612864,-0.4733333333333334,-0.476,2.4555555555555553,1.52,,3.542315626818138,0.0,0.0,-0.057777777777777775,1.1012235817575082,0.0,1.0111234705228032,0.08008898776418241,11.402669632925472
