name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points
Mark Travers,Bournemouth,Aston Villa,2022-08-06,True,90,0,0.0,2,0,6,0,1,0.0,0,6.0,0,90.0,1.0,2.0,1.0
Mark Travers,Bournemouth,Manchester City,2022-08-13,False,90,4,0.0,4,0,1,0,0,0.0,0,3.5,0,90.0,0.5,3.0,2.0
Mark Travers,Bournemouth,Arsenal,2022-08-20,True,90,3,0.0,3,0,2,0,0,0.0,0,3.0,0,90.0,0.33,3.0,-1.0
Mark Travers,Bournemouth,Liverpool,2022-08-27,False,90,9,0.0,4,0,-1,0,0,0.0,0,2.0,0,90.0,0.25,3.25,0.0
Mark Travers,Bournemouth,Wolverhampton,,True,0,0,0.0,0,0,0,0,0,,0,1.6,0,72.0,0.25,3.25,0.0
Mark Travers,Bournemouth,Nottingham Forest,,False,0,0,0.0,0,0,0,0,0,,0,0.4,0,60.0,0.25,3.25,0.0
Mark Travers,Bournemouth,Newcastle United,,False,0,0,0.0,0,0,0,0,0,,0,0.2,0,51.43,0.25,3.25,0.0
Mark Travers,Bournemouth,Brentford,,True,0,0,0.0,0,0,0,0,0,,0,-0.2,0,45.0,0.25,3.25,0.0
Mark Travers,Bournemouth,Leeds United,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,40.0,0.25,3.25,0.0
Mark Travers,Bournemouth,Fulham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,36.0,0.25,3.25,0.0
Mark Travers,Bournemouth,Southampton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,32.73,0.25,3.25,1.0
Mark Travers,Bournemouth,West Ham,2022-10-24,False,45,1,0.0,1,0,1,0,0,0.0,0,0.2,0,33.75,0.2,2.8,2.0
Mark Travers,Bournemouth,Tottenham,2022-10-29,True,90,3,0.0,4,0,2,0,0,0.0,0,0.6,0,38.08,0.17,3.0,0.0
Mark Travers,Bournemouth,Leicester City,2022-11-05,False,90,4,0.0,0,0,0,0,0,0.0,0,0.6,0,41.79,0.14,2.57,8.0
Mark Travers,Bournemouth,Everton,2022-11-12,True,90,0,0.82,3,0,8,1,1,0.0,1,2.2,0,45.0,0.25,2.62,2.0
Mark Travers,Bournemouth,Chelsea,2022-12-27,False,90,2,1.74,3,0,2,0,0,0.0,1,2.6,0,47.81,0.22,2.67,2.0
Mark Travers,Bournemouth,Crystal Palace,2022-12-31,True,90,2,1.49,4,0,2,0,0,0.0,1,2.8,0,50.29,0.2,2.8,2.0
Mark Travers,Bournemouth,Manchester United,2023-01-03,False,90,3,2.21,3,0,2,0,0,0.0,1,2.8,0,52.5,0.18,2.82,0.0
Mark Travers,Bournemouth,Brentford,,False,0,0,0.0,0,0,0,0,0,,0,2.8,0,49.74,0.18,2.82,0.0
Mark Travers,Bournemouth,Nottingham Forest,,True,0,0,0.0,0,0,0,0,0,,0,1.2,0,47.25,0.18,2.82,0.0
Mark Travers,Bournemouth,Brighton,,False,0,0,0.0,0,0,0,0,0,,0,0.8,0,45.0,0.18,2.82,0.0
Mark Travers,Bournemouth,Newcastle United,,True,0,0,0.0,0,0,0,0,0,,0,0.4,0,42.95,0.18,2.82,0.0
Mark Travers,Bournemouth,Wolverhampton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,41.09,0.18,2.82,0.0
Mark Travers,Bournemouth,Manchester City,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,39.38,0.18,2.82,0.0
Mark Travers,Bournemouth,Arsenal,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,37.8,0.18,2.82,0.0
Mark Travers,Bournemouth,Liverpool,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,36.35,0.18,2.82,0.0
Mark Travers,Bournemouth,Aston Villa,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,35.0,0.18,2.82,0.0
Mark Travers,Bournemouth,Fulham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,33.75,0.18,2.82,0.0
Mark Travers,Bournemouth,Brighton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,32.59,0.18,2.82,0.0
Mark Travers,Bournemouth,Leeds United,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,31.5,0.18,2.82,0.0
Mark Travers,Bournemouth,Tottenham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,30.48,0.18,2.82,0.0
Mark Travers,Bournemouth,West Ham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,29.53,0.18,2.82,0.0
Mark Travers,Bournemouth,Southampton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,28.64,0.18,2.82,0.0
Mark Travers,Bournemouth,Leicester City,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,27.79,0.18,2.82,0.0
Mark Travers,Bournemouth,Chelsea,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,27.0,0.18,2.82,0.0
Mark Travers,Bournemouth,Crystal Palace,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,26.25,0.18,2.82,0.0
Mark Travers,Bournemouth,Manchester United,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,25.54,0.18,2.82,3.0
Mark Travers,Bournemouth,Everton,2023-05-28,False,90,1,1.0,5,0,3,0,0,0.0,1,0.6,0,27.24,0.17,3.0,0.0
