name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Matija Šarkić,Wolves,,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Wolves,True,,,
Matija Šarkić,Wolves,,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Wolves,False,,,
Matija Šarkić,Wolves,,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Wolves,True,,,
Matija Šarkić,Wolves,,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Wolves,False,,,
Matija Šarkić,Wolves,,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Wolves,True,,,
Matija Šarkić,Wolves,,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Wolves,True,,,
Matija Šarkić,Wolves,,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Wolves,False,,,
Matija Šarkić,Wolves,,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Wolves,False,,,
Matija Šarkić,Wolves,,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Wolves,True,,,
Matija Šarkić,Wolves,,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Wolves,False,,,
Matija Šarkić,Wolves,,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Wolves,True,,,
Matija Šarkić,Wolves,,2022-10-23,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,Wolves,False,,,
Matija Šarkić,Wolves,,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Wolves,True,,,
Matija Šarkić,Wolves,,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Wolves,True,,,
Matija Šarkić,Wolves,,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Wolves,False,,,
Matija Šarkić,Wolves,,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Wolves,True,,,
Matija Šarkić,Wolves,,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Wolves,False,,,
Matija Šarkić,Wolves,,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Wolves,True,,,
Matija Šarkić,Wolves,,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Wolves,False,,,
Matija Šarkić,Wolves,,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Wolves,True,,,
Matija Šarkić,Wolves,,2023-02-04,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,Wolves,False,,,
Matija Šarkić,Wolves,,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Wolves,True,,,
Matija Šarkić,Wolves,,2023-02-18,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,Wolves,False,,,
Matija Šarkić,Wolves,,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Wolves,False,,,
Matija Šarkić,Wolves,,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Wolves,True,,,
Matija Šarkić,Wolves,,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Wolves,False,,,
Matija Šarkić,Wolves,,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Wolves,True,,,
Matija Šarkić,Wolves,,2023-03-18,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,Wolves,False,,,
Matija Šarkić,Wolves,,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Wolves,True,,,
Matija Šarkić,Wolves,,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Wolves,True,,,
Matija Šarkić,Wolves,,2023-04-15,True,0,0,0.0,0,0,0,0,0,0.07,0,0.0,0,0.0,0,0,0.0,Wolves,False,,,
Matija Šarkić,Wolves,,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Wolves,True,,,
Matija Šarkić,Wolves,,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Wolves,False,,,
Matija Šarkić,Wolves,,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Wolves,True,,,
Matija Šarkić,Wolves,,2023-05-06,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,Wolves,False,,,
Matija Šarkić,Wolves,,2023-05-13,False,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,Wolves,True,,,
Matija Šarkić,Wolves,,2023-05-20,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,Wolves,False,,,
Matija Šarkić,Wolves,,2023-05-28,False,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,Wolves,False,Manchester United,-0.63,-0.1
