name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points
Jackson Smith,Wolves,Leicester City,2022-08-06,False,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0
Jackson Smith,Wolves,Fulham,2022-08-13,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0
Jackson Smith,Wolves,Tottenham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jackson Smith,Wolves,Newcastle United,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jackson Smith,Wolves,Bournemouth,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jackson Smith,Wolves,Southampton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jackson Smith,Wolves,Manchester City,2022-09-17,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0
Jackson Smith,Wolves,West Ham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jackson Smith,Wolves,Chelsea,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jackson Smith,Wolves,Nottingham Forest,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jackson Smith,Wolves,Crystal Palace,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jackson Smith,Wolves,Leeds United,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jackson Smith,Wolves,Brentford,2022-10-29,False,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0
Jackson Smith,Wolves,Brighton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jackson Smith,Wolves,Arsenal,2022-11-12,True,0,0,0.0,0,0,0,0,0,0.14,0,0.0,0,0.0,0,0,0.0
Jackson Smith,Wolves,Everton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jackson Smith,Wolves,Manchester United,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jackson Smith,Wolves,Aston Villa,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jackson Smith,Wolves,West Ham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jackson Smith,Wolves,Manchester City,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jackson Smith,Wolves,Liverpool,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jackson Smith,Wolves,Southampton,2023-02-11,False,0,0,0.0,0,0,0,0,0,0.04,0,0.0,0,0.0,0,0,0.0
Jackson Smith,Wolves,Bournemouth,2023-02-18,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0
Jackson Smith,Wolves,Fulham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jackson Smith,Wolves,Liverpool,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jackson Smith,Wolves,Tottenham,2023-03-04,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0
Jackson Smith,Wolves,Newcastle United,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jackson Smith,Wolves,Leicester City,2023-03-18,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0
Jackson Smith,Wolves,Nottingham Forest,2023-04-01,False,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0
Jackson Smith,Wolves,Chelsea,2023-04-08,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0
Jackson Smith,Wolves,Brentford,2023-04-15,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0
Jackson Smith,Wolves,Leeds United,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jackson Smith,Wolves,Crystal Palace,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jackson Smith,Wolves,Brighton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jackson Smith,Wolves,Aston Villa,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jackson Smith,Wolves,Manchester United,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jackson Smith,Wolves,Everton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Jackson Smith,Wolves,Arsenal,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,
