name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,last_season_clean_sheet_probability,last_season_total_saves,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Aaron Ramsdale,Arsenal,Crystal Palace,2022-08-05,False,90,0,0.0,2,0,6,0,1,0.0,0,6.0,0,90.0,1.0,2.0,0.35,90,0,1.0,Arsenal,True,Leeds United,-3.81,-0.79
Aaron Ramsdale,Arsenal,Leeds United,2022-08-13,True,90,2,0.0,1,0,1,0,0,0.0,0,3.5,0,90.0,0.5,1.5,0.35,90,0,6.0,Arsenal,False,Bournemouth,,0.19
Aaron Ramsdale,Arsenal,Bournemouth,2022-08-20,False,90,0,0.0,1,0,6,0,1,0.0,0,4.33,0,90.0,0.67,1.33,0.35,90,0,2.0,Arsenal,True,Fulham,,-0.3
Aaron Ramsdale,Arsenal,Fulham,2022-08-27,True,90,1,0.0,2,0,2,0,0,0.0,0,3.75,0,90.0,0.5,1.5,0.35,90,0,2.0,Arsenal,True,Aston Villa,-2.88,0.55
Aaron Ramsdale,Arsenal,Aston Villa,2022-08-31,True,90,1,0.0,2,0,2,0,0,0.0,0,3.4,0,90.0,0.4,1.6,0.35,90,0,2.0,Arsenal,False,Manchester United,0.99,-0.1
Aaron Ramsdale,Arsenal,Manchester United,2022-09-04,False,90,3,0.0,3,0,2,0,0,0.0,0,2.6,0,90.0,0.33,1.83,0.35,90,0,6.0,Arsenal,False,Brentford,3.15,-0.55
Aaron Ramsdale,Arsenal,Brentford,2022-09-18,False,90,0,0.0,2,0,6,0,1,0.0,0,3.6,0,90.0,0.43,1.86,0.35,90,0,2.0,Arsenal,True,Tottenham,-2.3,1.07
Aaron Ramsdale,Arsenal,Tottenham,2022-10-01,True,90,1,0.0,2,0,2,0,0,0.0,0,2.8,0,90.0,0.38,1.88,0.35,90,0,1.0,Arsenal,True,Liverpool,1.96,-0.53
Aaron Ramsdale,Arsenal,Liverpool,2022-10-09,True,90,2,0.0,2,0,1,0,0,0.0,0,2.6,0,90.0,0.33,1.89,0.35,90,0,10.0,Arsenal,False,Leicester City,-3.95,-0.05
Aaron Ramsdale,Arsenal,Leicester City,2022-10-16,False,90,0,0.0,4,0,10,3,1,0.0,0,4.2,0,90.0,0.4,2.1,0.35,90,0,2.0,Arsenal,False,Southampton,2.15,-1.07
Aaron Ramsdale,Arsenal,Southampton,2022-10-23,False,90,1,0.0,2,0,2,0,0,0.0,0,4.2,0,90.0,0.36,2.09,0.35,90,0,6.0,Arsenal,True,Nottingham Forest,,
Aaron Ramsdale,Arsenal,Nottingham Forest,2022-10-30,True,90,0,0.0,2,0,6,0,1,0.0,0,4.2,0,90.0,0.42,2.08,0.35,90,0,6.0,Arsenal,False,Chelsea,-3.91,-0.72
Aaron Ramsdale,Arsenal,Chelsea,2022-11-06,False,90,0,0.0,1,0,6,0,1,0.0,0,5.0,0,90.0,0.46,2.0,0.35,90,0,6.0,Arsenal,False,Wolverhampton,-1.32,-0.46
Aaron Ramsdale,Arsenal,Wolverhampton,2022-11-12,False,90,0,0.49,2,0,6,0,1,0.0,1,6.0,0,90.0,0.5,2.0,0.35,90,0,3.0,Arsenal,True,West Ham,-2.46,0.63
Aaron Ramsdale,Arsenal,West Ham,2022-12-26,True,90,1,1.07,3,0,3,0,0,0.0,1,4.6,0,90.0,0.47,2.07,0.35,90,0,2.0,Arsenal,False,Brighton,-0.75,-0.39
Aaron Ramsdale,Arsenal,Brighton,2022-12-31,False,90,2,1.15,3,0,2,0,0,0.0,1,4.6,0,90.0,0.44,2.12,0.35,90,0,6.0,Arsenal,True,Newcastle United,-2.77,0.73
Aaron Ramsdale,Arsenal,Newcastle United,2023-01-03,True,90,0,1.08,1,0,6,0,1,0.0,1,4.6,0,90.0,0.47,2.06,0.35,90,0,11.0,Arsenal,False,Tottenham,3.44,-0.03
Aaron Ramsdale,Arsenal,Tottenham,2023-01-15,False,90,0,1.54,7,0,11,3,1,0.0,1,5.6,0,90.0,0.5,2.33,0.35,90,0,1.0,Arsenal,True,Manchester United,-1.99,0.38
Aaron Ramsdale,Arsenal,Manchester United,2023-01-22,True,90,2,0.33,2,0,1,0,0,0.0,1,4.6,0,90.0,0.47,2.32,0.35,90,0,3.0,Arsenal,False,Everton,1.42,-0.63
Aaron Ramsdale,Arsenal,Everton,2023-02-04,False,90,1,1.66,3,0,3,0,0,0.0,1,4.6,0,90.0,0.45,2.35,0.35,90,0,2.0,Arsenal,True,Brentford,-1.07,0.69
