name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,last_season_clean_sheet_probability,last_season_total_saves,last_season_expected_goals_conceded,next_week_points
Jack Butland,Crystal Palace,Arsenal,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.12,17,0,0.0
Jack Butland,Crystal Palace,Liverpool,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.12,17,0,0.0
Jack Butland,Crystal Palace,Aston Villa,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.12,17,0,0.0
Jack Butland,Crystal Palace,Manchester City,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.12,17,0,0.0
Jack Butland,Crystal Palace,Brentford,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.12,17,0,0.0
Jack Butland,Crystal Palace,Newcastle United,2022-09-03,False,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.12,17,0,0.0
Jack Butland,Crystal Palace,Chelsea,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.12,17,0,0.0
Jack Butland,Crystal Palace,Leicester City,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.12,17,0,0.0
Jack Butland,Crystal Palace,Leeds United,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.12,17,0,0.0
Jack Butland,Crystal Palace,Wolverhampton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.12,17,0,0.0
Jack Butland,Crystal Palace,Everton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.12,17,0,0.0
Jack Butland,Crystal Palace,Southampton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.12,17,0,0.0
Jack Butland,Crystal Palace,West Ham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.12,17,0,0.0
Jack Butland,Crystal Palace,Nottingham Forest,2022-11-12,False,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.12,17,0,0.0
Jack Butland,Crystal Palace,Fulham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.12,17,0,0.0
Jack Butland,Crystal Palace,Bournemouth,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.12,17,0,0.0
Jack Butland,Crystal Palace,Tottenham,2023-01-04,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.12,17,0,0.0
Jack Butland,Man Utd,Manchester City,2023-01-14,True,0,0,0.0,0,0,0,0,0,0.02,0,0.0,0,0.0,0,0,0.12,17,0,0.0
Jack Butland,Man Utd,Crystal Palace,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.12,17,0,0.0
Jack Butland,Man Utd,Arsenal,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.12,17,0,0.0
Jack Butland,Man Utd,Crystal Palace,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.12,17,0,0.0
Jack Butland,Man Utd,Leicester City,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.12,17,0,0.0
Jack Butland,Man Utd,Leicester City,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.12,17,0,0.0
Jack Butland,Man Utd,Leeds United,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.12,17,0,0.0
Jack Butland,Man Utd,Liverpool,2023-03-05,False,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.12,17,0,0.0
Jack Butland,Man Utd,Southampton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.12,17,0,0.0
Jack Butland,Man Utd,Newcastle United,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.12,17,0,0.0
Jack Butland,Man Utd,Brentford,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.12,17,0,0.0
Jack Butland,Man Utd,Everton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.12,17,0,0.0
Jack Butland,Man Utd,Nottingham Forest,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.12,17,0,0.0
Jack Butland,Man Utd,Tottenham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.12,17,0,0.0
Jack Butland,Man Utd,Aston Villa,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.12,17,0,0.0
Jack Butland,Man Utd,Brighton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.12,17,0,0.0
Jack Butland,Man Utd,West Ham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.12,17,0,0.0
Jack Butland,Man Utd,Wolverhampton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.12,17,0,0.0
Jack Butland,Man Utd,Bournemouth,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.12,17,0,0.0
Jack Butland,Man Utd,Chelsea,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.12,17,0,0.0
Jack Butland,Man Utd,Fulham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.12,17,0,
