name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,last_season_clean_sheet_probability,last_season_total_saves,last_season_expected_goals_conceded,next_week_points
Adrián San Miguel del Castillo,Liverpool,Fulham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0.0
Adrián San Miguel del Castillo,Liverpool,Crystal Palace,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0.0
Adrián San Miguel del Castillo,Liverpool,Manchester United,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0.0
Adrián San Miguel del Castillo,Liverpool,Bournemouth,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0.0
Adrián San Miguel del Castillo,Liverpool,Newcastle United,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0.0
Adrián San Miguel del Castillo,Liverpool,Everton,2022-09-03,False,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0
Adrián San Miguel del Castillo,Liverpool,Brighton,2022-10-01,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0
Adrián San Miguel del Castillo,Liverpool,Arsenal,2022-10-09,False,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0
Adrián San Miguel del Castillo,Liverpool,Manchester City,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0.0
Adrián San Miguel del Castillo,Liverpool,West Ham,2022-10-19,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0
Adrián San Miguel del Castillo,Liverpool,Nottingham Forest,2022-10-22,False,0,0,0.0,0,0,0,0,0,0.04,0,0.0,0,0.0,0,0,0,0,0,0.0
Adrián San Miguel del Castillo,Liverpool,Leicester City,2022-10-29,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0
Adrián San Miguel del Castillo,Liverpool,Tottenham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0.0
Adrián San Miguel del Castillo,Liverpool,Southampton,2022-11-12,True,0,0,0.0,0,0,0,0,0,0.08,0,0.0,0,0.0,0,0,0,0,0,0.0
Adrián San Miguel del Castillo,Liverpool,Aston Villa,2022-12-26,False,0,0,0.0,0,0,0,0,0,0.41,0,0.0,0,0.0,0,0,0,0,0,0.0
Adrián San Miguel del Castillo,Liverpool,Leeds United,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0.0
Adrián San Miguel del Castillo,Liverpool,Brentford,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0.0
Adrián San Miguel del Castillo,Liverpool,Brighton,2023-01-14,False,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0
Adrián San Miguel del Castillo,Liverpool,Chelsea,2023-01-21,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0
Adrián San Miguel del Castillo,Liverpool,Wolverhampton,2023-02-04,False,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0
Adrián San Miguel del Castillo,Liverpool,Everton,2023-02-13,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0
Adrián San Miguel del Castillo,Liverpool,Newcastle United,2023-02-18,False,0,0,0.0,0,0,0,0,0,0.07,0,0.0,0,0.0,0,0,0,0,0,0.0
Adrián San Miguel del Castillo,Liverpool,Crystal Palace,2023-02-25,False,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0
Adrián San Miguel del Castillo,Liverpool,Wolverhampton,2023-03-01,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0
Adrián San Miguel del Castillo,Liverpool,Manchester United,2023-03-05,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0
Adrián San Miguel del Castillo,Liverpool,Bournemouth,2023-03-11,False,0,0,0.0,0,0,0,0,0,0.12,0,0.0,0,0.0,0,0,0,0,0,0.0
Adrián San Miguel del Castillo,Liverpool,Manchester City,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0.0
Adrián San Miguel del Castillo,Liverpool,Chelsea,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0.0
Adrián San Miguel del Castillo,Liverpool,Arsenal,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0.0
Adrián San Miguel del Castillo,Liverpool,Leicester City,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0.0
Adrián San Miguel del Castillo,Liverpool,Nottingham Forest,2023-04-22,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0
Adrián San Miguel del Castillo,Liverpool,West Ham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0.0
