name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,last_season_clean_sheet_probability,last_season_total_saves,last_season_expected_goals_conceded,next_week_points
Bernd Leno,Fulham,Liverpool,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.25,10,0,0.0
Bernd Leno,Fulham,Wolverhampton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.25,10,0,2.0
Bernd Leno,Fulham,Brentford,2022-08-20,True,90,2,0.0,3,0,2,0,0,0.0,0,0.67,0,30.0,0.0,3.0,0.25,10,0,3.0
Bernd Leno,Fulham,Arsenal,2022-08-27,False,90,2,0.0,6,0,3,0,0,0.0,0,1.25,0,45.0,0.0,4.5,0.25,10,0,2.0
Bernd Leno,Fulham,Brighton,2022-08-30,True,90,1,0.0,2,0,2,0,0,0.03,0,1.4,0,54.0,0.0,3.67,0.25,10,0,3.0
Bernd Leno,Fulham,Tottenham,2022-09-03,False,90,2,0.0,8,0,3,0,0,0.0,0,2.0,0,60.0,0.0,4.75,0.25,10,0,1.0
Bernd Leno,Fulham,Nottingham Forest,2022-09-16,False,90,2,0.0,1,0,1,0,0,0.0,0,2.2,0,64.29,0.0,4.0,0.25,10,0,2.0
Bernd Leno,Fulham,Newcastle United,2022-10-01,True,90,4,0.0,6,0,2,0,0,0.0,0,2.2,0,67.5,0.0,4.33,0.25,10,0,2.0
Bernd Leno,Fulham,West Ham,2022-10-09,False,90,3,0.0,5,0,2,0,0,0.0,0,2.0,0,70.0,0.0,4.43,0.25,10,0,2.0
Bernd Leno,Fulham,Bournemouth,2022-10-15,True,90,2,0.0,4,0,2,0,0,0.0,0,2.0,0,72.0,0.0,4.38,0.25,10,0,11.0
Bernd Leno,Fulham,Aston Villa,2022-10-20,True,90,0,0.0,6,0,11,3,1,0.0,0,3.6,0,73.64,0.11,4.56,0.25,10,0,2.0
Bernd Leno,Fulham,Leicester City,2022-10-23,False,90,2,0.0,3,0,2,0,0,0.0,0,3.8,0,75.0,0.1,4.4,0.25,10,0,10.0
Bernd Leno,Fulham,Everton,2022-10-29,True,90,0,0.0,4,0,10,3,1,0.0,0,5.4,0,76.15,0.18,4.36,0.25,10,0,2.0
Bernd Leno,Fulham,Manchester City,2022-11-05,False,90,2,0.0,3,0,2,0,0,0.0,0,5.4,0,77.14,0.17,4.25,0.25,10,0,5.0
Bernd Leno,Fulham,Manchester United,2022-11-13,True,90,2,2.58,8,0,5,2,0,0.0,1,6.0,0,78.0,0.15,4.54,0.25,10,0,6.0
Bernd Leno,Fulham,Crystal Palace,2022-12-26,False,90,0,0.4,0,0,6,0,1,0.0,1,5.0,0,78.75,0.21,4.21,0.25,10,0,2.0
Bernd Leno,Fulham,Southampton,2022-12-31,True,90,1,0.79,2,0,2,0,0,0.0,1,5.0,0,79.41,0.2,4.07,0.25,10,0,10.0
Bernd Leno,Fulham,Leeds United,2023-01-03,False,90,0,1.69,6,0,10,3,1,0.0,1,5.0,0,80.0,0.25,4.19,0.25,10,0,4.0
Bernd Leno,Fulham,Chelsea,2023-01-12,True,90,1,2.13,9,0,4,0,0,0.0,1,5.4,0,80.53,0.24,4.47,0.25,10,0,3.0
Bernd Leno,Fulham,Newcastle United,2023-01-15,False,90,1,2.13,4,0,3,0,0,0.0,1,5.0,0,81.0,0.22,4.44,0.25,10,0,2.0
Bernd Leno,Fulham,Tottenham,2023-01-23,True,90,1,0.9,2,0,2,0,0,0.0,1,4.2,0,81.43,0.21,4.32,0.25,10,0,6.0
Bernd Leno,Fulham,Chelsea,2023-02-03,False,90,0,1.54,2,0,6,0,1,0.0,1,5.0,0,81.82,0.25,4.2,0.25,10,0,6.0
Bernd Leno,Fulham,Nottingham Forest,2023-02-11,True,90,0,0.67,1,0,6,0,1,0.0,1,4.2,0,82.17,0.29,4.05,0.25,10,0,11.0
Bernd Leno,Fulham,Brighton,2023-02-18,False,90,0,2.2,7,0,11,3,1,0.0,1,5.6,0,82.5,0.32,4.18,0.25,10,0,2.0
Bernd Leno,Fulham,Wolverhampton,2023-02-24,True,90,1,0.8,1,0,2,0,0,0.0,1,5.4,0,82.8,0.3,4.04,0.25,10,0,2.0
Bernd Leno,Fulham,Brentford,2023-03-06,False,90,3,2.34,3,0,2,0,0,0.0,1,5.4,0,83.08,0.29,4.0,0.25,10,0,2.0
Bernd Leno,Fulham,Arsenal,2023-03-12,True,90,3,2.38,4,0,2,0,0,0.0,1,4.6,0,83.33,0.28,4.0,0.25,10,0,2.0
Bernd Leno,Fulham,Bournemouth,2023-04-01,False,90,2,2.32,4,0,2,0,0,0.0,1,3.8,0,83.57,0.27,4.0,0.25,10,0,3.0
Bernd Leno,Fulham,West Ham,2023-04-08,True,90,1,1.09,5,0,3,0,0,0.0,1,2.2,0,83.79,0.26,4.04,0.25,10,0,3.0
Bernd Leno,Fulham,Everton,2023-04-15,False,90,1,1.31,6,0,3,0,0,0.0,1,2.4,0,84.0,0.25,4.11,0.25,10,0,2.0
Bernd Leno,Fulham,Leicester City,2023-04-22,True,90,1,0.89,2,0,2,0,0,0.0,1,2.4,0,84.19,0.24,4.03,0.25,10,0,2.0
Bernd Leno,Fulham,Aston Villa,2023-04-25,False,90,1,0.97,2,0,2,0,0,0.0,1,2.4,0,84.38,0.23,3.97,0.25,10,0,3.0
Bernd Leno,Fulham,Manchester City,2023-04-30,True,90,2,2.59,7,0,3,0,0,0.0,1,2.6,0,84.55,0.23,4.06,0.25,10,0,2.0
Bernd Leno,Fulham,Liverpool,2023-05-03,False,90,1,1.73,2,0,2,0,0,0.0,1,2.4,0,84.71,0.22,4.0,0.25,10,0,9.0
Bernd Leno,Fulham,Leeds United,2023-05-08,True,90,3,2.84,6,1,9,1,0,0.0,1,3.6,0,84.86,0.21,4.06,0.25,10,0,8.0
Bernd Leno,Fulham,Southampton,2023-05-13,False,90,0,0.25,1,0,8,2,1,0.0,1,4.8,0,85.0,0.24,3.97,0.25,10,0,2.0
Bernd Leno,Fulham,Crystal Palace,2023-05-20,True,90,2,1.62,3,0,2,0,0,0.0,1,4.8,0,85.14,0.23,3.94,0.25,10,0,3.0
Bernd Leno,Fulham,Manchester United,2023-05-28,False,90,2,2.71,6,0,3,0,0,0.0,1,4.8,0,85.26,0.22,4.0,0.25,10,0,12.0
