name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points
Paulo Gazzaniga Farias,Fulham,Liverpool,2022-08-06,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0
Paulo Gazzaniga Farias,Fulham,Wolverhampton,2022-08-13,False,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0
Paulo Gazzaniga Farias,Fulham,Brentford,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Paulo Gazzaniga Farias,Fulham,Arsenal,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Paulo Gazzaniga Farias,Fulham,Brighton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Paulo Gazzaniga Farias,Fulham,Tottenham,2022-09-03,False,0,0,0.0,0,0,0,0,0,0.55,0,0.0,0,0.0,0,0,0.0
Paulo Gazzaniga Farias,Fulham,Nottingham Forest,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Paulo Gazzaniga Farias,Fulham,Newcastle United,2022-10-01,True,0,0,0.0,0,0,0,0,0,0.13,0,0.0,0,0.0,0,0,0.0
Paulo Gazzaniga Farias,Fulham,West Ham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Paulo Gazzaniga Farias,Fulham,Bournemouth,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Paulo Gazzaniga Farias,Fulham,Aston Villa,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Paulo Gazzaniga Farias,Fulham,Leicester City,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Paulo Gazzaniga Farias,Fulham,Everton,2022-10-29,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0
Paulo Gazzaniga Farias,Fulham,Manchester City,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Paulo Gazzaniga Farias,Fulham,Manchester United,2022-11-13,True,0,0,0.0,0,0,0,0,0,0.06,0,0.0,0,0.0,0,0,0.0
Paulo Gazzaniga Farias,Fulham,Crystal Palace,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Paulo Gazzaniga Farias,Fulham,Southampton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
