name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,last_season_clean_sheet_probability,last_season_total_saves,last_season_expected_goals_conceded,next_week_points
Martin Dubravka,Newcastle,Nottingham Forest,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.31,73,0,0.0
Martin Dubravka,Newcastle,Brighton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.31,73,0,0.0
Martin Dubravka,Newcastle,Manchester City,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.31,73,0,0.0
Martin Dubravka,Newcastle,Wolverhampton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.31,73,0,0.0
Martin Dubravka,Newcastle,Liverpool,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.31,73,0,0.0
Martin Dubravka,Man Utd,Arsenal,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.31,73,0,0.0
Martin Dubravka,Man Utd,Manchester City,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.31,73,0,0.0
Martin Dubravka,Man Utd,Everton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.31,73,0,0.0
Martin Dubravka,Man Utd,Newcastle United,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.31,73,0,0.0
Martin Dubravka,Man Utd,Tottenham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.31,73,0,0.0
Martin Dubravka,Man Utd,Chelsea,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.31,73,0,0.0
Martin Dubravka,Man Utd,West Ham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.31,73,0,0.0
Martin Dubravka,Man Utd,Aston Villa,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.31,73,0,0.0
Martin Dubravka,Man Utd,Fulham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.31,73,0,0.0
Martin Dubravka,Man Utd,Nottingham Forest,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.31,73,0,0.0
Martin Dubravka,Man Utd,Wolverhampton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.31,73,0,0.0
Martin Dubravka,Newcastle,Arsenal,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.31,73,0,0.0
Martin Dubravka,Newcastle,Fulham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.31,73,0,0.0
Martin Dubravka,Newcastle,Crystal Palace,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.31,73,0,0.0
Martin Dubravka,Newcastle,West Ham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.31,73,0,0.0
Martin Dubravka,Newcastle,Bournemouth,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.31,73,0,8.0
Martin Dubravka,Newcastle,Liverpool,2023-02-18,True,66,0,1.12,5,0,8,1,1,0.0,0,1.6,0,3.0,1.0,5.0,0.31,73,0,0.0
Martin Dubravka,Newcastle,Manchester City,,False,0,0,0.0,0,0,0,0,0,,0,1.6,0,2.87,1.0,5.0,0.31,73,0,0.0
Martin Dubravka,Newcastle,Wolverhampton,,True,0,0,0.0,0,0,0,0,0,,0,1.6,0,2.75,1.0,5.0,0.31,73,0,0.0
Martin Dubravka,Newcastle,Nottingham Forest,,False,0,0,0.0,0,0,0,0,0,,0,1.6,0,2.64,1.0,5.0,0.31,73,0,0.0
Martin Dubravka,Newcastle,Manchester United,,True,0,0,0.0,0,0,0,0,0,,0,1.6,0,2.54,1.0,5.0,0.31,73,0,0.0
Martin Dubravka,Newcastle,West Ham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,2.44,1.0,5.0,0.31,73,0,0.0
Martin Dubravka,Newcastle,Brentford,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,2.36,1.0,5.0,0.31,73,0,0.0
Martin Dubravka,Newcastle,Aston Villa,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,2.28,1.0,5.0,0.31,73,0,0.0
Martin Dubravka,Newcastle,Tottenham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,2.2,1.0,5.0,0.31,73,0,0.0
Martin Dubravka,Newcastle,Everton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,2.13,1.0,5.0,0.31,73,0,0.0
Martin Dubravka,Newcastle,Southampton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,2.06,1.0,5.0,0.31,73,0,0.0
Martin Dubravka,Newcastle,Arsenal,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,2.0,1.0,5.0,0.31,73,0,0.0
Martin Dubravka,Newcastle,Leicester City,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,1.94,1.0,5.0,0.31,73,0,0.0
Martin Dubravka,Newcastle,Brighton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,1.89,1.0,5.0,0.31,73,0,0.0
Martin Dubravka,Newcastle,Leeds United,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,1.83,1.0,5.0,0.31,73,0,3.0
Martin Dubravka,Newcastle,Chelsea,2023-05-28,False,90,1,2.21,5,0,3,0,0,0.0,1,0.6,0,4.22,0.5,5.0,0.31,73,0,0.0
