name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,last_season_clean_sheet_probability,last_season_total_saves,last_season_expected_goals_conceded,next_week_points
Robin Olsen,Aston Villa,Bournemouth,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0,2,0,0.0
Robin Olsen,Aston Villa,Everton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0,2,0,0.0
Robin Olsen,Aston Villa,Crystal Palace,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0,2,0,0.0
Robin Olsen,Aston Villa,West Ham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0,2,0,0.0
Robin Olsen,Aston Villa,Arsenal,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0,2,0,0.0
Robin Olsen,Aston Villa,Manchester City,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0,2,0,0.0
Robin Olsen,Aston Villa,Southampton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0,2,0,0.0
Robin Olsen,Aston Villa,Leicester City,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0,2,0,0.0
Robin Olsen,Aston Villa,Nottingham Forest,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0,2,0,0.0
Robin Olsen,Aston Villa,Chelsea,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0,2,0,0.0
Robin Olsen,Aston Villa,Fulham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0,2,0,0.0
Robin Olsen,Aston Villa,Brentford,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0,2,0,-1.0
Robin Olsen,Aston Villa,Newcastle United,2022-10-29,False,55,4,0.0,2,0,-1,0,0,0.0,0,-0.2,0,4.23,0.0,2.0,0.0,2,0,0.0
Robin Olsen,Aston Villa,Manchester United,,True,0,0,0.0,0,0,0,0,0,,0,-0.2,0,3.93,0.0,2.0,0.0,2,0,0.0
Robin Olsen,Aston Villa,Brighton,,False,0,0,0.0,0,0,0,0,0,,0,-0.2,0,3.67,0.0,2.0,0.0,2,0,3.0
Robin Olsen,Aston Villa,Liverpool,2022-12-26,True,90,3,2.75,6,0,3,0,0,0.0,1,0.4,0,9.06,0.0,4.0,0.0,2,0,7.0
Robin Olsen,Aston Villa,Tottenham,2023-01-01,False,90,0,0.42,1,0,7,1,1,0.0,1,1.8,0,13.82,0.33,3.0,0.0,2,0,0.0
Robin Olsen,Aston Villa,Wolverhampton,,True,0,0,0.0,0,0,0,0,0,,0,2.0,0,13.06,0.33,3.0,0.0,2,0,0.0
Robin Olsen,Aston Villa,Leicester City,,True,0,0,0.0,0,0,0,0,0,,0,2.0,0,12.37,0.33,3.0,0.0,2,0,0.0
Robin Olsen,Aston Villa,Southampton,,False,0,0,0.0,0,0,0,0,0,,0,2.0,0,11.75,0.33,3.0,0.0,2,0,0.0
Robin Olsen,Aston Villa,Leeds United,,True,0,0,0.0,0,0,0,0,0,,0,1.4,0,11.19,0.33,3.0,0.0,2,0,0.0
Robin Olsen,Aston Villa,Manchester City,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,10.68,0.33,3.0,0.0,2,0,0.0
Robin Olsen,Aston Villa,Arsenal,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,10.22,0.33,3.0,0.0,2,0,0.0
Robin Olsen,Aston Villa,Everton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,9.79,0.33,3.0,0.0,2,0,0.0
Robin Olsen,Aston Villa,Crystal Palace,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,9.4,0.33,3.0,0.0,2,0,0.0
Robin Olsen,Aston Villa,West Ham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,9.04,0.33,3.0,0.0,2,0,0.0
Robin Olsen,Aston Villa,Bournemouth,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,8.7,0.33,3.0,0.0,2,0,0.0
Robin Olsen,Aston Villa,Chelsea,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,8.39,0.33,3.0,0.0,2,0,0.0
Robin Olsen,Aston Villa,Leeds United,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,8.1,0.33,3.0,0.0,2,0,0.0
Robin Olsen,Aston Villa,Nottingham Forest,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,7.83,0.33,3.0,0.0,2,0,0.0
Robin Olsen,Aston Villa,Newcastle United,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,7.58,0.33,3.0,0.0,2,0,1.0
Robin Olsen,Aston Villa,Brentford,2023-04-22,False,45,1,2.5,2,0,1,0,0,0.0,0,0.2,0,8.75,0.25,2.75,0.0,2,0,0.0
Robin Olsen,Aston Villa,Fulham,,True,0,0,0.0,0,0,0,0,0,,0,0.2,0,8.48,0.25,2.75,0.0,2,0,0.0
Robin Olsen,Aston Villa,Manchester United,,False,0,0,0.0,0,0,0,0,0,,0,0.2,0,8.24,0.25,2.75,0.0,2,0,0.0
Robin Olsen,Aston Villa,Wolverhampton,,False,0,0,0.0,0,0,0,0,0,,0,0.2,0,8.0,0.25,2.75,0.0,2,0,0.0
Robin Olsen,Aston Villa,Tottenham,,True,0,0,0.0,0,0,0,0,0,,0,0.2,0,7.78,0.25,2.75,0.0,2,0,0.0
Robin Olsen,Aston Villa,Liverpool,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,7.57,0.25,2.75,0.0,2,0,0.0
Robin Olsen,Aston Villa,Brighton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,7.37,0.25,2.75,0.0,2,0,
