name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points
Joseph Whitworth,Crystal Palace,Aston Villa,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Joseph Whitworth,Crystal Palace,Manchester City,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Joseph Whitworth,Crystal Palace,Brentford,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Joseph Whitworth,Crystal Palace,Newcastle United,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Joseph Whitworth,Crystal Palace,Chelsea,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Joseph Whitworth,Crystal Palace,Leicester City,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Joseph Whitworth,Crystal Palace,Leeds United,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Joseph Whitworth,Crystal Palace,Wolverhampton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Joseph Whitworth,Crystal Palace,Everton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Joseph Whitworth,Crystal Palace,Southampton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Joseph Whitworth,Crystal Palace,West Ham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Joseph Whitworth,Crystal Palace,Nottingham Forest,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Joseph Whitworth,Crystal Palace,Fulham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Joseph Whitworth,Crystal Palace,Bournemouth,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Joseph Whitworth,Crystal Palace,Tottenham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Joseph Whitworth,Crystal Palace,Chelsea,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Joseph Whitworth,Crystal Palace,Manchester United,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Joseph Whitworth,Crystal Palace,Newcastle United,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Joseph Whitworth,Crystal Palace,Manchester United,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Joseph Whitworth,Crystal Palace,Brighton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Joseph Whitworth,Crystal Palace,Brentford,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Joseph Whitworth,Crystal Palace,Liverpool,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Joseph Whitworth,Crystal Palace,Aston Villa,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.0
Joseph Whitworth,Crystal Palace,Manchester City,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,3.0
Joseph Whitworth,Crystal Palace,Brighton,2023-03-15,False,90,1,0.6,4,0,3,0,0,0.0,1,0.6,0,3.6,0.0,4.0,0.0
Joseph Whitworth,Crystal Palace,Arsenal,2023-03-19,False,90,4,1.47,1,0,0,0,0,0.0,1,0.6,0,6.92,0.0,2.5,0.0
Joseph Whitworth,Crystal Palace,Leeds United,,True,0,0,0.0,0,0,0,0,0,,0,0.6,0,6.67,0.0,2.5,0.0
Joseph Whitworth,Crystal Palace,Leicester City,,False,0,0,0.0,0,0,0,0,0,,0,0.6,0,6.43,0.0,2.5,0.0
Joseph Whitworth,Crystal Palace,Southampton,,False,0,0,0.0,0,0,0,0,0,,0,0.6,0,6.21,0.0,2.5,0.0
Joseph Whitworth,Crystal Palace,Everton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,6.0,0.0,2.5,0.0
Joseph Whitworth,Crystal Palace,Wolverhampton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,5.81,0.0,2.5,0.0
Joseph Whitworth,Crystal Palace,West Ham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,5.62,0.0,2.5,0.0
Joseph Whitworth,Crystal Palace,Tottenham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,5.45,0.0,2.5,0.0
Joseph Whitworth,Crystal Palace,Bournemouth,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,5.29,0.0,2.5,0.0
Joseph Whitworth,Crystal Palace,Fulham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,5.14,0.0,2.5,0.0
Joseph Whitworth,Crystal Palace,Nottingham Forest,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,5.0,0.0,2.5,
