name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,last_season_clean_sheet_probability,last_season_total_saves,last_season_expected_goals_conceded,next_week_points
Alphonse Areola,West Ham,Manchester City,2022-08-07,True,61,2,0.0,0,0,1,0,0,0.0,0,1.0,0,61.0,0.0,0.0,0.0,2,0,0.0
Alphonse Areola,West Ham,Nottingham Forest,,False,0,0,0.0,0,0,0,0,0,,0,0.5,0,30.5,0.0,0.0,0.0,2,0,0.0
Alphonse Areola,West Ham,Brighton,,True,0,0,0.0,0,0,0,0,0,,0,0.33,0,20.33,0.0,0.0,0.0,2,0,0.0
Alphonse Areola,West Ham,Aston Villa,,False,0,0,0.0,0,0,0,0,0,,0,0.25,0,15.25,0.0,0.0,0.0,2,0,0.0
Alphonse Areola,West Ham,Tottenham,,True,0,0,0.0,0,0,0,0,0,,0,0.2,0,12.2,0.0,0.0,0.0,2,0,0.0
Alphonse Areola,West Ham,Chelsea,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,10.17,0.0,0.0,0.0,2,0,0.0
Alphonse Areola,West Ham,Everton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,8.71,0.0,0.0,0.0,2,0,0.0
Alphonse Areola,West Ham,Wolverhampton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,7.62,0.0,0.0,0.0,2,0,0.0
Alphonse Areola,West Ham,Fulham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,6.78,0.0,0.0,0.0,2,0,0.0
Alphonse Areola,West Ham,Southampton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,6.1,0.0,0.0,0.0,2,0,0.0
Alphonse Areola,West Ham,Liverpool,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,5.55,0.0,0.0,0.0,2,0,0.0
Alphonse Areola,West Ham,Bournemouth,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,5.08,0.0,0.0,0.0,2,0,1.0
Alphonse Areola,West Ham,Manchester United,2022-10-30,False,45,0,0.0,0,0,1,0,0,0.0,0,0.2,0,8.15,0.0,0.0,0.0,2,0,0.0
Alphonse Areola,West Ham,Crystal Palace,,True,0,0,0.0,0,0,0,0,0,,0,0.2,0,7.57,0.0,0.0,0.0,2,0,0.0
Alphonse Areola,West Ham,Leeds United,,True,0,0,0.0,0,0,0,0,0,,0,0.2,0,7.07,0.0,0.0,0.0,2,0,0.0
Alphonse Areola,West Ham,Arsenal,,False,0,0,0.0,0,0,0,0,0,,0,0.2,0,6.62,0.0,0.0,0.0,2,0,0.0
