name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points
Emiliano Martínez Romero,Aston Villa,Bournemouth,2022-08-06,False,90,2,0.0,1,0,1,0,0,0.0,0,1.0,0,90.0,0.0,1.0,3.0
Emiliano Martínez Romero,Aston Villa,Everton,2022-08-13,True,90,1,0.0,4,0,3,0,0,0.0,0,2.0,0,90.0,0.0,2.5,10.0
Emiliano Martínez Romero,Aston Villa,Crystal Palace,2022-08-20,False,90,3,0.0,6,1,10,2,0,0.0,0,4.67,0,90.0,0.0,3.67,2.0
Emiliano Martínez Romero,Aston Villa,West Ham,2022-08-28,True,90,1,0.0,1,0,2,0,0,0.0,0,4.0,0,90.0,0.0,3.0,3.0
Emiliano Martínez Romero,Aston Villa,Arsenal,2022-08-31,False,90,2,0.0,6,0,3,0,0,0.0,0,3.8,0,90.0,0.0,3.6,3.0
Emiliano Martínez Romero,Aston Villa,Manchester City,2022-09-03,True,90,1,0.0,3,0,3,0,0,0.0,0,4.2,0,90.0,0.0,3.5,6.0
Emiliano Martínez Romero,Aston Villa,Southampton,2022-09-16,True,90,0,0.0,1,0,6,0,1,0.0,0,4.8,0,90.0,0.14,3.14,6.0
Emiliano Martínez Romero,Aston Villa,Leicester City,2022-10-02,False,90,0,0.0,1,0,6,0,1,0.0,0,4.0,0,90.0,0.25,2.88,2.0
Emiliano Martínez Romero,Aston Villa,Nottingham Forest,2022-10-10,False,90,1,0.0,2,0,2,0,0,0.0,0,4.0,0,90.0,0.22,2.78,1.0
Emiliano Martínez Romero,Aston Villa,Chelsea,2022-10-16,True,90,2,0.0,2,0,1,0,0,0.0,0,3.6,0,90.0,0.2,2.7,2.0
Emiliano Martínez Romero,Aston Villa,Fulham,2022-10-20,False,90,3,0.0,5,0,2,0,0,0.0,0,3.4,0,90.0,0.18,2.91,7.0
Emiliano Martínez Romero,Aston Villa,Brentford,2022-10-23,True,90,0,0.0,3,0,7,0,1,0.09,0,3.6,0,90.0,0.25,2.92,1.0
Emiliano Martínez Romero,Aston Villa,Newcastle United,2022-10-29,False,34,0,0.0,1,0,1,0,0,0.0,0,2.6,0,85.69,0.23,2.77,2.0
Emiliano Martínez Romero,Aston Villa,Manchester United,2022-11-06,True,90,1,0.0,3,0,2,0,0,0.0,0,2.6,0,86.0,0.21,2.79,1.0
Emiliano Martínez Romero,Aston Villa,Brighton,2022-11-13,False,90,1,0.66,1,0,1,0,0,0.05,1,2.6,0,86.27,0.2,2.67,0.0
Emiliano Martínez Romero,Aston Villa,Liverpool,,True,0,0,0.0,0,0,0,0,0,,0,2.2,0,80.88,0.2,2.67,0.0
Emiliano Martínez Romero,Aston Villa,Tottenham,,False,0,0,0.0,0,0,0,0,0,,0,0.8,0,76.12,0.2,2.67,2.0
Emiliano Martínez Romero,Aston Villa,Wolverhampton,2023-01-04,True,90,1,0.85,2,0,2,0,0,0.0,1,1.0,0,76.89,0.19,2.62,1.0
Emiliano Martínez Romero,Aston Villa,Leicester City,2023-01-13,True,90,1,2.38,2,0,1,0,0,0.0,1,0.8,0,77.58,0.18,2.59,10.0
Emiliano Martínez Romero,Aston Villa,Southampton,2023-01-21,False,90,0,0.41,5,0,10,3,1,0.0,1,2.6,0,78.2,0.22,2.72,0.0
Emiliano Martínez Romero,Aston Villa,Leeds United,2023-02-04,True,90,4,2.25,1,0,0,0,0,0.0,1,2.6,0,78.76,0.21,2.63,2.0
Emiliano Martínez Romero,Aston Villa,Manchester City,2023-02-12,False,90,3,3.59,5,0,2,0,0,0.0,1,3.0,0,79.27,0.2,2.75,-3.0
Emiliano Martínez Romero,Aston Villa,Arsenal,2023-02-18,True,90,4,3.28,2,0,-3,0,0,0.0,1,2.0,0,79.74,0.19,2.71,9.0
Emiliano Martínez Romero,Aston Villa,Everton,2023-02-25,False,90,0,1.71,4,0,9,3,1,0.0,1,3.6,0,80.17,0.23,2.77,7.0
Emiliano Martínez Romero,Aston Villa,Crystal Palace,2023-03-04,True,90,0,0.17,0,0,7,1,1,0.0,1,3.0,0,80.56,0.26,2.65,3.0
Emiliano Martínez Romero,Aston Villa,West Ham,2023-03-12,False,90,1,2.22,4,0,3,0,0,0.0,1,3.6,0,80.92,0.25,2.71,7.0
Emiliano Martínez Romero,Aston Villa,Bournemouth,2023-03-18,True,90,0,0.59,3,0,7,0,1,0.0,1,4.6,0,81.26,0.28,2.72,11.0
Emiliano Martínez Romero,Aston Villa,Chelsea,2023-04-01,False,90,0,2.09,7,0,11,3,1,0.0,1,7.4,0,81.57,0.31,2.88,3.0
Emiliano Martínez Romero,Aston Villa,Leeds United,2023-04-04,False,90,1,0.48,3,0,3,0,0,0.0,1,6.2,0,81.86,0.3,2.89,9.0
Emiliano Martínez Romero,Aston Villa,Nottingham Forest,2023-04-08,True,90,0,0.25,2,0,9,3,1,0.0,1,6.6,0,82.13,0.32,2.86,6.0
Emiliano Martínez Romero,Aston Villa,Newcastle United,2023-04-15,True,90,0,0.54,2,0,6,0,1,0.0,1,7.2,0,82.39,0.34,2.83,1.0
Emiliano Martínez Romero,Aston Villa,Brentford,2023-04-22,False,45,0,0.25,2,0,1,0,0,0.0,1,6.0,0,81.22,0.33,2.8,5.0
Emiliano Martínez Romero,Aston Villa,Fulham,2023-04-25,True,90,0,0.1,0,0,5,0,1,0.0,1,4.8,0,81.48,0.35,2.71,3.0
Emiliano Martínez Romero,Aston Villa,Manchester United,2023-04-30,False,90,1,1.19,5,0,3,0,0,0.0,1,4.8,0,81.74,0.34,2.78,2.0
Emiliano Martínez Romero,Aston Villa,Wolverhampton,2023-05-06,False,90,1,0.69,1,0,2,0,0,0.0,1,3.4,0,81.97,0.33,2.73,2.0
Emiliano Martínez Romero,Aston Villa,Tottenham,2023-05-13,True,90,1,1.36,1,0,2,0,0,0.0,1,2.6,0,82.19,0.32,2.68,2.0
Emiliano Martínez Romero,Aston Villa,Liverpool,2023-05-20,False,90,1,0.75,4,0,2,0,0,0.0,1,2.8,0,82.41,0.31,2.71,3.0
Emiliano Martínez Romero,Aston Villa,Brighton,2023-05-28,True,90,1,1.49,3,0,3,0,0,0.0,1,2.4,0,82.61,0.31,2.72,1.0
