name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points
Owen Goodman,Crystal Palace,Wolverhampton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Owen Goodman,Crystal Palace,Everton,2022-10-22,False,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0
Owen Goodman,Crystal Palace,Southampton,2022-10-29,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0
Owen Goodman,Crystal Palace,West Ham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Owen Goodman,Crystal Palace,Nottingham Forest,2022-11-12,False,0,0,0.0,0,0,0,0,0,0.07,0,0.0,0,0.0,0,0,0.0
Owen Goodman,Crystal Palace,Fulham,2022-12-26,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0
Owen Goodman,Crystal Palace,Bournemouth,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Owen Goodman,Crystal Palace,Tottenham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Owen Goodman,Crystal Palace,Chelsea,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Owen Goodman,Crystal Palace,Manchester United,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Owen Goodman,Crystal Palace,Newcastle United,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Owen Goodman,Crystal Palace,Manchester United,2023-02-04,False,0,0,0.0,0,0,0,0,0,0.12,0,0.0,0,0.0,0,0,0.0
Owen Goodman,Crystal Palace,Brighton,2023-02-11,True,0,0,0.0,0,0,0,0,0,0.03,0,0.0,0,0.0,0,0,0.0
Owen Goodman,Crystal Palace,Brentford,2023-02-18,False,0,0,0.0,0,0,0,0,0,0.38,0,0.0,0,0.0,0,0,0.0
Owen Goodman,Crystal Palace,Liverpool,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Owen Goodman,Crystal Palace,Aston Villa,2023-03-04,False,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0
Owen Goodman,Crystal Palace,Manchester City,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Owen Goodman,Crystal Palace,Brighton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Owen Goodman,Crystal Palace,Arsenal,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Owen Goodman,Crystal Palace,Leeds United,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Owen Goodman,Crystal Palace,Leicester City,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Owen Goodman,Crystal Palace,Southampton,2023-04-15,False,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0
Owen Goodman,Crystal Palace,Everton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Owen Goodman,Crystal Palace,Wolverhampton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Owen Goodman,Crystal Palace,West Ham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Owen Goodman,Crystal Palace,Tottenham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Owen Goodman,Crystal Palace,Bournemouth,2023-05-13,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0
Owen Goodman,Crystal Palace,Fulham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0
Owen Goodman,Crystal Palace,Nottingham Forest,2023-05-28,True,0,0,0.0,0,0,0,0,0,0.04,0,0.0,0,0.0,0,0,
