name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,last_season_clean_sheet_probability,last_season_total_saves,last_season_expected_goals_conceded,next_week_points
Asmir Begović,Everton,Chelsea,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.33,11,0,0.0
Asmir Begović,Everton,Aston Villa,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.33,11,0,0.0
Asmir Begović,Everton,Nottingham Forest,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.33,11,0,0.0
Asmir Begović,Everton,Brentford,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.33,11,0,0.0
Asmir Begović,Everton,Leicester City,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.33,11,0,0.0
Asmir Begović,Everton,Liverpool,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0.0,0.0,0.33,11,0,9.0
Asmir Begović,Everton,West Ham,2022-09-18,True,90,0,0.0,4,0,9,2,1,0.0,0,1.8,0,12.86,1.0,4.0,0.33,11,0,0.0
Asmir Begović,Everton,Southampton,,False,0,0,0.0,0,0,0,0,0,,0,1.8,0,11.25,1.0,4.0,0.33,11,0,0.0
Asmir Begović,Everton,Manchester United,,True,0,0,0.0,0,0,0,0,0,,0,1.8,0,10.0,1.0,4.0,0.33,11,0,0.0
Asmir Begović,Everton,Tottenham,,False,0,0,0.0,0,0,0,0,0,,0,1.8,0,9.0,1.0,4.0,0.33,11,0,0.0
Asmir Begović,Everton,Newcastle United,,False,0,0,0.0,0,0,0,0,0,,0,1.8,0,8.18,1.0,4.0,0.33,11,0,0.0
Asmir Begović,Everton,Crystal Palace,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,7.5,1.0,4.0,0.33,11,0,0.0
Asmir Begović,Everton,Fulham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,6.92,1.0,4.0,0.33,11,0,0.0
Asmir Begović,Everton,Leeds United,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,6.43,1.0,4.0,0.33,11,0,0.0
Asmir Begović,Everton,Bournemouth,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,6.0,1.0,4.0,0.33,11,0,0.0
Asmir Begović,Everton,Wolverhampton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,5.62,1.0,4.0,0.33,11,0,0.0
Asmir Begović,Everton,Manchester City,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,5.29,1.0,4.0,0.33,11,0,0.0
Asmir Begović,Everton,Brighton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,5.0,1.0,4.0,0.33,11,0,0.0
Asmir Begović,Everton,Southampton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,4.74,1.0,4.0,0.33,11,0,0.0
Asmir Begović,Everton,West Ham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,4.5,1.0,4.0,0.33,11,0,0.0
Asmir Begović,Everton,Arsenal,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,4.29,1.0,4.0,0.33,11,0,0.0
Asmir Begović,Everton,Liverpool,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,4.09,1.0,4.0,0.33,11,0,0.0
Asmir Begović,Everton,Leicester City,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,3.91,1.0,4.0,0.33,11,0,0.0
Asmir Begović,Everton,Aston Villa,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,3.75,1.0,4.0,0.33,11,0,0.0
Asmir Begović,Everton,Arsenal,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,3.6,1.0,4.0,0.33,11,0,0.0
Asmir Begović,Everton,Nottingham Forest,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,3.46,1.0,4.0,0.33,11,0,0.0
Asmir Begović,Everton,Brentford,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,3.33,1.0,4.0,0.33,11,0,0.0
Asmir Begović,Everton,Chelsea,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,3.21,1.0,4.0,0.33,11,0,0.0
Asmir Begović,Everton,Tottenham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,3.1,1.0,4.0,0.33,11,0,0.0
Asmir Begović,Everton,Manchester United,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,3.0,1.0,4.0,0.33,11,0,0.0
Asmir Begović,Everton,Fulham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,2.9,1.0,4.0,0.33,11,0,0.0
Asmir Begović,Everton,Crystal Palace,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,2.81,1.0,4.0,0.33,11,0,0.0
Asmir Begović,Everton,Newcastle United,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,2.73,1.0,4.0,0.33,11,0,0.0
Asmir Begović,Everton,Leeds United,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,2.65,1.0,4.0,0.33,11,0,0.0
Asmir Begović,Everton,Brighton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,2.57,1.0,4.0,0.33,11,0,0.0
Asmir Begović,Everton,Manchester City,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,2.5,1.0,4.0,0.33,11,0,0.0
Asmir Begović,Everton,Wolverhampton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,2.43,1.0,4.0,0.33,11,0,0.0
Asmir Begović,Everton,Bournemouth,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,2.37,1.0,4.0,0.33,11,0,
