name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,last_season_clean_sheet_probability,last_season_total_saves,last_season_expected_goals_conceded,next_week_points
José Malheiro de Sá,Wolves,Leicester City,2022-08-06,False,90,2,0.0,3,0,2,0,0,0.0,0,2.0,0,90.0,0.0,3.0,0.31,121,0,15.0
José Malheiro de Sá,Wolves,Fulham,,True,90,0,0.0,3,1,15,3,1,,0,8.5,0,90.0,0.5,3.0,0.31,121,0,3.0
José Malheiro de Sá,Wolves,Tottenham,2022-08-20,False,90,1,0.0,3,0,3,0,0,0.0,0,6.67,0,90.0,0.33,3.0,0.31,121,0,3.0
José Malheiro de Sá,Wolves,Newcastle United,2022-08-28,True,90,1,0.0,5,0,3,0,0,0.0,0,5.75,0,90.0,0.25,3.5,0.31,121,0,6.0
José Malheiro de Sá,Wolves,Bournemouth,2022-08-31,False,90,0,0.0,2,0,6,0,1,0.0,0,5.8,0,90.0,0.4,3.2,0.31,121,0,6.0
José Malheiro de Sá,Wolves,Southampton,2022-09-03,True,90,0,0.0,1,0,6,0,1,0.0,0,6.6,0,90.0,0.5,2.83,0.31,121,0,2.0
José Malheiro de Sá,Wolves,Manchester City,2022-09-17,True,90,3,0.0,4,0,2,0,0,0.0,0,4.0,0,90.0,0.43,3.0,0.31,121,0,2.0
José Malheiro de Sá,Wolves,West Ham,2022-10-01,False,90,2,0.0,3,0,2,0,0,0.49,0,3.8,0,90.0,0.38,3.0,0.31,121,0,2.0
José Malheiro de Sá,Wolves,Chelsea,2022-10-08,False,90,3,0.0,4,0,2,0,0,0.0,0,3.6,0,90.0,0.33,3.11,0.31,121,0,14.0
José Malheiro de Sá,Wolves,Nottingham Forest,2022-10-15,True,90,0,0.0,2,1,14,3,1,0.0,0,5.2,0,90.0,0.4,3.0,0.31,121,0,1.0
José Malheiro de Sá,Wolves,Crystal Palace,,False,90,2,0.0,2,0,1,0,0,,0,4.2,0,90.0,0.36,2.91,0.31,121,0,0.0
José Malheiro de Sá,Wolves,Leeds United,2022-10-23,True,90,4,0.0,0,0,0,0,0,0.0,0,3.8,0,90.0,0.33,2.67,0.31,121,0,2.0
José Malheiro de Sá,Wolves,Brentford,2022-10-29,False,90,1,0.0,2,0,2,0,0,0.13,0,3.8,0,90.0,0.31,2.62,0.31,121,0,2.0
José Malheiro de Sá,Wolves,Brighton,,True,90,3,0.0,5,0,2,0,0,,0,3.8,0,90.0,0.29,2.79,0.31,121,0,1.0
José Malheiro de Sá,Wolves,Arsenal,2022-11-12,True,90,2,1.81,1,0,1,0,0,0.0,1,1.2,0,90.0,0.27,2.67,0.31,121,0,3.0
José Malheiro de Sá,Wolves,Everton,2022-12-26,False,90,1,1.73,4,0,3,0,0,0.02,1,1.6,0,90.0,0.25,2.75,0.31,121,0,4.0
José Malheiro de Sá,Wolves,Manchester United,,True,90,1,1.99,6,0,4,0,0,,1,2.4,0,90.0,0.24,2.94,0.31,121,0,2.0
José Malheiro de Sá,Wolves,Aston Villa,2023-01-04,False,90,1,1.61,2,0,2,0,0,0.0,1,2.4,0,90.0,0.22,2.89,0.31,121,0,10.0
José Malheiro de Sá,Wolves,West Ham,,True,90,0,1.02,3,0,10,3,1,,1,4.0,0,90.0,0.26,2.89,0.31,121,0,2.0
José Malheiro de Sá,Wolves,Manchester City,,False,90,3,2.63,3,0,2,0,0,,1,4.2,0,90.0,0.25,2.9,0.31,121,0,6.0
José Malheiro de Sá,Wolves,Liverpool,,True,90,0,1.91,2,0,6,0,1,,1,4.8,0,90.0,0.29,2.86,0.31,121,0,2.0
José Malheiro de Sá,Wolves,Southampton,2023-02-11,False,90,1,1.14,1,0,2,0,0,0.0,1,4.4,0,90.0,0.27,2.77,0.31,121,0,2.0
José Malheiro de Sá,Wolves,Bournemouth,,True,90,1,1.01,0,0,2,0,0,,1,4.4,0,90.0,0.26,2.65,0.31,121,0,3.0
José Malheiro de Sá,Wolves,Fulham,,False,90,1,0.47,4,0,3,0,0,,1,3.0,0,90.0,0.25,2.71,0.31,121,0,2.0
José Malheiro de Sá,Wolves,Liverpool,,False,90,2,2.51,4,0,2,0,0,,1,3.0,0,90.0,0.24,2.76,0.31,121,0,11.0
José Malheiro de Sá,Wolves,Tottenham,,True,90,0,1.34,6,0,11,3,1,,1,4.0,0,90.0,0.27,2.88,0.31,121,0,3.0
José Malheiro de Sá,Wolves,Newcastle United,,False,90,2,1.98,6,0,3,0,0,,1,4.2,0,90.0,0.26,3.0,0.31,121,0,0.0
José Malheiro de Sá,Wolves,Leicester City,2023-03-18,True,90,4,1.47,0,0,0,0,0,0.0,1,3.8,0,90.0,0.25,2.89,0.31,121,0,6.0
José Malheiro de Sá,Wolves,Nottingham Forest,,False,90,1,1.26,6,0,6,2,0,,1,4.4,0,90.0,0.24,3.0,0.31,121,0,6.0
José Malheiro de Sá,Wolves,Chelsea,2023-04-08,True,90,0,1.05,1,0,6,0,1,0.0,1,5.2,0,90.0,0.27,2.93,0.31,121,0,7.0
José Malheiro de Sá,Wolves,Brentford,2023-04-15,True,90,0,1.18,3,0,7,0,1,0.0,1,4.4,0,90.0,0.29,2.94,0.31,121,0,1.0
José Malheiro de Sá,Wolves,Leeds United,,False,90,2,2.42,5,0,1,0,0,,1,4.0,0,90.0,0.28,3.0,0.31,121,0,8.0
José Malheiro de Sá,Wolves,Crystal Palace,,True,90,0,0.75,4,0,8,2,1,,1,5.6,0,90.0,0.3,3.03,0.31,121,0,-1.0
José Malheiro de Sá,Wolves,Brighton,,False,90,6,3.28,2,0,-1,0,0,,1,4.2,0,90.0,0.29,3.0,0.31,121,0,9.0
José Malheiro de Sá,Wolves,Aston Villa,2023-05-06,True,90,0,1.57,3,0,9,2,1,0.0,1,4.8,0,90.0,0.31,3.0,0.31,121,0,0.0
José Malheiro de Sá,Wolves,Manchester United,,False,0,0,0.0,0,0,0,0,0,,0,3.4,0,87.5,0.31,3.0,0.31,121,0,0.0
José Malheiro de Sá,Wolves,Everton,,True,0,0,0.0,0,0,0,0,0,,0,3.2,0,85.14,0.31,3.0,0.31,121,0,1.0
José Malheiro de Sá,Wolves,Arsenal,,False,90,5,2.39,3,0,1,0,0,,1,1.8,0,85.26,0.31,3.0,0.31,121,0,
