name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points
Marek Rodák,Fulham,Liverpool,2022-08-06,True,90,2,0.0,1,0,1,0,0,0.0,0,1.0,0,90.0,0.0,1.0,6.0
Marek Rodák,Fulham,Wolverhampton,2022-08-13,False,90,0,0.0,1,0,6,0,1,0.0,0,3.5,0,90.0,0.5,1.0,0.0
Marek Rodák,Fulham,Brentford,,True,0,0,0.0,0,0,0,0,0,,0,2.33,0,60.0,0.5,1.0,0.0
Marek Rodák,Fulham,Arsenal,,False,0,0,0.0,0,0,0,0,0,,0,1.75,0,45.0,0.5,1.0,0.0
Marek Rodák,Fulham,Brighton,,True,0,0,0.0,0,0,0,0,0,,0,1.4,0,36.0,0.5,1.0,0.0
Marek Rodák,Fulham,Tottenham,,False,0,0,0.0,0,0,0,0,0,,0,1.2,0,30.0,0.5,1.0,0.0
Marek Rodák,Fulham,Nottingham Forest,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,25.71,0.5,1.0,0.0
Marek Rodák,Fulham,Newcastle United,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,22.5,0.5,1.0,0.0
Marek Rodák,Fulham,West Ham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,20.0,0.5,1.0,0.0
Marek Rodák,Fulham,Bournemouth,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,18.0,0.5,1.0,0.0
Marek Rodák,Fulham,Aston Villa,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,16.36,0.5,1.0,0.0
Marek Rodák,Fulham,Leicester City,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,15.0,0.5,1.0,0.0
Marek Rodák,Fulham,Everton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,13.85,0.5,1.0,0.0
Marek Rodák,Fulham,Manchester City,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,12.86,0.5,1.0,0.0
Marek Rodák,Fulham,Manchester United,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,12.0,0.5,1.0,0.0
Marek Rodák,Fulham,Crystal Palace,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,11.25,0.5,1.0,0.0
Marek Rodák,Fulham,Southampton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,10.59,0.5,1.0,0.0
Marek Rodák,Fulham,Leeds United,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,10.0,0.5,1.0,0.0
Marek Rodák,Fulham,Chelsea,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,9.47,0.5,1.0,0.0
Marek Rodák,Fulham,Newcastle United,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,9.0,0.5,1.0,0.0
Marek Rodák,Fulham,Tottenham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,8.57,0.5,1.0,0.0
Marek Rodák,Fulham,Chelsea,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,8.18,0.5,1.0,0.0
Marek Rodák,Fulham,Nottingham Forest,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,7.83,0.5,1.0,0.0
Marek Rodák,Fulham,Brighton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,7.5,0.5,1.0,0.0
Marek Rodák,Fulham,Wolverhampton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,7.2,0.5,1.0,0.0
Marek Rodák,Fulham,Brentford,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,6.92,0.5,1.0,0.0
Marek Rodák,Fulham,Arsenal,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,6.67,0.5,1.0,0.0
Marek Rodák,Fulham,Bournemouth,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,6.43,0.5,1.0,0.0
Marek Rodák,Fulham,West Ham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,6.21,0.5,1.0,0.0
Marek Rodák,Fulham,Everton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,6.0,0.5,1.0,0.0
Marek Rodák,Fulham,Leicester City,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,5.81,0.5,1.0,0.0
Marek Rodák,Fulham,Aston Villa,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,5.62,0.5,1.0,0.0
Marek Rodák,Fulham,Manchester City,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,5.45,0.5,1.0,0.0
Marek Rodák,Fulham,Liverpool,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,5.29,0.5,1.0,0.0
Marek Rodák,Fulham,Leeds United,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,5.14,0.5,1.0,0.0
Marek Rodák,Fulham,Southampton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,5.0,0.5,1.0,0.0
Marek Rodák,Fulham,Crystal Palace,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,4.86,0.5,1.0,0.0
Marek Rodák,Fulham,Manchester United,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,4.74,0.5,1.0,
