name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points
Gavin Bazunu,Southampton,Tottenham,2022-08-06,False,90,4,0.0,5,0,1,0,0,0.0,0,1.0,0,90.0,0.0,5.0,2.0
Gavin Bazunu,Southampton,Leicester City,2022-08-13,True,90,2,0.0,3,0,2,0,0,0.0,0,1.5,0,90.0,0.0,4.0,2.0
Gavin Bazunu,Southampton,Leeds United,2022-08-20,False,90,1,0.0,0,0,2,0,0,0.0,0,1.67,0,90.0,0.0,2.67,3.0
Gavin Bazunu,Southampton,Manchester United,2022-08-27,True,90,1,0.0,3,0,3,0,0,0.04,0,2.0,0,90.0,0.0,2.75,3.0
Gavin Bazunu,Southampton,Chelsea,2022-08-30,True,90,1,0.0,3,0,3,0,0,0.0,0,2.2,0,90.0,0.0,2.8,2.0
Gavin Bazunu,Southampton,Wolverhampton,2022-09-03,False,90,1,0.0,1,0,2,0,0,0.0,0,2.4,0,90.0,0.0,2.5,2.0
Gavin Bazunu,Southampton,Aston Villa,2022-09-16,False,90,1,0.0,2,0,2,0,0,0.0,0,2.4,0,90.0,0.0,2.43,2.0
Gavin Bazunu,Southampton,Everton,2022-10-01,True,90,2,0.0,3,0,2,0,0,0.0,0,2.4,0,90.0,0.0,2.5,1.0
Gavin Bazunu,Southampton,Manchester City,2022-10-08,False,90,4,0.0,4,0,1,0,0,0.0,0,2.0,0,90.0,0.0,2.67,3.0
Gavin Bazunu,Southampton,West Ham,2022-10-16,True,90,1,0.0,3,0,3,0,0,0.0,0,2.0,0,90.0,0.0,2.7,7.0
Gavin Bazunu,Southampton,Bournemouth,2022-10-19,False,90,0,0.0,3,0,7,0,1,0.0,0,3.0,0,90.0,0.09,2.73,2.0
Gavin Bazunu,Southampton,Arsenal,2022-10-23,True,90,1,0.0,2,0,2,0,0,0.0,0,3.0,0,90.0,0.08,2.67,2.0
Gavin Bazunu,Southampton,Crystal Palace,2022-10-29,False,90,1,0.0,2,0,2,0,0,0.0,0,3.0,0,90.0,0.08,2.62,0.0
Gavin Bazunu,Southampton,Newcastle United,2022-11-06,True,90,4,0.0,0,0,0,0,0,0.0,0,2.8,0,90.0,0.07,2.43,2.0
Gavin Bazunu,Southampton,Liverpool,2022-11-12,False,90,3,1.99,4,0,2,0,0,0.0,1,2.6,0,90.0,0.07,2.53,1.0
Gavin Bazunu,Southampton,Brighton,2022-12-26,True,90,3,0.64,2,0,1,0,0,0.0,1,1.4,0,90.0,0.06,2.5,7.0
Gavin Bazunu,Southampton,Fulham,2022-12-31,False,90,2,1.53,1,1,7,1,0,0.0,1,2.4,0,90.0,0.06,2.41,2.0
Gavin Bazunu,Southampton,Nottingham Forest,2023-01-04,True,90,1,1.37,0,0,2,0,0,0.0,1,2.4,0,90.0,0.06,2.28,3.0
Gavin Bazunu,Southampton,Everton,2023-01-14,False,90,1,1.41,3,0,3,0,0,0.0,1,3.0,0,90.0,0.05,2.32,3.0
Gavin Bazunu,Southampton,Aston Villa,2023-01-21,True,90,1,1.42,4,0,3,0,0,0.0,1,3.2,0,90.0,0.05,2.4,1.0
Gavin Bazunu,Southampton,Brentford,2023-02-04,False,90,3,2.13,0,0,1,0,0,0.0,1,3.2,0,90.0,0.05,2.29,1.0
Gavin Bazunu,Southampton,Wolverhampton,2023-02-11,True,90,2,0.78,0,0,1,0,0,0.0,1,2.0,0,90.0,0.05,2.18,9.0
Gavin Bazunu,Southampton,Chelsea,2023-02-18,False,90,0,1.55,4,0,9,2,1,0.0,1,3.4,0,90.0,0.09,2.26,3.0
Gavin Bazunu,Southampton,Leicester City,2023-02-25,False,90,1,0.86,3,0,3,0,0,0.0,1,3.4,0,90.0,0.08,2.29,6.0
Gavin Bazunu,Southampton,Leeds United,2023-03-04,True,90,0,1.9,0,0,6,0,1,0.0,1,4.0,0,90.0,0.12,2.2,7.0
Gavin Bazunu,Southampton,Manchester United,2023-03-12,False,90,0,0.84,4,0,7,0,1,0.0,1,5.2,0,90.0,0.15,2.27,1.0
Gavin Bazunu,Southampton,Brentford,2023-03-15,True,90,2,2.01,2,0,1,0,0,0.0,1,5.2,0,90.0,0.15,2.26,1.0
Gavin Bazunu,Southampton,Tottenham,2023-03-18,True,90,3,2.26,0,0,1,0,0,0.0,1,3.6,0,90.0,0.14,2.18,2.0
Gavin Bazunu,Southampton,West Ham,2023-04-02,False,90,1,1.36,2,0,2,0,0,0.0,1,3.4,0,90.0,0.14,2.17,1.0
Gavin Bazunu,Southampton,Manchester City,2023-04-08,True,90,4,2.64,4,0,1,0,0,0.0,1,2.4,0,90.0,0.13,2.23,1.0
Gavin Bazunu,Southampton,Crystal Palace,2023-04-15,True,90,2,0.81,0,0,1,0,0,0.0,1,1.2,0,90.0,0.13,2.16,1.0
Gavin Bazunu,Southampton,Arsenal,2023-04-21,False,90,3,2.81,2,0,1,0,0,0.0,1,1.2,0,90.0,0.12,2.16,0.0
Gavin Bazunu,Southampton,Bournemouth,,True,0,0,0.0,0,0,0,0,0,,0,1.0,0,87.27,0.12,2.16,0.0
Gavin Bazunu,Southampton,Newcastle United,,False,0,0,0.0,0,0,0,0,0,,0,0.6,0,84.71,0.12,2.16,0.0
Gavin Bazunu,Southampton,Nottingham Forest,,False,0,0,0.0,0,0,0,0,0,,0,0.4,0,82.29,0.12,2.16,0.0
Gavin Bazunu,Southampton,Fulham,,True,0,0,0.0,0,0,0,0,0,,0,0.2,0,80.0,0.12,2.16,0.0
Gavin Bazunu,Southampton,Brighton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,77.84,0.12,2.16,0.0
Gavin Bazunu,Southampton,Liverpool,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,75.79,0.12,2.16,
