name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,last_season_clean_sheet_probability,last_season_total_saves,last_season_expected_goals_conceded,next_week_points
Edouard Mendy,Chelsea,Everton,2022-08-06,False,90,0,0.0,3,0,7,0,1,0.0,0,7.0,0,90.0,1.0,3.0,0.41,73,0,1.0
Edouard Mendy,Chelsea,Tottenham,2022-08-14,True,90,2,0.0,3,0,1,0,0,0.0,0,4.0,0,90.0,0.5,3.0,0.41,73,0,2.0
Edouard Mendy,Chelsea,Leicester City,2022-08-21,False,90,3,0.0,3,0,2,0,0,0.0,0,3.33,0,90.0,0.33,3.0,0.41,73,0,3.0
Edouard Mendy,Chelsea,Leeds United,2022-08-27,True,90,1,0.0,4,0,3,0,0,0.0,0,3.25,0,90.0,0.25,3.25,0.41,73,0,2.0
Edouard Mendy,Chelsea,Southampton,2022-08-30,False,90,2,0.0,3,0,2,0,0,0.0,0,3.0,0,90.0,0.2,3.2,0.41,73,0,2.0
Edouard Mendy,Chelsea,West Ham,2022-09-03,True,90,1,0.0,2,0,2,0,0,0.0,0,2.0,0,90.0,0.17,3.0,0.41,73,0,0.0
Edouard Mendy,Chelsea,Crystal Palace,,False,0,0,0.0,0,0,0,0,0,,0,1.8,0,77.14,0.17,3.0,0.41,73,0,0.0
Edouard Mendy,Chelsea,Wolverhampton,,True,0,0,0.0,0,0,0,0,0,,0,1.4,0,67.5,0.17,3.0,0.41,73,0,0.0
Edouard Mendy,Chelsea,Aston Villa,,False,0,0,0.0,0,0,0,0,0,,0,0.8,0,60.0,0.17,3.0,0.41,73,0,0.0
Edouard Mendy,Chelsea,Brentford,,False,0,0,0.0,0,0,0,0,0,,0,0.4,0,54.0,0.17,3.0,0.41,73,0,0.0
Edouard Mendy,Chelsea,Manchester United,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,49.09,0.17,3.0,0.41,73,0,2.0
Edouard Mendy,Chelsea,Brighton,2022-10-29,False,45,1,0.0,4,0,2,0,0,0.0,0,0.4,0,48.75,0.14,3.14,0.41,73,0,2.0
Edouard Mendy,Chelsea,Arsenal,2022-11-06,True,90,1,0.0,1,0,2,0,0,0.0,0,0.8,0,51.92,0.12,2.88,0.41,73,0,2.0
Edouard Mendy,Chelsea,Newcastle United,2022-11-12,False,90,1,1.03,2,0,2,0,0,0.0,1,1.2,0,54.64,0.11,2.78,0.41,73,0,0.0
Edouard Mendy,Chelsea,Bournemouth,,True,0,0,0.0,0,0,0,0,0,,0,1.2,0,51.0,0.11,2.78,0.41,73,0,0.0
Edouard Mendy,Chelsea,Nottingham Forest,,False,0,0,0.0,0,0,0,0,0,,0,1.2,0,47.81,0.11,2.78,0.41,73,0,0.0
Edouard Mendy,Chelsea,Manchester City,,True,0,0,0.0,0,0,0,0,0,,0,0.8,0,45.0,0.11,2.78,0.41,73,0,0.0
Edouard Mendy,Chelsea,Fulham,,False,0,0,0.0,0,0,0,0,0,,0,0.4,0,42.5,0.11,2.78,0.41,73,0,0.0
Edouard Mendy,Chelsea,Crystal Palace,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,40.26,0.11,2.78,0.41,73,0,0.0
Edouard Mendy,Chelsea,Liverpool,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,38.25,0.11,2.78,0.41,73,0,0.0
Edouard Mendy,Chelsea,Fulham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,36.43,0.11,2.78,0.41,73,0,0.0
Edouard Mendy,Chelsea,West Ham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,34.77,0.11,2.78,0.41,73,0,0.0
Edouard Mendy,Chelsea,Southampton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,33.26,0.11,2.78,0.41,73,0,0.0
Edouard Mendy,Chelsea,Tottenham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,31.88,0.11,2.78,0.41,73,0,0.0
Edouard Mendy,Chelsea,Leicester City,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,30.6,0.11,2.78,0.41,73,0,0.0
Edouard Mendy,Chelsea,Leeds United,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,29.42,0.11,2.78,0.41,73,0,0.0
Edouard Mendy,Chelsea,Everton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,28.33,0.11,2.78,0.41,73,0,0.0
Edouard Mendy,Chelsea,Aston Villa,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,27.32,0.11,2.78,0.41,73,0,0.0
Edouard Mendy,Chelsea,Liverpool,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,26.38,0.11,2.78,0.41,73,0,0.0
Edouard Mendy,Chelsea,Wolverhampton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,25.5,0.11,2.78,0.41,73,0,0.0
Edouard Mendy,Chelsea,Brighton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,24.68,0.11,2.78,0.41,73,0,0.0
Edouard Mendy,Chelsea,Brentford,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,23.91,0.11,2.78,0.41,73,0,0.0
Edouard Mendy,Chelsea,Arsenal,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,23.18,0.11,2.78,0.41,73,0,0.0
Edouard Mendy,Chelsea,Bournemouth,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,22.5,0.11,2.78,0.41,73,0,1.0
