name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,last_season_clean_sheet_probability,last_season_total_saves,last_season_expected_goals_conceded,next_week_points
Tom Heaton,Man Utd,Brighton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0.0
Tom Heaton,Man Utd,Brentford,2022-08-13,False,0,0,0.0,0,0,0,0,0,0.7,0,0.0,0,0.0,0,0,0,0,0,0.0
Tom Heaton,Man Utd,Liverpool,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0.0
Tom Heaton,Man Utd,Southampton,2022-08-27,False,0,0,0.0,0,0,0,0,0,0.23,0,0.0,0,0.0,0,0,0,0,0,0.0
Tom Heaton,Man Utd,Leeds United,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0.0
Tom Heaton,Man Utd,Arsenal,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0.0
Tom Heaton,Man Utd,Manchester City,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0.0
Tom Heaton,Man Utd,Everton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0.0
Tom Heaton,Man Utd,Newcastle United,2022-10-16,True,0,0,0.0,0,0,0,0,0,0.15,0,0.0,0,0.0,0,0,0,0,0,0.0
Tom Heaton,Man Utd,Tottenham,2022-10-19,True,0,0,0.0,0,0,0,0,0,0.05,0,0.0,0,0.0,0,0,0,0,0,0.0
Tom Heaton,Man Utd,Chelsea,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0.0
Tom Heaton,Man Utd,West Ham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0.0
Tom Heaton,Man Utd,Aston Villa,2022-11-06,False,0,0,0.0,0,0,0,0,0,0.08,0,0.0,0,0.0,0,0,0,0,0,0.0
Tom Heaton,Man Utd,Fulham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0.0
Tom Heaton,Man Utd,Nottingham Forest,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0.0
Tom Heaton,Man Utd,Wolverhampton,2022-12-31,False,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0
Tom Heaton,Man Utd,Bournemouth,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0.0
Tom Heaton,Man Utd,Manchester City,2023-01-14,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0
Tom Heaton,Man Utd,Crystal Palace,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0.0
Tom Heaton,Man Utd,Arsenal,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0.0
Tom Heaton,Man Utd,Crystal Palace,2023-02-04,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0
Tom Heaton,Man Utd,Leicester City,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0.0
Tom Heaton,Man Utd,Leicester City,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0.0
Tom Heaton,Man Utd,Leeds United,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0.0
Tom Heaton,Man Utd,Liverpool,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0.0
Tom Heaton,Man Utd,Southampton,2023-03-12,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0
Tom Heaton,Man Utd,Newcastle United,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0.0
Tom Heaton,Man Utd,Brentford,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0.0
Tom Heaton,Man Utd,Everton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0.0
Tom Heaton,Man Utd,Nottingham Forest,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0.0
Tom Heaton,Man Utd,Tottenham,2023-04-27,False,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0
Tom Heaton,Man Utd,Aston Villa,2023-04-30,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0
Tom Heaton,Man Utd,Brighton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0.0
Tom Heaton,Man Utd,West Ham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0.0
Tom Heaton,Man Utd,Wolverhampton,2023-05-13,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0
Tom Heaton,Man Utd,Bournemouth,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0.0
Tom Heaton,Man Utd,Chelsea,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0,0,0,0.0
Tom Heaton,Man Utd,Fulham,2023-05-28,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0.0
