name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,last_season_clean_sheet_probability,last_season_total_saves,last_season_expected_goals_conceded,next_week_points
Robert Sánchez,Brighton,Manchester United,2022-08-07,False,90,1,0.0,5,0,4,1,0,0.0,0,4.0,0,90.0,0.0,5.0,0.3,101,0,6.0
Robert Sánchez,Brighton,Newcastle United,2022-08-13,True,90,0,0.0,1,0,6,0,1,0.0,0,5.0,0,90.0,0.5,3.0,0.3,101,0,8.0
Robert Sánchez,Brighton,West Ham,2022-08-21,False,90,0,0.0,3,0,8,1,1,0.0,0,6.0,0,90.0,0.67,3.0,0.3,101,0,8.0
Robert Sánchez,Brighton,Leicester City,2022-08-27,True,90,0,0.0,2,0,8,2,1,0.0,0,6.5,0,90.0,0.75,2.75,0.3,101,0,1.0
Robert Sánchez,Brighton,Fulham,2022-08-30,False,90,2,0.0,2,0,1,0,0,0.0,0,5.4,0,90.0,0.6,2.6,0.3,101,0,1.0
Robert Sánchez,Brighton,Leeds United,2022-09-04,True,90,2,0.0,2,0,1,0,0,0.0,0,4.8,0,90.0,0.5,2.5,0.3,101,0,2.0
Robert Sánchez,Brighton,Liverpool,2022-10-01,False,90,3,0.0,5,0,2,0,0,0.0,0,4.0,0,90.0,0.43,2.86,0.3,101,0,2.0
Robert Sánchez,Brighton,Tottenham,2022-10-08,True,90,1,0.0,2,0,2,0,0,0.0,0,2.8,0,90.0,0.38,2.75,0.3,101,0,1.0
Robert Sánchez,Brighton,Brentford,2022-10-14,False,90,2,0.0,0,0,1,0,0,0.0,0,1.4,0,90.0,0.33,2.44,0.3,101,0,6.0
Robert Sánchez,Brighton,Nottingham Forest,2022-10-18,True,90,0,0.0,0,0,6,0,1,0.0,0,2.4,0,90.0,0.4,2.2,0.3,101,0,1.0
Robert Sánchez,Brighton,Manchester City,2022-10-22,False,90,3,0.0,1,0,1,0,0,0.0,0,2.4,0,90.0,0.36,2.09,0.3,101,0,5.0
Robert Sánchez,Brighton,Chelsea,2022-10-29,True,90,1,0.0,7,0,5,1,0,0.0,0,3.0,0,90.0,0.33,2.5,0.3,101,0,2.0
Robert Sánchez,Brighton,Wolverhampton,2022-11-05,False,90,2,0.0,3,0,2,0,0,0.0,0,3.0,0,90.0,0.31,2.54,0.3,101,0,1.0
Robert Sánchez,Brighton,Aston Villa,2022-11-13,True,90,2,1.49,0,0,1,0,0,0.0,1,3.0,0,90.0,0.29,2.36,0.3,101,0,9.0
Robert Sánchez,Brighton,Southampton,2022-12-26,False,90,1,1.91,3,1,9,2,0,0.0,1,3.6,0,90.0,0.27,2.4,0.3,101,0,1.0
Robert Sánchez,Brighton,Arsenal,2022-12-31,True,90,4,2.88,3,0,1,0,0,0.0,1,3.6,0,90.0,0.25,2.44,0.3,101,0,3.0
Robert Sánchez,Brighton,Everton,2023-01-03,False,90,1,1.31,3,0,3,0,0,0.0,1,3.2,0,90.0,0.24,2.47,0.3,101,0,7.0
Robert Sánchez,Brighton,Liverpool,2023-01-14,True,90,0,1.03,2,0,7,1,1,0.0,1,4.2,0,90.0,0.28,2.44,0.3,101,0,1.0
Robert Sánchez,Brighton,Leeds United,2023-01-21,False,90,2,1.3,0,0,1,0,0,0.0,1,4.2,0,90.0,0.26,2.32,0.3,101,0,8.0
Robert Sánchez,Brighton,Bournemouth,2023-02-04,True,90,0,1.34,2,0,8,2,1,0.0,1,4.0,0,90.0,0.3,2.3,0.3,101,0,2.0
Robert Sánchez,Brighton,Crystal Palace,2023-02-11,False,90,1,0.89,0,0,2,0,0,0.0,1,4.2,0,90.0,0.29,2.19,0.3,101,0,2.0
Robert Sánchez,Brighton,Fulham,2023-02-18,True,90,1,0.31,1,0,2,0,0,0.0,1,4.0,0,90.0,0.27,2.14,0.3,101,0,0.0
Robert Sánchez,Brighton,West Ham,,True,0,0,0.0,0,0,0,0,0,,0,2.6,0,86.09,0.27,2.14,0.3,101,0,0.0
Robert Sánchez,Brighton,Leicester City,,False,0,0,0.0,0,0,0,0,0,,0,2.4,0,82.5,0.27,2.14,0.3,101,0,0.0
Robert Sánchez,Brighton,Crystal Palace,,True,0,0,0.0,0,0,0,0,0,,0,0.8,0,79.2,0.27,2.14,0.3,101,0,0.0
Robert Sánchez,Brighton,Brentford,,True,0,0,0.0,0,0,0,0,0,,0,0.4,0,76.15,0.27,2.14,0.3,101,0,0.0
Robert Sánchez,Brighton,Bournemouth,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,73.33,0.27,2.14,0.3,101,0,0.0
Robert Sánchez,Brighton,Tottenham,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,70.71,0.27,2.14,0.3,101,0,1.0
Robert Sánchez,Brighton,Chelsea,2023-04-15,False,90,1,0.6,1,0,1,0,0,0.0,1,0.2,0,71.38,0.26,2.09,0.3,101,0,0.0
Robert Sánchez,Brighton,Nottingham Forest,,False,0,0,0.0,0,0,0,0,0,,0,0.2,0,69.0,0.26,2.09,0.3,101,0,0.0
Robert Sánchez,Brighton,Wolverhampton,,True,0,0,0.0,0,0,0,0,0,,0,0.2,0,66.77,0.26,2.09,0.3,101,0,0.0
Robert Sánchez,Brighton,Manchester United,,True,0,0,0.0,0,0,0,0,0,,0,0.2,0,64.69,0.26,2.09,0.3,101,0,0.0
Robert Sánchez,Brighton,Everton,,True,0,0,0.0,0,0,0,0,0,,0,0.2,0,62.73,0.26,2.09,0.3,101,0,0.0
Robert Sánchez,Brighton,Arsenal,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,60.88,0.26,2.09,0.3,101,0,0.0
Robert Sánchez,Brighton,Newcastle United,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,59.14,0.26,2.09,0.3,101,0,0.0
Robert Sánchez,Brighton,Southampton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,57.5,0.26,2.09,0.3,101,0,0.0
Robert Sánchez,Brighton,Manchester City,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,55.95,0.26,2.09,0.3,101,0,0.0
Robert Sánchez,Brighton,Aston Villa,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,54.47,0.26,2.09,0.3,101,0,
