Opponent,Home Difficulty,Away Difficulty
Arsenal,-2.7698994913258175,4.70738635299262
Aston Villa,-1.2369782980409267,2.2980341481026985
Bournemouth,0.5508950560207685,1.0479415409521131
Brentford,0.7182959806934224,1.0017766266658508
Brighton,-4.680607973121102,0.44622425000138577
Burnley,,
Chelsea,0.6672568318519982,-3.0129351267219544
Crystal Palace,-1.5862789536212913,-0.7422329366961486
Everton,0.1650710818118481,0.6373032729116824
Fulham,0.278625276243009,3.688724642309692
Leeds United,-2.603921027978375,3.166364670126548
Leicester City,-1.3454231516200181,1.6282393081411017
Liverpool,-3.1456517420368053,1.2105624328343172
Luton,,
Manchester City,-1.6876404877926954,4.9414511403529815
Manchester United,2.6883367080603158,0.8161329916125573
Newcastle United,1.2646934978582327,1.351605762573558
Norwich,,
Sheffield,,
Southampton,-0.9739655441167028,-1.7211662921585296
Tottenham,5.644553117895634,1.182560246059316
Watford,,
West Ham,-1.338773496016333,5.526549242162433
Wolverhampton,-1.1021526322014004,1.2694658459462143
