name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Cameron Peupion,Brighton,,2024-08-17,False,0.0,0.0,0.13,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brighton,True,,,
Cameron Peupion,Brighton,,2024-08-24,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brighton,False,,,
Cameron Peupion,Brighton,,2024-08-31,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brighton,True,,,
Cameron Peupion,Brighton,,2024-09-14,True,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brighton,True,,,
Cameron Peupion,Brighton,,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brighton,False,,,
Cameron Peupion,Brighton,,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brighton,True,,,
Cameron Peupion,Brighton,,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brighton,False,,,
Cameron Peupion,Brighton,,2024-10-19,False,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brighton,True,,,
Cameron Peupion,Brighton,,2024-10-26,True,0.0,0.0,0.23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brighton,False,,,
Cameron Peupion,Brighton,,2024-11-02,False,0.0,0.0,0.12,0.0,0.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brighton,True,,,
Cameron Peupion,Brighton,,2024-11-09,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,,Brighton,False,Bournemouth,,-0.04
,Brighton,,,,,,,,,,,,,,,,,,,,,,,,Brighton,True,Southampton,,0.24
,Brighton,,,,,,,,,,,,,,,,,,,,,,,,Brighton,False,Fulham,,0.53
