goals,shots,xG,time,position,date,xA,assists,key_passes
0,0,0.0,26,Sub,2023-05-28,0.3732905089855194,0,4
0,1,0.0272831562906503,89,MC,2023-05-25,0.0,0,0
0,0,0.0,7,Sub,2023-05-21,0.0404931120574474,0,1
0,0,0.0,1,Sub,2023-03-18,0.0,0,0
0,0,0.0,2,Sub,2023-03-11,0.0,0,0
0,0,0.0,14,Sub,2023-03-04,0.0,0,0
0,0,0.0,4,Sub,2023-01-21,0.0,0,0
0,1,0.0294032990932464,65,AMC,2023-01-15,0.0,0,0
0,0,0.0,8,Sub,2023-01-12,0.048286098986864,0,1
0,2,0.1757590025663375,69,Sub,2023-01-05,0.0412825010716915,0,1
0,0,0.0,2,Sub,2023-01-01,0.0,0,0
0,0,0.0,10,Sub,2022-10-22,0.0,0,0
0,1,0.0483390018343925,25,Sub,2022-10-19,0.0146220996975898,0,1
0,0,0.0,1,Sub,2022-10-08,0.0,0,0
