name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
José Malheiro de Sá,Wolves,Leeds United,,False,90,1,4,0,3,0,0,,23035,3.0,0,90.0,0.0,4.0,3.0,Wolves,True,Tottenham,,
José Malheiro de Sá,Wolves,Tottenham,,True,90,1,5,0,3,0,0,,28451,3.0,0,90.0,0.0,4.5,2.0,Wolves,True,Manchester United,,
José Malheiro de Sá,Wolves,Manchester United,,True,90,1,2,0,2,0,0,,31706,2.67,0,90.0,0.0,3.67,6.0,Wolves,False,Watford,,
José Malheiro de Sá,Wolves,Watford,,False,90,0,2,0,6,0,1,,121133,3.5,0,90.0,0.25,3.25,0.0,Wolves,True,Brentford,,
José Malheiro de Sá,Wolves,Brentford,,True,90,2,1,0,0,0,0,,187779,2.8,0,90.0,0.2,2.8,14.0,Wolves,False,Southampton,,
José Malheiro de Sá,Wolves,Southampton,,False,90,0,6,0,14,3,1,,164967,5.0,0,90.0,0.33,3.33,2.0,Wolves,True,Newcastle United,,
José Malheiro de Sá,Wolves,Newcastle United,,True,90,1,1,0,2,0,0,,220688,4.8,0,90.0,0.29,3.0,2.0,Wolves,False,Aston Villa,,
José Malheiro de Sá,Wolves,Aston Villa,,False,90,2,3,0,2,0,0,,225363,4.8,0,90.0,0.25,3.0,3.0,Wolves,False,Leicester City,,
José Malheiro de Sá,Wolves,Leicester City,,False,90,1,3,0,3,0,0,,220027,4.2,0,90.0,0.22,3.0,3.0,Wolves,True,Everton,,
José Malheiro de Sá,Wolves,Everton,,True,90,1,4,0,3,0,0,,222292,4.8,0,90.0,0.2,3.1,2.0,Wolves,False,Crystal Palace,,
José Malheiro de Sá,Wolves,Crystal Palace,,False,90,2,4,0,2,0,0,,214570,2.4,0,90.0,0.18,3.18,8.0,Wolves,True,West Ham,,
José Malheiro de Sá,Wolves,West Ham,,True,90,0,3,0,8,1,1,,204780,3.6,0,90.0,0.25,3.17,10.0,Wolves,False,Norwich,,
José Malheiro de Sá,Wolves,Norwich,,False,90,0,4,0,10,3,1,,229810,5.2,0,90.0,0.31,3.23,6.0,Wolves,True,Burnley,,
José Malheiro de Sá,Wolves,Burnley,,True,90,0,1,0,6,0,1,,266044,5.8,0,90.0,0.36,3.07,3.0,Wolves,True,Liverpool,,
José Malheiro de Sá,Wolves,Liverpool,,True,90,1,3,0,3,0,0,,250279,5.8,0,90.0,0.33,3.07,4.0,Wolves,False,Manchester City,,
José Malheiro de Sá,Wolves,Manchester City,,False,90,1,8,0,4,0,0,,296792,6.2,0,90.0,0.31,3.38,6.0,Wolves,False,Brighton,,
José Malheiro de Sá,Wolves,Brighton,,False,90,0,2,0,6,0,1,,340737,5.8,0,90.0,0.35,3.29,6.0,Wolves,True,Chelsea,,
José Malheiro de Sá,Wolves,Chelsea,,True,90,0,1,0,6,0,1,,380880,5.0,0,90.0,0.39,3.17,5.0,Wolves,False,Manchester United,,
José Malheiro de Sá,Wolves,Manchester United,,False,90,0,2,0,5,0,1,,380890,4.8,0,90.0,0.42,3.11,7.0,Wolves,True,Southampton,,
José Malheiro de Sá,Wolves,Southampton,,True,90,1,9,0,7,2,0,,545898,5.6,0,90.0,0.4,3.4,1.0,Wolves,False,Brentford,,
José Malheiro de Sá,Wolves,Brentford,,False,90,1,0,0,1,0,0,,666350,5.0,0,90.0,0.38,3.24,2.0,Wolves,True,Arsenal,,
José Malheiro de Sá,Wolves,Arsenal,,True,90,1,1,0,2,0,0,,670122,4.2,0,90.0,0.36,3.14,10.0,Wolves,False,Tottenham,,
José Malheiro de Sá,Wolves,Tottenham,,False,90,0,7,0,10,2,1,,654573,5.0,0,90.0,0.39,3.3,4.0,Wolves,True,Leeds United,,
José Malheiro de Sá,Wolves,Leeds United,,True,90,1,6,0,4,0,0,,761789,4.8,0,90.0,0.38,3.42,0.0,Wolves,False,Arsenal,,
