name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Wayne Hennessey,Burnley,Brighton,,True,0,0,0,0,0,0,0,,0.16,0.0,0,0.0,0.0,0.0,0.0,Burnley,False,Liverpool,,
Wayne Hennessey,Burnley,Liverpool,,False,0,0,0,0,0,0,0,,0.18,0.0,0,0.0,0.0,0.0,0.0,Burnley,True,Leicester City,,
Wayne Hennessey,Burnley,Leicester City,,True,0,0,0,0,0,0,0,,0.17,0.0,0,0.0,0.0,0.0,0.0,Burnley,False,Everton,,
Wayne Hennessey,Burnley,Everton,,False,0,0,0,0,0,0,0,,0.17,0.0,0,0.0,0.0,0.0,0.0,Burnley,True,Arsenal,,
Wayne Hennessey,Burnley,Arsenal,,True,0,0,0,0,0,0,0,,0.17,0.0,0,0.0,0.0,0.0,0.0,Burnley,False,Leeds United,,
Wayne Hennessey,Burnley,Leeds United,,False,0,0,0,0,0,0,0,,0.16,0.0,0,0.0,0.0,0.0,0.0,Burnley,True,Norwich,,
Wayne Hennessey,Burnley,Norwich,,True,0,0,0,0,0,0,0,,0.15,0.0,0,0.0,0.0,0.0,0.0,Burnley,False,Manchester City,,
Wayne Hennessey,Burnley,Manchester City,,False,0,0,0,0,0,0,0,,0.15,0.0,0,0.0,0.0,0.0,0.0,Burnley,False,Southampton,,
Wayne Hennessey,Burnley,Southampton,,False,0,0,0,0,0,0,0,,0.15,0.0,0,0.0,0.0,0.0,0.0,Burnley,True,Brentford,,
Wayne Hennessey,Burnley,Brentford,,True,0,0,0,0,0,0,0,,0.15,0.0,0,0.0,0.0,0.0,0.0,Burnley,False,Chelsea,,
Wayne Hennessey,Burnley,Chelsea,,False,0,0,0,0,0,0,0,,0.15,0.0,0,0.0,0.0,0.0,0.0,Burnley,True,Crystal Palace,,
Wayne Hennessey,Burnley,Crystal Palace,,True,0,0,0,0,0,0,0,,0.15,0.0,0,0.0,0.0,0.0,0.0,Burnley,False,Wolverhampton,,
Wayne Hennessey,Burnley,Wolverhampton,,False,0,0,0,0,0,0,0,,0.14,0.0,0,0.0,0.0,0.0,0.0,Burnley,False,Newcastle United,,
Wayne Hennessey,Burnley,Newcastle United,,False,0,0,0,0,0,0,0,,0.14,0.0,0,0.0,0.0,0.0,0.0,Burnley,True,West Ham,,
Wayne Hennessey,Burnley,West Ham,,True,0,0,0,0,0,0,0,,0.14,0.0,0,0.0,0.0,0.0,2.0,Burnley,False,Manchester United,,
Wayne Hennessey,Burnley,Manchester United,2021-12-30,False,90,3,4,0,2,0,0,0.15,0.14,0.4,0,5.62,0.0,4.0,2.0,Burnley,False,Leicester City,,
Wayne Hennessey,Burnley,Leicester City,2022-01-02,False,90,3,4,0,2,0,0,0.0,0.15,0.8,0,10.59,0.0,4.0,0.0,Burnley,False,Arsenal,,
Wayne Hennessey,Burnley,Arsenal,,False,0,0,0,0,0,0,0,,0.16,0.8,0,10.0,0.0,4.0,0.0,Burnley,True,Watford,,
Wayne Hennessey,Burnley,Watford,,True,0,0,0,0,0,0,0,,0.16,0.8,0,9.47,0.0,4.0,0.0,Burnley,True,Manchester United,,
Wayne Hennessey,Burnley,Manchester United,,True,0,0,0,0,0,0,0,,0.25,0.8,0,9.0,0.0,4.0,0.0,Burnley,True,Liverpool,,
Wayne Hennessey,Burnley,Liverpool,,True,0,0,0,0,0,0,0,,0.23,0.4,0,8.57,0.0,4.0,0.0,Burnley,False,Brighton,,
Wayne Hennessey,Burnley,Brighton,,False,0,0,0,0,0,0,0,,0.22,0.0,0,8.18,0.0,4.0,0.0,Burnley,True,Tottenham,,
Wayne Hennessey,Burnley,Tottenham,,True,0,0,0,0,0,0,0,,0.22,0.0,0,7.83,0.0,4.0,0.0,Burnley,False,Crystal Palace,,
Wayne Hennessey,Burnley,Crystal Palace,,False,0,0,0,0,0,0,0,,0.22,0.0,0,7.5,0.0,4.0,0.0,Burnley,True,Leeds United,,
Wayne Hennessey,Burnley,Leeds United,,True,0,0,0,0,0,0,0,,0.22,0.0,0,7.2,0.0,4.0,0.0,Burnley,True,Chelsea,,
Wayne Hennessey,Burnley,Chelsea,,True,0,0,0,0,0,0,0,,0.22,0.0,0,6.92,0.0,4.0,0.0,Burnley,False,Brentford,,
Wayne Hennessey,Burnley,Brentford,,False,0,0,0,0,0,0,0,,0.22,0.0,0,6.67,0.0,4.0,0.0,Burnley,True,Manchester City,,
Wayne Hennessey,Burnley,Manchester City,,True,0,0,0,0,0,0,0,,0.22,0.0,0,6.43,0.0,4.0,0.0,Burnley,True,Everton,,
Wayne Hennessey,Burnley,Everton,,True,0,0,0,0,0,0,0,,0.22,0.0,0,6.21,0.0,4.0,0.0,Burnley,False,Norwich,,
Wayne Hennessey,Burnley,Norwich,,False,0,0,0,0,0,0,0,,0.22,0.0,0,6.0,0.0,4.0,0.0,Burnley,False,West Ham,,
Wayne Hennessey,Burnley,West Ham,,False,0,0,0,0,0,0,0,,0.22,0.0,0,5.81,0.0,4.0,0.0,Burnley,True,Southampton,,
Wayne Hennessey,Burnley,Southampton,,True,0,0,0,0,0,0,0,,0.22,0.0,0,5.62,0.0,4.0,0.0,Burnley,True,Wolverhampton,,
Wayne Hennessey,Burnley,Wolverhampton,,True,0,0,0,0,0,0,0,,0.22,0.0,0,5.45,0.0,4.0,0.0,Burnley,False,Watford,,
